date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-27,,,,,,,,,67,50,75,67,50,75,67,50,75,2.17478528289
2020-02-28,,,,,,,,,67,50,75,135,100,150,135,100,150,2.16423609912
2020-02-29,,,,,,,,,67,50,75,202,150,225,202,150,225,2.16193193069
2020-03-01,,,,,,,,,67,50,75,270,200,300,270,200,300,2.15913166448
2020-03-02,,,,,,,,,67,50,75,337,250,375,337,250,375,2.15573133016
2020-03-03,,,,,,,,,67,50,75,404,300,450,404,300,450,2.15160610231
2020-03-04,,,,,,,,,67,50,75,472,350,525,472,350,525,2.14660630388
2020-03-05,,,,,,,,,67,50,75,539,400,600,539,400,600,2.14055261943
2020-03-06,,,,,,,,,67,50,75,607,450,675,607,450,675,2.13323035863
2020-03-07,,,,,,,,,210,149,255,816,599,930,816,599,930,2.12435690354
2020-03-08,,,,,,,,,208,149,254,1025,749,1183,1025,749,1183,2.11367390161
2020-03-09,,,,,,,,,222,158,274,1246,907,1457,1246,907,1457,2.10078701587
2020-03-10,,,,,,,,,249,177,315,1496,1085,1771,1496,1085,1771,2.08527282773
2020-03-11,,,,,,,,,307,217,400,1803,1302,2170,1803,1302,2170,2.06663069806
2020-03-12,,,,,,,,,396,276,531,2199,1578,2701,2199,1578,2701,2.0442929099
2020-03-13,,,,,,,,,465,320,637,2596,1849,3262,2663,1899,3337,2.01763775595
2020-03-14,,,,,,,,,525,354,734,3053,2154,3921,3188,2254,4071,1.98602264729
2020-03-15,,,,,,,,,597,399,854,3583,2503,4699,3785,2653,4924,1.94884786982
2020-03-16,,,,,,,,,684,454,998,4200,2908,5621,4469,3108,5921,1.90565428914
2020-03-17,,,,,,,,,788,516,1127,4921,3374,6673,5258,3624,7048,1.85626455328
2020-03-18,,,,,,,,,891,562,1293,5744,3886,7891,6149,4186,8341,1.80094693395
2020-03-19,,,,,,,,,988,616,1415,6665,4453,9230,7137,4803,9755,1.74055467472
2020-03-20,,,,,,,,,1084,660,1592,7682,5063,10747,8221,5463,11347,1.67658297882
2020-03-21,,,,,,,,,1183,701,1774,8797,5715,12445,9404,6165,13120,1.61109188385
2020-03-22,2,2,,,,,,,1282,753,1953,9870,6319,14143,10686,6918,15073,1.54648235943
2020-03-23,1,3,,,,,,,1378,805,2117,11040,6975,16006,12064,7724,17189,1.48515528984
2020-03-24,0,3,,,,,,,1468,847,2259,12286,7664,17992,13533,8572,19448,1.42912962896
