date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-17,,,,,,,,,109,50,150,109,50,150,109,50,150,2.02771820635
2020-02-18,,,,,,,,,109,50,150,219,100,300,219,100,300,2.02471959256
2020-02-19,,,,,,,,,109,50,150,328,150,450,328,150,450,2.02405696043
2020-02-20,,,,,,,,,109,50,150,437,200,600,437,200,600,2.02324821036
2020-02-21,,,,,,,,,109,50,150,547,250,750,547,250,750,2.02226125506
2020-02-22,,,,,,,,,109,50,150,656,300,900,656,300,900,2.02105701155
2020-02-23,,,,,,,,,109,50,150,766,350,1050,766,350,1050,2.01958788945
2020-02-24,,,,,,,,,109,50,150,875,400,1200,875,400,1200,2.0177959507
2020-02-25,,,,,,,,,109,50,150,984,450,1350,984,450,1350,2.01561066308
2020-02-26,,,,,,,,,322,149,472,1306,599,1822,1306,599,1822,2.01294614448
2020-02-27,,,,,,,,,320,149,468,1626,749,2289,1626,749,2289,2.00969775961
2020-02-28,,,,,,,,,339,158,498,1965,908,2787,1965,908,2787,2.00573787885
2020-02-29,,,,,,,,,379,178,561,2345,1086,3347,2345,1086,3347,2.00091053791
2020-03-01,,,,,,,,,462,218,690,2806,1305,4037,2806,1305,4037,1.99502464929
2020-03-02,,,,,,,,,591,281,891,3397,1586,4927,3397,1586,4927,1.98784533436
2020-03-03,,,,,,,,,693,332,1045,3980,1869,5821,4090,1919,5971,1.97908294208
2020-03-04,,,,,,,,,784,379,1179,4655,2198,6850,4874,2298,7150,1.96837957778
2020-03-05,,,,,,,,,896,437,1342,5442,2586,8042,5770,2736,8492,1.9552938528
2020-03-06,,,,,,,,,1034,510,1537,6367,3046,9428,6804,3246,10028,1.93928670276
2020-03-07,,,,,,,,,1205,604,1773,7462,3601,11050,8009,3851,11800,1.91971520435
2020-03-08,,,,,,,,,1384,706,2076,8736,4257,12976,9392,4557,13876,1.89584729219
2020-03-09,,,,,,,,,1566,817,2376,10193,5025,15201,10958,5375,16251,1.8669154025
2020-03-10,,,,,,,,,1758,943,2701,11842,5919,17752,12717,6319,18952,1.83222402468
2020-03-11,,,,,,,,,1966,1091,3043,13698,6960,20644,14682,7410,21994,1.79130604598
2020-03-12,1,1,,,,,,,2186,1262,3379,15562,8072,23551,16868,8672,25373,1.74408842383
2020-03-13,0,1,,,,,,,2407,1455,3561,17649,9378,26644,19275,10128,28933,1.69100509681
2020-03-14,0,1,,,,,,,2620,1629,3791,19930,10849,29937,21896,11758,32723,1.63301207054
2020-03-15,0,1,,,,,,,2823,1840,4009,22374,12512,33385,24719,13598,36732,1.57150400587
2020-03-16,0,1,,,,,,,3013,2059,4191,24925,14352,36886,27732,15657,40922,1.50816225289
2020-03-17,0,1,,,,,,,3189,2197,4426,27524,16268,40420,30921,17855,45347,1.44476928314
2020-03-18,2,3,,,,,,,3348,2293,4601,30179,18230,43977,34269,20149,49948,1.38302497508
2020-03-19,7,10,,,,,,,3485,2482,4693,32880,20332,47490,37754,22631,54640,1.32440270838
2020-03-20,3,13,,,,,,,3601,2604,4696,35585,22499,50845,41355,25235,59336,1.27007034999
2020-03-21,1,14,,,,,,,3697,2686,4748,38248,24675,54055,45052,27921,64083,1.22086988443
2020-03-22,11,25,,,,,,,3775,2772,4790,40818,26843,57072,48827,30694,68872,1.17732379607
2020-03-23,0,25,,,,,,,3838,2816,4929,43272,28953,59925,52665,33511,73800,1.13963951765
2020-03-24,7,32,,,,,,,3886,2867,4988,45593,31003,62537,56551,36378,78788,1.10771311554
2020-03-25,8,40,,,,,,,3923,2911,5120,47757,32971,64956,60474,39290,83907,1.08115945391
2020-03-26,8,48,,,,,,,3949,2949,5167,49741,34829,67080,64423,42239,89073,1.05938746512
2020-03-27,16,64,,,,,,,3968,2981,5132,51523,36547,68833,68391,45220,94205,1.04170494326
2020-03-28,5,69,,,,,,,3980,3008,5083,53095,38101,70355,72371,48229,99287,1.02741692538
2020-03-29,11,80,,,,,,,3986,3044,5027,54461,39515,71591,76357,51274,104314,1.01589176943
2020-03-30,7,87,,,,,,,3987,3055,4965,55626,40730,72547,80344,54329,109278,1.00659106412
2020-03-31,24,111,,,,,,,3985,3073,4932,56597,41744,73288,84329,57402,114210,0.999073430379
2020-04-01,28,139,,,,,,,3979,3084,4916,57387,42631,73779,88308,60487,119125,0.992984649757
2020-04-02,24,163,,,,,,,3970,3086,4922,58009,43424,74099,92278,63573,124047,0.988043103461
2020-04-03,21,184,,,,,,,3960,3060,4918,58484,44002,74324,96238,66634,128964,0.984025338576
2020-04-04,17,201,,,,,,,3947,3053,4906,58830,44451,74533,100185,69687,133869,0.98075368567
2020-04-05,10,211,,,,,,,3933,3071,4887,59066,44837,74672,104118,72759,138755,0.978086322487
2020-04-06,18,229,,,,,,,3918,3061,4828,59208,45126,74711,108035,75821,143582,0.975909540237
2020-04-07,100,329,,,,,,,3898,3063,4805,59269,45373,74587,111934,78884,148387,0.973447538992
2020-04-08,33,362,,,,,,,3878,3077,4777,59261,45583,74376,115812,81961,153163,0.971199122836
2020-04-09,17,379,,,,,,,3858,3052,4747,59196,45724,74003,119670,85014,157910,0.9695417459
2020-04-10,37,416,,,,,,,3837,3028,4723,59084,45804,73559,123507,88043,162632,0.968100218769
2020-04-11,13,429,,,,,,,3816,3004,4679,58932,45827,73105,127323,91047,167310,0.967075746539
2020-04-12,4,433,,,,,,,3794,3001,4585,58747,45819,72608,131118,94048,171894,0.966158168176
2020-04-13,32,465,,,,,,,3775,2974,4572,58535,45749,72153,134892,97023,176466,0.96616460279
2020-04-14,60,525,,,,,,,3754,2947,4559,58302,45641,71746,138647,99970,181024,0.966174200332
2020-04-15,27,552,,,,,,,3734,2906,4536,58051,45474,71351,142380,102877,185560,0.96618851424
2020-04-16,35,587,,,,,,,3713,2850,4544,57785,45240,70978,146093,105727,190103,0.966209859308
2020-04-17,63,650,,,,,,,3692,2826,4550,57506,44980,70607,149785,108554,194653,0.9662416829
2020-04-18,23,673,,,,,,,3671,2785,4556,57218,44705,70245,153456,111339,199208,0.966289114753
2020-04-19,14,687,,,,,,,3651,2766,4559,56922,44419,69898,157107,114106,203766,0.966359778416
2020-04-20,88,775,,,,,,,3630,2730,4556,56619,44077,69567,160737,116836,208322,0.966464982342
2020-04-21,23,798,,,,,,,3610,2707,4517,56311,43722,69256,164347,119544,212838,0.966621454001
2020-04-22,50,848,,,,,,,3590,2683,4521,56003,43342,68972,167936,122227,217359,0.966853833051
2020-04-23,33,881,,,,,,,3570,2662,4525,55695,42927,68720,171507,124889,221883,0.967198186534
2020-04-24,18,899,,,,,,,3551,2636,4529,55388,42511,68502,175058,127526,226411,0.967706813481
2020-04-25,8,907,,,,,,,3533,2599,4534,55084,42082,68313,178591,130126,230945,0.968454482452
2020-04-26,9,916,,,,,,,3516,2560,4541,54784,41639,68176,182107,132687,235485,0.96954581737
2020-04-27,79,995,,,,,,,3502,2518,4550,54491,41156,68142,185609,135205,240035,0.971122504526
2020-04-28,41,1036,,,,,,,3490,2485,4564,54206,40666,68133,189099,137690,244599,0.973366915445
2020-04-29,65,1101,,,,,,,3481,2448,4567,53933,40168,68142,192580,140139,249165,0.976495397453
2020-04-30,31,1132,,,,,,,3477,2427,4571,53676,39689,68176,196057,142566,253735,0.980730820926
2020-05-01,37,1169,,,,,,,3479,2403,4580,53443,39242,68212,199536,144969,258315,0.98624393075
2020-05-02,8,1177,,,,,,,3487,2367,4618,53238,38782,68280,203022,147336,262932,0.993064404507
2020-05-03,7,1184,,,,,,,3501,2337,4677,53068,38334,68402,206524,149674,267609,1.00099078223
2020-05-04,62,1246,,,,,,,3521,2325,4702,52938,37893,68545,210045,152000,272311,1.0095597702
2020-05-05,53,1299,,,,,,,3539,2321,4745,52847,37484,68734,213584,154321,277055,1.0160235675
2020-05-06,28,1327,,,,,,,3561,2321,4780,52798,37098,68996,217144,156642,281834,1.02220701642
2020-05-07,28,1355,,,,,,,3587,2328,4873,52795,36744,69349,220731,158971,286707,1.02787638393
2020-05-08,45,1400,,,,,,,3616,2318,4987,52841,36400,69811,224347,161290,291693,1.03287560965
2020-05-09,3,1403,,,,,,,3647,2295,5099,52937,36059,70381,227995,163585,296792,1.03713456388
2020-05-10,3,1406,,,,,,,3679,2276,5216,53083,35736,71064,231674,165862,302008,1.04065761883
