date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-24,,,,,,,,,180,97,269,180,97,269,180,97,269,2.45012646158,2,2.8
2020-02-25,,,,,,,,,180,97,269,360,194,538,360,194,538,2.44920591132,1.99986213511,2.79979661381
2020-02-26,,,,,,,,,180,97,269,539,291,807,539,291,807,2.44900024483,1.99982543408,2.79973229555
2020-02-27,,,,,,,,,180,97,269,719,388,1076,719,388,1076,2.44874798818,1.99977896489,2.79964763896
2020-02-28,,,,,,,,,180,97,269,899,485,1345,899,485,1345,2.44843844479,1.99972080784,2.79953621489
2020-02-29,,,,,,,,,180,97,269,1079,582,1614,1079,582,1614,2.44805843536,1.9996538967,2.79938956386
2020-03-01,,,,,,,,,180,97,269,1258,679,1883,1258,679,1883,2.44759171928,1.99957094551,2.79919655628
2020-03-02,,,,,,,,,180,97,269,1438,776,2152,1438,776,2152,2.44701828288,1.99946811003,2.79894255236
2020-03-03,,,,,,,,,180,97,269,1618,873,2421,1618,873,2421,2.44631346535,1.99934062605,2.79860829965
2020-03-04,,,,,,,,,617,337,930,2234,1210,3351,2234,1210,3351,2.445420712,1.99916023218,2.7981439974
2020-03-05,,,,,,,,,614,336,927,2849,1547,4278,2849,1547,4278,2.44435171142,1.99896153831,2.79756261411
2020-03-06,,,,,,,,,666,361,1010,3514,1909,5287,3514,1909,5287,2.44302951174,1.99871033567,2.79678965176
2020-03-07,,,,,,,,,770,413,1178,4285,2322,6464,4285,2322,6464,2.44140562244,1.99840102785,2.79577709765
2020-03-08,,,,,,,,,987,520,1529,5272,2842,7993,5272,2842,7993,2.43940964249,1.99802659001,2.79444855208
2020-03-09,,,,,,,,,1329,697,2074,6601,3540,10067,6601,3540,10067,2.43695557454,1.99753983189,2.7927043808
2020-03-10,,,,,,,,,1615,845,2539,8036,4288,12336,8216,4385,12605,2.43393747704,1.99685770094,2.79041327676
2020-03-11,,,,,,,,,1901,987,3033,9757,5179,15100,10116,5373,15638,2.43022659237,1.99595342522,2.7874044795
2020-03-12,,,,,,,,,2275,1163,3688,11852,6245,18518,12391,6536,19325,2.42567063792,1.99472370768,2.78346109902
2020-03-13,,,,,,,,,2763,1392,4524,14436,7541,22773,15155,7929,23849,2.42008473638,1.99310639785,2.77830031378
2020-03-14,,,,,,,,,3397,1692,5705,17653,9137,28209,18551,9622,29554,2.41324586556,1.99156999129,2.77155548753
2020-03-15,,,,,,,,,4113,2033,6999,21586,11074,34939,22665,11656,36553,2.40488918222,1.98970195932,2.76275741557
2020-03-16,,,,,,,,,4927,2354,8562,26333,13331,43231,27591,14010,45114,2.39470362692,1.98741182029,2.75139326874
2020-03-17,,,,,,,,,5894,2800,10375,32047,16035,53336,33485,16811,55488,2.38233081535,1.98431205468,2.73836630266
2020-03-18,,,,,,,,,7061,3310,12540,38929,19248,65607,40547,20121,68028,2.36736343913,1.98011885548,2.71834759022
2020-03-19,1,1,,,,,,,8461,3919,15143,46774,22830,79819,49008,24040,83170,2.3493484865,1.97488948192,2.69400494149
2020-03-20,1,2,,,,,,,10091,4629,18128,56250,27123,97020,59099,28670,101298,2.32779755941,1.9686388196,2.66298975257
2020-03-21,0,2,,,,,,,11962,5533,21640,67547,32294,117651,71061,34203,122937,2.30220541593,1.96087581224,2.6245216198
2020-03-22,1,3,,,,,,,14112,6398,25684,80889,38279,142157,85173,40602,148621,2.27207870281,1.9458838573,2.57874849661
2020-03-23,1,4,,,,,,,16574,7384,30302,96476,45143,170930,101748,47986,178922,2.23697440871,1.92843047725,2.52097793422
2020-03-24,1,5,,,,,,,19365,8502,35776,114511,52949,204631,121112,56489,214697,2.19654757949,1.91484560087,2.47502066624
2020-03-25,1,6,,,,,,,22472,9859,41915,135369,61963,244007,143584,66349,256611,2.15060495125,1.87543486311,2.42405291975
2020-03-26,2,8,,,,,,,25875,11440,48512,159343,72416,289485,169460,77789,305123,2.09915695867,1.82216114872,2.38105949119
2020-03-27,4,12,,,,,,,29550,13073,55414,186618,84326,341211,199010,90863,360536,2.04245826572,1.74794647974,2.32458733878
2020-03-28,4,16,,,,,,,33462,14617,62020,217317,97551,398706,232471,105481,422555,1.98102645913,1.67593427305,2.26942879234
2020-03-29,4,20,,,,,,,37559,16159,68130,251479,112018,461132,270031,121640,490685,1.91563237179,1.60696419919,2.19530125051
2020-03-30,8,28,,,,,,,41774,17707,73616,289140,127691,527748,311804,139348,564300,1.84726208561,1.53557544884,2.10843206446
2020-03-31,1,29,,,,,,,46029,19441,79136,330242,144779,598323,357834,158789,643436,1.77705751928,1.46952664401,2.06082330067
2020-04-01,8,37,,,,,,,50252,21148,85609,374601,163126,673557,408086,179938,729045,1.70624675173,1.41101614269,2.0072120487
2020-04-02,13,50,,,,,,,54373,22978,92918,421913,182795,753936,462459,202916,821963,1.63607450005,1.3505299424,1.94928478202
2020-04-03,10,60,,,,,,,58330,24906,98314,471781,203781,837107,520789,227822,920276,1.56773876322,1.29630882067,1.88923929595
2020-04-04,19,79,,,,,,,62066,27091,105519,523756,226244,924497,582855,254914,1025795,1.50233492291,1.25191632788,1.79689780063
2020-04-05,15,94,,,,,,,65540,29307,112401,577334,250018,1015258,648395,284222,1138195,1.44080658612,1.21395739382,1.71367661217
2020-04-06,31,125,,,,,,,68723,30197,116313,631945,273817,1105887,717119,314419,1254507,1.38390382008,1.17942572749,1.63321739985
2020-04-07,16,141,,,,,,,71605,31563,120003,686976,297996,1195588,788724,345983,1374510,1.33215227286,1.14713389108,1.56669155952
2020-04-08,33,174,,,,,,,74188,32830,122357,741800,322324,1282170,862912,378813,1496866,1.28583841792,1.12354052014,1.50434751023
