date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,16,10,25,16,10,25,16,10,25
2020-02-17,,,,,,,,,16,10,25,32,20,50,32,20,50
2020-02-18,,,,,,,,,16,10,25,48,30,75,48,30,75
2020-02-19,,,,,,,,,16,10,25,64,40,100,64,40,100
2020-02-20,,,,,,,,,16,10,25,80,50,125,80,50,125
2020-02-21,,,,,,,,,16,10,25,96,60,150,96,60,150
2020-02-22,,,,,,,,,16,10,25,112,70,175,112,70,175
2020-02-23,,,,,,,,,16,10,25,128,80,200,128,80,200
2020-02-24,,,,,,,,,16,10,25,144,90,225,144,90,225
2020-02-25,,,,,,,,,27,15,41,171,105,266,171,105,266
2020-02-26,,,,,,,,,27,15,40,198,121,305,198,121,305
2020-02-27,,,,,,,,,27,16,41,226,137,345,226,137,345
2020-02-28,,,,,,,,,28,16,41,254,154,386,254,154,386
2020-02-29,,,,,,,,,30,16,43,284,171,429,284,171,429
2020-03-01,,,,,,,,,32,17,45,316,189,474,316,189,474
2020-03-02,,,,,,,,,34,18,47,334,197,495,350,207,520
2020-03-03,,,,,,,,,35,18,48,353,206,518,385,226,568
2020-03-04,,,,,,,,,36,19,49,373,215,541,421,245,616
2020-03-05,,,,,,,,,37,19,50,394,225,566,458,265,666
2020-03-06,,,,,,,,,38,19,51,416,235,591,496,285,716
2020-03-07,,,,,,,,,39,20,51,439,245,616,535,305,766
2020-03-08,,,,,,,,,40,20,52,464,255,643,575,325,818
2020-03-09,,,,,,,,,41,20,53,489,266,670,617,346,870
2020-03-10,,,,,,,,,42,20,53,515,276,697,658,366,922
2020-03-11,1,1,,,,,,,43,20,53,530,281,710,701,387,975
2020-03-12,0,1,,,,,,,43,20,54,546,286,724,745,408,1029
2020-03-13,0,1,,,,,,,44,20,55,563,291,738,789,429,1083
2020-03-14,0,1,,,,,,,45,21,55,580,296,752,834,450,1137
2020-03-15,0,1,,,,,,,46,21,56,595,300,765,879,471,1193
2020-03-16,0,1,,,,,,,46,21,56,609,304,775,925,493,1248
2020-03-17,0,1,,,,,,,47,21,57,623,307,785,972,515,1305
2020-03-18,0,1,,,,,,,48,22,58,635,310,795,1020,537,1362
2020-03-19,0,1,,,,,,,48,22,59,647,314,805,1068,560,1421
2020-03-20,0,1,,,,,,,49,23,61,660,318,816,1117,583,1481
2020-03-21,0,1,,,,,,,50,24,62,671,322,828,1167,607,1543
2020-03-22,0,1,,,,,,,50,25,64,682,327,840,1218,633,1606
2020-03-23,0,1,,,,,,,51,25,66,693,333,854,1269,658,1671
2020-03-24,0,1,,,,,,,52,26,68,704,339,869,1321,685,1738
2020-03-25,0,1,,,,,,,53,27,70,715,346,886,1374,713,1807
2020-03-26,0,1,,,,,,,54,28,72,726,354,905,1427,742,1879
2020-03-27,0,1,,,,,,,54,29,75,737,363,925,1481,771,1954
2020-03-28,0,1,,,,,,,55,30,77,748,373,948,1537,802,2030
2020-03-29,0,1,,,,,,,56,31,79,759,383,971,1592,834,2108
2020-03-30,0,1,,,,,,,57,32,81,770,395,997,1649,867,2189
2020-03-31,0,1,,,,,,,57,33,83,781,407,1024,1706,900,2272
2020-04-01,1,2,,,,,,,58,34,85,792,419,1052,1764,935,2356
2020-04-02,0,2,,,,,,,59,35,88,803,432,1082,1823,970,2443
2020-04-03,0,2,,,,,,,59,36,90,814,446,1112,1882,1006,2533
2020-04-04,0,2,,,,,,,60,36,91,825,459,1143,1942,1043,2624
2020-04-05,0,2,,,,,,,60,37,94,835,472,1175,2002,1080,2717
2020-04-06,2,4,,,,,,,61,37,96,846,484,1207,2063,1117,2812
2020-04-07,2,6,,,,,,,61,37,98,856,496,1239,2124,1155,2910
2020-04-08,0,6,,,,,,,62,37,100,866,507,1272,2186,1193,3009
2020-04-09,0,6,,,,,,,62,38,102,875,518,1304,2249,1231,3111
2020-04-10,0,6,,,,,,,63,38,104,884,527,1335,2311,1269,3214
2020-04-11,0,6,,,,,,,63,38,106,893,536,1367,2374,1308,3320
2020-04-12,0,6,,,,,,,63,38,108,901,543,1398,2437,1346,3427
2020-04-13,0,6,,,,,,,64,38,110,909,550,1428,2501,1384,3536
2020-04-14,0,6,,,,,,,64,38,111,916,556,1459,2565,1423,3647
2020-04-15,0,6,,,,,,,64,38,113,923,560,1488,2629,1461,3759
2020-04-16,1,7,,,,,,,64,38,115,929,564,1518,2693,1499,3873
2020-04-17,0,7,,,,,,,65,38,116,935,567,1546,2758,1537,3989
2020-04-18,0,7,,,,,,,65,37,118,940,569,1574,2823,1575,4106
2020-04-19,0,7,,,,,,,65,37,119,945,570,1602,2887,1613,4225
2020-04-20,0,7,,,,,,,65,37,120,950,570,1629,2952,1650,4345
