date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,68,25,75,68,25,75,68,25,75
2020-03-04,,,,,,,,,68,25,75,137,50,150,137,50,150
2020-03-05,,,,,,,,,68,25,75,205,75,225,205,75,225
2020-03-06,,,,,,,,,68,25,75,273,100,300,273,100,300
2020-03-07,,,,,,,,,68,25,75,342,125,375,342,125,375
2020-03-08,,,,,,,,,68,25,75,410,150,450,410,150,450
2020-03-09,,,,,,,,,68,25,75,478,175,525,478,175,525
2020-03-10,,,,,,,,,68,25,75,547,200,600,547,200,600
2020-03-11,,,,,,,,,68,25,75,615,225,675,615,225,675
2020-03-12,,,,,,,,,139,66,187,754,291,862,754,291,862
2020-03-13,,,,,,,,,136,65,179,890,356,1040,890,356,1040
2020-03-14,,,,,,,,,136,67,180,1026,423,1219,1026,423,1219
2020-03-15,,,,,,,,,140,71,184,1166,495,1403,1166,495,1403
2020-03-16,,,,,,,,,149,82,199,1315,577,1601,1315,577,1601
2020-03-17,,,,,,,,,164,98,220,1479,675,1821,1479,675,1821
2020-03-18,,,,,,,,,172,108,230,1583,759,1976,1651,784,2051
2020-03-19,,,,,,,,,175,113,233,1690,847,2133,1826,897,2283
2020-03-20,,,,,,,,,178,117,233,1799,939,2291,2004,1014,2516
2020-03-21,,,,,,,,,180,123,234,1912,1037,2449,2185,1137,2749
2020-03-22,,,,,,,,,184,129,237,2028,1142,2611,2369,1267,2986
2020-03-23,,,,,,,,,187,135,237,2147,1252,2772,2556,1402,3222
2020-03-24,,,,,,,,,189,137,237,2267,1364,2933,2746,1539,3458
2020-03-25,,,,,,,,,190,140,234,2389,1479,3091,2936,1679,3691
2020-03-26,,,,,,,,,191,142,232,2511,1596,3248,3126,1821,3923
2020-03-27,1,1,,,,,,,191,143,232,2563,1674,3293,3317,1965,4155
2020-03-28,0,1,,,,,,,192,144,231,2619,1753,3345,3509,2110,4385
2020-03-29,2,3,,,,,,,192,144,230,2674,1831,3396,3701,2254,4614
