country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,942.800914228,563,1484
India,,,802.864371331,505,1002
Mexico,,,578.847383385,435,798
Colombia,,,316.46583181,228,415
Iran,,,211.762265767,122,315
Peru,,,205.559030785,122,337
South Africa,,,201.154068924,135,262
Russia,,,118.464238067,51,213
Argentina,,,111.003023288,76,153
Bolivia,,,82.890809193,51,118
Indonesia,,,71.5743533628,39,111
Chile,,,68.5343548676,32,136
United Kingdom,,,46.9648967098,7,112
Romania,,,34.1395020286,25,46
Bangladesh,,,33.7749454734,16,55
Egypt,,,33.1586760935,11,59
Ecuador,,,31.8697480607,8,62
Saudi Arabia,,,29.2199101097,15,44
Honduras,,,27.3616929204,18,40
Panama,,,26.1588681025,16,38
Pakistan,,,25.5745756312,10,48
Philippines,,,23.8124751706,5,51
Ukraine,,,18.4436649584,12,25
Turkey,,,17.5281923382,2,43
Dominican Republic,,,15.8683739105,8,25
Spain,,,14.8181617533,0,66
Morocco,,,12.824312223,6,21
Israel,,,11.0208888546,6,18
Algeria,,,10.4711208945,4,19
France,,,10.4689682896,0,57
Australia,,,9.69282915242,5,16
Bulgaria,,,8.24157196586,5,12
Moldova,,,8.04772871587,4,12
Serbia,,,7.9378760628,5,12
Sweden,,,7.32059234969,2,16
Italy,,,7.29881712445,0,23
Poland,,,7.24321122291,3,14
Canada,,,6.83275080125,0,17
Nigeria,,,6.58359176447,2,13
Germany,,,4.85050300047,0,15
Belarus,,,4.31029634651,3,7
Kuwait,,,3.54619680279,1,8
Japan,,,3.05572190439,0,14
China,,,2.58113745335,0,14
Portugal,,,2.49785553499,0,6
Croatia,,,2.19025156344,1,4
Belgium,,,1.34162289912,0,5
Czechia,,,1.15606132806,0,3
Netherlands,,,0.989371159687,0,4
Greece,,,0.719143749369,0,2
United Arab Emirates,,,0.676835949629,0,2
Austria,,,0.659468485258,0,2
Luxembourg,,,0.657157943313,0,2
Hungary,,,0.481074210341,0,2
Denmark,,,0.471881824412,0,2
Ireland,,,0.461786951037,0,2
South Korea,,,0.433886648142,0,2
Switzerland,,,0.409570882723,0,2
Slovenia,,,0.383074075141,0,1
Finland,,,0.284036988982,0,1
Malaysia,,,0.220677488473,0,1
Norway,,,0.202935880013,0,1
Cuba,,,0.162792093681,0,1
Lithuania,,,0.102189380957,0,1
Latvia,,,0.0863035012163,0,1
Estonia,,,0.0700849696334,0,1
Slovakia,,,0.0691182294846,0,1
Cyprus,,,0.0378386237272,0,1
Malta,,,0.0200681026169,0,1
Iceland,,,0.0187105960596,0,1
