country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,95819,172210,115647,261011,2020-07-29,1595,1.0,2020-11-01
India,,,39795,123100,70588,182927,2020-06-16,2003,1.3,2020-11-01
Mexico,,,48869,87113,70957,125721,2020-06-03,1092,0.7,2020-11-01
United Kingdom,,,46295,50323,46604,59135,2020-04-21,1173,,2020-11-01
Italy,,,35171,35666,35194,37472,2020-03-27,919,177.6,2020-11-01
Colombia,,,11315,33842,20116,53466,2020-07-29,380,1.2,2020-11-01
France,,,30297,31248,30318,36206,2020-04-15,1438,30.1,2020-11-01
Peru,,,20007,30672,24024,45460,2020-07-23,3887,1.1,2020-11-01
Spain,,,28498,30555,28572,39088,2020-06-19,1179,32.4,2020-11-01
Iran,,,17617,29219,22137,40881,2020-07-28,235,1.0,2020-11-01
South Africa,,,8884,24116,14961,33753,2020-07-22,572,0.7,2020-11-01
Russia,,,14327,21809,15721,37788,2020-05-29,232,1.1,2020-11-01
Chile,,,9745,14063,10529,24972,2020-07-17,1057,4.3,2020-11-01
Argentina,,,3979,13886,7670,24064,2020-08-04,166,0.8,2020-11-01
Indonesia,,,5388,13193,7480,25783,2020-07-22,139,1.1,2020-11-01
Belgium,,,9852,10093,9882,10784,2020-04-10,496,164.1,2020-11-01
Germany,,,9163,9968,9194,12552,2020-04-15,510,28.0,2020-11-01
Canada,,,9005,9417,9040,10540,2020-04-16,251,19.1,2020-11-01
Bolivia,,,3320,8493,5078,14023,2020-08-04,92,0.9,2020-11-01
Ecuador,,,5808,7494,6045,10443,2020-05-10,410,2.1,2020-11-01
Turkey,,,5765,7163,5825,10786,2020-04-19,127,6.4,2020-11-01
Pakistan,,,5999,7126,6254,8683,2020-06-14,178,,2020-11-01
Egypt,,,4912,6676,5134,9083,2020-06-15,97,2.9,2020-11-01
Netherlands,,,6170,6371,6185,7120,2020-04-07,234,169.8,2020-11-01
Sweden,,,5747,6086,5816,6621,2020-04-21,185,31.7,2020-11-01
Romania,,,2480,5829,3546,10349,2020-08-04,48,0.9,2020-11-01
Bangladesh,,,3234,5443,3680,9018,2020-06-30,64,0.8,2020-11-01
Philippines,,,2115,5160,2399,13177,2020-07-12,162,3.4,2020-11-01
China,,,4676,5139,4676,7452,2020-04-17,1290,27.3,2020-11-01
Saudi Arabia,,,2984,4834,3575,6969,2020-07-05,58,1.1,2020-11-01
Honduras,,,1400,3576,2076,6982,2020-07-30,53,1.9,2020-11-01
Ukraine,,,1788,3539,2302,5984,2020-06-17,31,1.0,2020-11-01
Panama,,,1522,3352,2155,5742,2020-07-24,41,1.2,2020-11-01
Morocco,,,417,2781,781,7316,2020-11-01,34,2.1,2020-11-01
Poland,,,1738,2631,1897,4623,2020-04-24,40,3.5,2020-11-01
Dominican Republic,,,1213,2466,1572,4383,2020-04-12,38,0.5,2020-11-01
Algeria,,,1248,2284,1425,4547,2020-04-09,30,1.5,2020-11-01
Portugal,,,1739,2080,1753,2882,2020-04-03,37,29.7,2020-11-01
Switzerland,,,1981,2060,1994,2336,2020-04-04,75,,2020-11-01
Ireland,,,1763,1832,1776,2026,2020-04-24,220,,2020-11-01
Japan,,,1023,1704,1042,5279,2020-05-01,29,4.3,2020-11-01
Israel,,,561,1638,838,3249,2020-08-04,15,0.9,2020-11-01
Moldova,,,810,1439,1037,2182,2020-06-20,14,0.8,2020-11-01
Nigeria,,,910,1391,1019,2443,2020-06-16,31,0.7,2020-11-01
Serbia,,,605,1304,835,2597,2020-07-10,18,1.2,2020-11-01
Bulgaria,,,415,1300,700,2539,2020-08-03,16,1.1,2020-11-01
Australia,,,247,1149,489,2610,2020-08-04,15,0.7,2020-11-01
Kuwait,,,465,869,514,1777,2020-05-30,11,1.8,2020-11-01
Austria,,,719,844,740,1137,2020-04-08,30,18.9,2020-11-01
Belarus,,,574,825,721,1021,2020-07-08,7,1.9,2020-11-01
Denmark,,,616,713,631,932,2020-04-04,22,,2020-11-01
Hungary,,,598,680,605,892,2020-04-24,23,14.0,2020-11-01
Czechia,,,383,585,417,1034,2020-04-14,18,-2.6,2020-11-01
Croatia,,,154,459,239,963,2020-04-19,8,5.1,2020-11-01
United Arab Emirates,,,351,448,359,731,2020-05-10,13,,2020-11-01
Finland,,,331,375,341,467,2020-04-21,43,4.7,2020-11-01
South Korea,,,302,375,302,617,2020-03-02,11,6.0,2020-11-01
Greece,,,209,324,236,535,2020-04-03,10,,2020-11-01
Norway,,,256,294,263,389,2020-04-20,16,,2020-11-01
Luxembourg,,,118,212,138,423,2020-04-11,8,,2020-11-01
Slovenia,,,123,182,135,295,2020-04-07,6,2.8,2020-11-01
Malaysia,,,125,153,135,171,2020-03-29,8,,2020-11-01
Cuba,,,88,116,94,167,2020-04-24,6,1.7,2020-11-01
Lithuania,,,80,99,85,133,2020-04-10,6,,2020-11-01
Estonia,,,63,73,69,85,2020-04-02,6,,2020-11-01
Latvia,,,32,42,34,57,2020-04-21,4,,2020-11-01
Slovakia,,,29,40,30,66,2020-04-15,4,,2020-11-01
Cyprus,,,19,27,22,43,2020-03-30,2,,2020-11-01
Iceland,,,10,14,10,22,2020-03-15,5,,2020-11-01
Malta,,,9,13,9,19,2020-05-29,2,,2020-11-01
