country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,78772,154235,117275,233254,2020-06-04,1473,1.2,2020-11-01
India,,,26816,106338,54848,221354,2020-06-16,2003,1.5,2020-11-01
Mexico,,,38888,79737,56230,113707,2020-06-03,1092,1.1,2020-11-01
United Kingdom,,,45358,49232,45828,53170,2020-04-21,1173,23.8,2020-11-01
Italy,,,35042,35609,35099,36150,2020-03-27,919,61.9,2020-11-01
Iran,,,13979,31099,22569,45448,2020-07-09,221,1.0,2020-11-01
France,,,30155,30799,30173,33794,2020-04-15,1438,,2020-11-01
Spain,,,28420,28758,28448,29636,2020-06-19,1179,,2020-11-01
Peru,,,12998,23114,18660,31072,2020-06-14,380,1.0,2020-11-01
Russia,,,12228,22303,15193,37520,2020-05-29,232,1.3,2020-11-01
South Africa,,,4948,21501,13318,32073,2020-07-16,216,1.4,2020-11-01
Colombia,,,6516,20518,15467,28995,2020-07-17,259,0.8,2020-11-01
Indonesia,,,4016,14282,7204,27033,2020-09-13,106,1.8,2020-11-01
Chile,,,8445,12156,9470,14503,2020-07-17,1057,1.7,2020-11-01
Pakistan,,,5568,10225,6991,16145,2020-06-14,178,1.7,2020-11-01
Belgium,,,9800,9967,9815,10432,2020-04-10,496,,2020-11-01
Canada,,,8892,9795,8983,11032,2020-04-16,251,22.9,2020-11-01
Egypt,,,4251,9756,6059,16771,2020-06-15,97,1.1,2020-11-01
Germany,,,9091,9405,9121,10116,2020-04-15,510,85.3,2020-11-01
Argentina,,,2220,9015,4224,16907,2020-07-15,82,1.8,2020-11-01
Ecuador,,,5282,8108,5631,12779,2020-05-10,410,2.7,2020-11-01
Turkey,,,5475,6848,5558,11257,2020-04-19,127,6.9,2020-11-01
Netherlands,,,6155,6250,6172,6358,2020-04-07,234,-89.0,2020-11-01
Bolivia,,,2106,6223,3700,10821,2020-07-01,78,1.0,2020-11-01
Sweden,,,5619,6015,5743,6181,2020-04-21,185,,2020-11-01
Bangladesh,,,2581,5869,3813,10124,2020-06-30,64,1.3,2020-11-01
Saudi Arabia,,,2447,5785,3968,8341,2020-07-05,58,1.2,2020-11-01
China,,,4644,4647,4644,4668,2020-04-17,1290,,2020-11-01
Philippines,,,1773,4297,2435,8751,2020-07-12,162,0.2,2020-11-01
Dominican Republic,,,971,3841,1483,8397,2020-04-12,38,1.1,2020-11-01
Romania,,,2009,3753,2727,5106,2020-05-08,35,1.1,2020-11-01
Honduras,,,891,3613,2413,6431,2020-07-02,49,0.9,2020-11-01
Panama,,,1071,3319,2468,5253,2020-07-17,38,0.8,2020-11-01
Algeria,,,1068,3056,1448,8184,2020-11-01,40,3.6,2020-11-01
Serbia,,,461,2916,954,7331,2020-09-07,30,3.3,2020-11-01
Ukraine,,,1496,2683,2022,3872,2020-06-17,31,0.8,2020-11-01
Poland,,,1618,2330,1846,3365,2020-04-24,40,3.3,2020-11-01
Portugal,,,1684,2127,1761,2917,2020-04-03,37,15.5,2020-11-01
Switzerland,,,1969,2058,1981,2411,2020-04-04,75,,2020-11-01
Ireland,,,1753,1838,1760,2242,2020-04-24,220,54.0,2020-11-01
Israel,,,401,1740,637,5108,2020-10-08,15,1.7,2020-11-01
Nigeria,,,778,1697,976,3619,2020-06-16,31,1.8,2020-11-01
Japan,,,986,1503,992,2555,2020-05-01,29,19.0,2020-11-01
Moldova,,,680,1135,967,1439,2020-06-20,14,1.6,2020-11-01
Belarus,,,495,1099,642,1956,2020-10-30,8,2.0,2020-11-01
Bulgaria,,,299,870,500,1419,2020-06-05,12,3.0,2020-11-01
Austria,,,711,827,725,1028,2020-04-08,30,,2020-11-01
Hungary,,,596,691,607,941,2020-04-24,23,14.0,2020-11-01
Kuwait,,,407,665,441,1216,2020-05-30,11,2.3,2020-11-01
Denmark,,,611,653,624,730,2020-04-04,22,,2020-11-01
Morocco,,,269,511,316,964,2020-03-27,12,1.2,2020-11-01
Czechia,,,358,492,368,698,2020-04-14,18,,2020-11-01
United Arab Emirates,,,338,473,351,868,2020-05-10,13,7.0,2020-11-01
Finland,,,328,362,332,452,2020-04-21,43,,2020-11-01
South Korea,,,295,341,297,460,2020-03-02,11,6.0,2020-11-01
Australia,,,122,279,123,840,2020-04-23,8,0.5,2020-11-01
Norway,,,255,276,262,318,2020-04-20,16,,2020-11-01
Greece,,,194,223,204,280,2020-04-03,10,,2020-11-01
Croatia,,,120,216,138,337,2020-04-19,8,,2020-11-01
Malaysia,,,122,150,133,179,2020-03-29,8,,2020-11-01
Luxembourg,,,111,144,117,180,2020-04-11,8,,2020-11-01
Slovenia,,,111,121,112,148,2020-04-07,6,,2020-11-01
Cuba,,,87,117,91,197,2020-04-24,6,,2020-11-01
Lithuania,,,80,111,86,171,2020-04-10,6,1.0,2020-11-01
Estonia,,,69,84,75,110,2020-04-02,6,,2020-11-01
Latvia,,,31,40,33,69,2020-04-21,4,,2020-11-01
Slovakia,,,28,40,28,71,2020-04-15,4,,2020-11-01
Cyprus,,,19,29,20,56,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,23,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,13,2020-05-29,2,,2020-11-01
