date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-23,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-24,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-25,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-26,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-27,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-28,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-29,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-30,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-01-31,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-01,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-02,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-03,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-04,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-05,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-06,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-07,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-08,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-09,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-10,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-11,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-12,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-13,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-14,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-15,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-16,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-17,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-18,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-19,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-20,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-21,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-22,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-23,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-24,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-25,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-26,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-27,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-28,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-02-29,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-03-01,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-03-02,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-03-03,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-03-04,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-03-05,Slovakia,0,0,0.0,0.0,0.0,0.0
2020-03-06,Slovakia,1,0,0.0,1.0,0.14285714285714285,0.0
2020-03-07,Slovakia,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-08,Slovakia,3,0,0.0,2.0,0.42857142857142855,0.0
2020-03-09,Slovakia,3,0,0.0,0.0,0.42857142857142855,0.0
2020-03-10,Slovakia,7,0,0.0,4.0,1.0,0.0
2020-03-11,Slovakia,10,0,0.0,3.0,1.4285714285714286,0.0
2020-03-12,Slovakia,16,0,0.0,6.0,2.2857142857142856,0.0
2020-03-13,Slovakia,32,0,0.0,16.0,4.428571428571429,0.0
2020-03-14,Slovakia,44,0,0.0,12.0,6.142857142857143,0.0
2020-03-15,Slovakia,54,0,0.0,10.0,7.285714285714286,0.0
2020-03-16,Slovakia,63,0,0.0,9.0,8.571428571428571,0.0
2020-03-17,Slovakia,72,0,0.0,9.0,9.285714285714286,0.0
2020-03-18,Slovakia,105,1,1.0,33.0,13.571428571428571,0.14285714285714285
2020-03-19,Slovakia,123,1,0.0,18.0,15.285714285714286,0.14285714285714285
2020-03-20,Slovakia,137,1,0.0,14.0,15.0,0.14285714285714285
2020-03-21,Slovakia,178,1,0.0,41.0,19.142857142857142,0.14285714285714285
2020-03-22,Slovakia,185,0,-1.0,7.0,18.714285714285715,0.0
2020-03-23,Slovakia,186,0,0.0,1.0,17.571428571428573,0.0
2020-03-24,Slovakia,204,0,0.0,18.0,18.857142857142858,0.0
2020-03-25,Slovakia,216,0,0.0,12.0,15.857142857142858,-0.14285714285714285
2020-03-26,Slovakia,226,0,0.0,10.0,14.714285714285714,-0.14285714285714285
2020-03-27,Slovakia,269,0,0.0,43.0,18.857142857142858,-0.14285714285714285
2020-03-28,Slovakia,292,0,0.0,23.0,16.285714285714285,-0.14285714285714285
2020-03-29,Slovakia,314,0,0.0,22.0,18.428571428571427,0.0
2020-03-30,Slovakia,336,0,0.0,22.0,21.428571428571427,0.0
2020-03-31,Slovakia,363,0,0.0,27.0,22.714285714285715,0.0
2020-04-01,Slovakia,400,1,1.0,37.0,26.285714285714285,0.14285714285714285
2020-04-02,Slovakia,426,1,0.0,26.0,28.571428571428573,0.14285714285714285
2020-04-03,Slovakia,450,1,0.0,24.0,25.857142857142858,0.14285714285714285
2020-04-04,Slovakia,471,1,0.0,21.0,25.571428571428573,0.14285714285714285
2020-04-05,Slovakia,485,1,0.0,14.0,24.428571428571427,0.14285714285714285
2020-04-06,Slovakia,534,2,1.0,49.0,28.285714285714285,0.2857142857142857
2020-04-07,Slovakia,581,2,0.0,47.0,31.142857142857142,0.2857142857142857
2020-04-08,Slovakia,682,2,0.0,101.0,40.285714285714285,0.14285714285714285
2020-04-09,Slovakia,701,2,0.0,19.0,39.285714285714285,0.14285714285714285
2020-04-10,Slovakia,715,2,0.0,14.0,37.857142857142854,0.14285714285714285
2020-04-11,Slovakia,728,2,0.0,13.0,36.714285714285715,0.14285714285714285
2020-04-12,Slovakia,742,2,0.0,14.0,36.714285714285715,0.14285714285714285
2020-04-13,Slovakia,769,2,0.0,27.0,33.57142857142857,0.0
2020-04-14,Slovakia,835,2,0.0,66.0,36.285714285714285,0.0
2020-04-15,Slovakia,863,6,4.0,28.0,25.857142857142858,0.5714285714285714
2020-04-16,Slovakia,977,8,2.0,114.0,39.42857142857143,0.8571428571428571
2020-04-17,Slovakia,1049,9,1.0,72.0,47.714285714285715,1.0
2020-04-18,Slovakia,1089,11,2.0,40.0,51.57142857142857,1.2857142857142858
2020-04-19,Slovakia,1161,12,1.0,72.0,59.857142857142854,1.4285714285714286
2020-04-20,Slovakia,1173,13,1.0,12.0,57.714285714285715,1.5714285714285714
2020-04-21,Slovakia,1199,14,1.0,26.0,52.0,1.7142857142857142
2020-04-22,Slovakia,1244,14,0.0,45.0,54.42857142857143,1.1428571428571428
2020-04-23,Slovakia,1325,15,1.0,81.0,49.714285714285715,1.0
2020-04-24,Slovakia,1360,17,2.0,35.0,44.42857142857143,1.1428571428571428
2020-04-25,Slovakia,1373,17,0.0,13.0,40.57142857142857,0.8571428571428571
2020-04-26,Slovakia,1379,18,1.0,6.0,31.142857142857142,0.8571428571428571
2020-04-27,Slovakia,1381,18,0.0,2.0,29.714285714285715,0.7142857142857143
2020-04-28,Slovakia,1384,20,2.0,3.0,26.428571428571427,0.8571428571428571
2020-04-29,Slovakia,1391,22,2.0,7.0,21.0,1.1428571428571428
2020-04-30,Slovakia,1396,23,1.0,5.0,10.142857142857142,1.1428571428571428
2020-05-01,Slovakia,1403,23,0.0,7.0,6.142857142857143,0.8571428571428571
2020-05-02,Slovakia,1407,24,1.0,4.0,4.857142857142857,1.0
2020-05-03,Slovakia,1408,24,0.0,1.0,4.142857142857143,0.8571428571428571
2020-05-04,Slovakia,1413,25,1.0,5.0,4.571428571428571,1.0
2020-05-05,Slovakia,1421,25,0.0,8.0,5.285714285714286,0.7142857142857143
2020-05-06,Slovakia,1429,25,0.0,8.0,5.428571428571429,0.42857142857142855
2020-05-07,Slovakia,1445,26,1.0,16.0,7.0,0.42857142857142855
2020-05-08,Slovakia,1455,26,0.0,10.0,7.428571428571429,0.42857142857142855
2020-05-09,Slovakia,1455,26,0.0,0.0,6.857142857142857,0.2857142857142857
2020-05-10,Slovakia,1457,26,0.0,2.0,7.0,0.2857142857142857
2020-05-11,Slovakia,1457,26,0.0,0.0,6.285714285714286,0.14285714285714285
2020-05-12,Slovakia,1465,27,1.0,8.0,6.285714285714286,0.2857142857142857
2020-05-13,Slovakia,1469,27,0.0,4.0,5.714285714285714,0.2857142857142857
2020-05-14,Slovakia,1477,27,0.0,8.0,4.571428571428571,0.14285714285714285
2020-05-15,Slovakia,1480,27,0.0,3.0,3.5714285714285716,0.14285714285714285
2020-05-16,Slovakia,1493,28,1.0,13.0,5.428571428571429,0.2857142857142857
2020-05-17,Slovakia,1494,28,0.0,1.0,5.285714285714286,0.2857142857142857
2020-05-18,Slovakia,1495,28,0.0,1.0,5.428571428571429,0.2857142857142857
2020-05-19,Slovakia,1495,28,0.0,0.0,4.285714285714286,0.14285714285714285
2020-05-20,Slovakia,1496,28,0.0,1.0,3.857142857142857,0.14285714285714285
2020-05-21,Slovakia,1502,28,0.0,6.0,3.5714285714285716,0.14285714285714285
2020-05-22,Slovakia,1503,28,0.0,1.0,3.2857142857142856,0.14285714285714285
2020-05-23,Slovakia,1504,28,0.0,1.0,1.5714285714285714,0.0
2020-05-24,Slovakia,1509,28,0.0,5.0,2.142857142857143,0.0
2020-05-25,Slovakia,1511,28,0.0,2.0,2.2857142857142856,0.0
2020-05-26,Slovakia,1513,28,0.0,2.0,2.5714285714285716,0.0
2020-05-27,Slovakia,1515,28,0.0,2.0,2.7142857142857144,0.0
2020-05-28,Slovakia,1520,28,0.0,5.0,2.5714285714285716,0.0
2020-05-29,Slovakia,1520,28,0.0,0.0,2.4285714285714284,0.0
2020-05-30,Slovakia,1521,28,0.0,1.0,2.4285714285714284,0.0
2020-05-31,Slovakia,1521,28,0.0,0.0,1.7142857142857142,0.0
2020-06-01,Slovakia,1522,28,0.0,1.0,1.5714285714285714,0.0
2020-06-02,Slovakia,1522,28,0.0,0.0,1.2857142857142858,0.0
2020-06-03,Slovakia,1525,28,0.0,3.0,1.4285714285714286,0.0
2020-06-04,Slovakia,1526,28,0.0,1.0,0.8571428571428571,0.0
2020-06-05,Slovakia,1526,28,0.0,0.0,0.8571428571428571,0.0
2020-06-06,Slovakia,1528,28,0.0,2.0,1.0,0.0
2020-06-07,Slovakia,1528,28,0.0,0.0,1.0,0.0
2020-06-08,Slovakia,1530,28,0.0,2.0,1.1428571428571428,0.0
2020-06-09,Slovakia,1531,28,0.0,1.0,1.2857142857142858,0.0
2020-06-10,Slovakia,1533,28,0.0,2.0,1.1428571428571428,0.0
2020-06-11,Slovakia,1541,28,0.0,8.0,2.142857142857143,0.0
2020-06-12,Slovakia,1542,28,0.0,1.0,2.2857142857142856,0.0
2020-06-13,Slovakia,1545,28,0.0,3.0,2.4285714285714284,0.0
2020-06-14,Slovakia,1548,28,0.0,3.0,2.857142857142857,0.0
2020-06-15,Slovakia,1552,28,0.0,4.0,3.142857142857143,0.0
