date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-23,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-24,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-25,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-26,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-27,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-28,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-29,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-30,Belarus,0,0,0.0,0.0,0.0,0.0
2020-01-31,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-01,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-02,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-03,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-04,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-05,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-06,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-07,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-08,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-09,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-10,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-11,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-12,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-13,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-14,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-15,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-16,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-17,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-18,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-19,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-20,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-21,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-22,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-23,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-24,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-25,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-26,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-27,Belarus,0,0,0.0,0.0,0.0,0.0
2020-02-28,Belarus,1,0,0.0,1.0,0.14285714285714285,0.0
2020-02-29,Belarus,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-01,Belarus,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-02,Belarus,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-03,Belarus,1,0,0.0,0.0,0.14285714285714285,0.0
2020-03-04,Belarus,6,0,0.0,5.0,0.8571428571428571,0.0
2020-03-05,Belarus,6,0,0.0,0.0,0.8571428571428571,0.0
2020-03-06,Belarus,6,0,0.0,0.0,0.7142857142857143,0.0
2020-03-07,Belarus,6,0,0.0,0.0,0.7142857142857143,0.0
2020-03-08,Belarus,6,0,0.0,0.0,0.7142857142857143,0.0
2020-03-09,Belarus,6,0,0.0,0.0,0.7142857142857143,0.0
2020-03-10,Belarus,9,0,0.0,3.0,1.1428571428571428,0.0
2020-03-11,Belarus,9,0,0.0,0.0,0.42857142857142855,0.0
2020-03-12,Belarus,12,0,0.0,3.0,0.8571428571428571,0.0
2020-03-13,Belarus,27,0,0.0,15.0,3.0,0.0
2020-03-14,Belarus,27,0,0.0,0.0,3.0,0.0
2020-03-15,Belarus,27,0,0.0,0.0,3.0,0.0
2020-03-16,Belarus,36,0,0.0,9.0,4.285714285714286,0.0
2020-03-17,Belarus,36,0,0.0,0.0,3.857142857142857,0.0
2020-03-18,Belarus,51,0,0.0,15.0,6.0,0.0
2020-03-19,Belarus,51,0,0.0,0.0,5.571428571428571,0.0
2020-03-20,Belarus,69,0,0.0,18.0,6.0,0.0
2020-03-21,Belarus,76,0,0.0,7.0,7.0,0.0
2020-03-22,Belarus,76,0,0.0,0.0,7.0,0.0
2020-03-23,Belarus,81,0,0.0,5.0,6.428571428571429,0.0
2020-03-24,Belarus,81,0,0.0,0.0,6.428571428571429,0.0
2020-03-25,Belarus,86,0,0.0,5.0,5.0,0.0
2020-03-26,Belarus,86,0,0.0,0.0,5.0,0.0
2020-03-27,Belarus,94,0,0.0,8.0,3.5714285714285716,0.0
2020-03-28,Belarus,94,0,0.0,0.0,2.5714285714285716,0.0
2020-03-29,Belarus,94,0,0.0,0.0,2.5714285714285716,0.0
2020-03-30,Belarus,152,0,0.0,58.0,10.142857142857142,0.0
2020-03-31,Belarus,152,1,1.0,0.0,10.142857142857142,0.14285714285714285
2020-04-01,Belarus,163,2,1.0,11.0,11.0,0.2857142857142857
2020-04-02,Belarus,304,4,2.0,141.0,31.142857142857142,0.5714285714285714
2020-04-03,Belarus,351,4,0.0,47.0,36.714285714285715,0.5714285714285714
2020-04-04,Belarus,440,5,1.0,89.0,49.42857142857143,0.7142857142857143
2020-04-05,Belarus,562,8,3.0,122.0,66.85714285714286,1.1428571428571428
2020-04-06,Belarus,700,13,5.0,138.0,78.28571428571429,1.8571428571428572
2020-04-07,Belarus,861,13,0.0,161.0,101.28571428571429,1.7142857142857142
2020-04-08,Belarus,1066,13,0.0,205.0,129.0,1.5714285714285714
2020-04-09,Belarus,1486,16,3.0,420.0,168.85714285714286,1.7142857142857142
2020-04-10,Belarus,1981,19,3.0,495.0,232.85714285714286,2.142857142857143
2020-04-11,Belarus,2226,23,4.0,245.0,255.14285714285714,2.5714285714285716
2020-04-12,Belarus,2578,26,3.0,352.0,288.0,2.5714285714285716
2020-04-13,Belarus,2919,29,3.0,341.0,317.0,2.2857142857142856
2020-04-14,Belarus,3281,33,4.0,362.0,345.7142857142857,2.857142857142857
2020-04-15,Belarus,3728,36,3.0,447.0,380.2857142857143,3.2857142857142856
2020-04-16,Belarus,4204,40,4.0,476.0,388.2857142857143,3.4285714285714284
2020-04-17,Belarus,4779,42,2.0,575.0,399.7142857142857,3.2857142857142856
2020-04-18,Belarus,5297,45,3.0,518.0,438.7142857142857,3.142857142857143
2020-04-19,Belarus,5807,47,2.0,510.0,461.2857142857143,3.0
2020-04-20,Belarus,6264,51,4.0,457.0,477.85714285714283,3.142857142857143
2020-04-21,Belarus,6723,55,4.0,459.0,491.7142857142857,3.142857142857143
2020-04-22,Belarus,7281,58,3.0,558.0,507.57142857142856,3.142857142857143
2020-04-23,Belarus,8022,60,2.0,741.0,545.4285714285714,2.857142857142857
2020-04-24,Belarus,8773,63,3.0,751.0,570.5714285714286,3.0
2020-04-25,Belarus,9590,67,4.0,817.0,613.2857142857143,3.142857142857143
2020-04-26,Belarus,10463,72,5.0,873.0,665.1428571428571,3.5714285714285716
2020-04-27,Belarus,11289,75,3.0,826.0,717.8571428571429,3.4285714285714284
2020-04-28,Belarus,12208,79,4.0,919.0,783.5714285714286,3.4285714285714284
2020-04-29,Belarus,13181,84,5.0,973.0,842.8571428571429,3.7142857142857144
2020-04-30,Belarus,14027,89,5.0,846.0,857.8571428571429,4.142857142857143
2020-05-01,Belarus,14917,93,4.0,890.0,877.7142857142857,4.285714285714286
2020-05-02,Belarus,15828,97,4.0,911.0,891.1428571428571,4.285714285714286
2020-05-03,Belarus,16705,99,2.0,877.0,891.7142857142857,3.857142857142857
2020-05-04,Belarus,17489,103,4.0,784.0,885.7142857142857,4.0
2020-05-05,Belarus,18350,107,4.0,861.0,877.4285714285714,4.0
2020-05-06,Belarus,19255,112,5.0,905.0,867.7142857142857,4.0
2020-05-07,Belarus,20168,116,4.0,913.0,877.2857142857143,3.857142857142857
2020-05-08,Belarus,21101,121,5.0,933.0,883.4285714285714,4.0
2020-05-09,Belarus,22052,126,5.0,951.0,889.1428571428571,4.142857142857143
2020-05-10,Belarus,22973,131,5.0,921.0,895.4285714285714,4.571428571428571
