date,Country_Region,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,China,548,17,0.0,0.0,0.0,0.0
2020-01-23,China,643,18,1.0,95.0,47.5,0.5
2020-01-24,China,920,26,8.0,277.0,124.0,3.0
2020-01-25,China,1406,42,16.0,486.0,214.5,6.25
2020-01-26,China,2075,56,14.0,669.0,305.4,7.8
2020-01-27,China,2877,82,26.0,802.0,388.1666666666667,10.833333333333334
2020-01-28,China,5509,131,49.0,2632.0,708.7142857142857,16.285714285714285
2020-01-29,China,6087,133,2.0,578.0,791.2857142857143,16.571428571428573
2020-01-30,China,8141,171,38.0,2054.0,1071.142857142857,21.857142857142858
2020-01-31,China,9802,213,42.0,1661.0,1268.857142857143,26.714285714285715
2020-02-01,China,11891,259,46.0,2089.0,1497.857142857143,31.0
2020-02-02,China,16630,361,102.0,4739.0,2079.285714285714,43.57142857142857
2020-02-03,China,19716,425,64.0,3086.0,2405.5714285714284,49.0
2020-02-04,China,23707,491,66.0,3991.0,2599.714285714286,51.42857142857143
2020-02-05,China,27440,563,72.0,3733.0,3050.4285714285716,61.42857142857143
2020-02-06,China,30587,633,70.0,3147.0,3206.5714285714284,66.0
2020-02-07,China,34110,718,85.0,3523.0,3472.5714285714284,72.14285714285714
2020-02-08,China,36814,805,87.0,2704.0,3560.4285714285716,78.0
2020-02-09,China,39829,905,100.0,3015.0,3314.1428571428573,77.71428571428571
2020-02-10,China,42354,1012,107.0,2525.0,3234.0,83.85714285714286
2020-02-11,China,44386,1112,100.0,2032.0,2954.1428571428573,88.71428571428571
2020-02-12,China,44759,1117,5.0,373.0,2474.1428571428573,79.14285714285714
2020-02-13,China,59895,1369,252.0,15136.0,4186.857142857143,105.14285714285714
2020-02-14,China,66358,1521,152.0,6463.0,4606.857142857143,114.71428571428571
2020-02-15,China,68413,1663,142.0,2055.0,4514.142857142857,122.57142857142857
2020-02-16,China,70513,1766,103.0,2100.0,4383.428571428572,123.0
2020-02-17,China,72434,1864,98.0,1921.0,4297.142857142857,121.71428571428571
2020-02-18,China,74211,2003,139.0,1777.0,4260.714285714285,127.28571428571429
2020-02-19,China,74619,2116,113.0,408.0,4265.714285714285,142.71428571428572
2020-02-20,China,75077,2238,122.0,458.0,2168.8571428571427,124.14285714285714
2020-02-21,China,75550,2238,0.0,473.0,1313.142857142857,102.42857142857143
