date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,63,25,75
2020-03-04,,,,,,,,,126,50,150
2020-03-05,,,,,,,,,189,75,225
2020-03-06,,,,,,,,,252,100,300
2020-03-07,,,,,,,,,315,125,375
2020-03-08,,,,,,,,,378,150,450
2020-03-09,,,,,,,,,441,175,525
2020-03-10,,,,,,,,,504,200,600
2020-03-11,,,,,,,,,567,225,675
2020-03-12,,,,,,,,,699,296,841
2020-03-13,,,,,,,,,829,367,1005
2020-03-14,,,,,,,,,963,441,1171
2020-03-15,,,,,,,,,1102,522,1344
2020-03-16,,,,,,,,,1255,619,1534
2020-03-17,,,,,,,,,1429,739,1748
2020-03-18,,,,,,,,,1615,876,1979
2020-03-19,,,,,,,,,1811,1025,2219
2020-03-20,,,,,,,,,2014,1187,2468
2020-03-21,,,,,,,,,2226,1361,2728
2020-03-22,,,,,,,,,2447,1544,3000
2020-03-23,,,,,,,,,2676,1735,3285
2020-03-24,,,,,,,,,2913,1931,3580
2020-03-25,,,,,,,,,3154,2130,3882
2020-03-26,,,,,,,,,3399,2332,4191
2020-03-27,,,,,,,,,3649,2537,4506
2020-03-28,2,2,,,,,,,3902,2745,4826
2020-03-29,0,2,,,,,,,4158,2955,5150
2020-03-30,0,2,,,,,,,4417,3167,5476
2020-03-31,1,3,,,,,,,4677,3381,5803
2020-04-01,1,4,,,,,,,4938,3596,6131
2020-04-02,1,5,,,,,,,5200,3812,6460
2020-04-03,1,6,,,,,,,5463,4029,6790
2020-04-04,0,6,,,,,,,5726,4246,7121
2020-04-05,2,8,,,,,,,5989,4463,7452
2020-04-06,1,9,,,,,,,6253,4678,7784
2020-04-07,1,10,,,,,,,6516,4890,8118
2020-04-08,2,12,,,,,,,6779,5099,8450
2020-04-09,2,14,,,,,,,7041,5304,8782
2020-04-10,1,15,,,,,,,7302,5506,9114
2020-04-11,2,17,,,,,,,7563,5704,9444
2020-04-12,0,17,,,,,,,7823,5896,9775
2020-04-13,0,17,,,,,,,8081,6083,10105
2020-04-14,3,20,,,,,,,8339,6266,10436
2020-04-15,0,20,,,,,,,8596,6444,10767
2020-04-16,1,21,,,,,,,8851,6619,11097
2020-04-17,3,24,,,,,,,9105,6788,11427
2020-04-18,0,24,,,,,,,9357,6952,11756
2020-04-19,4,28,,,,,,,9608,7113,12084
2020-04-20,5,33,,,,,,,9857,7271,12411
2020-04-21,0,33,,,,,,,10105,7424,12737
2020-04-22,5,38,,,,,,,10351,7574,13063
2020-04-23,9,47,,,,,,,10596,7721,13387
2020-04-24,,,3,2,4,50,49,51,10838,7865,13710
2020-04-25,,,3,2,4,52,51,54,11079,8005,14031
2020-04-26,,,3,2,4,55,53,57,11318,8142,14351
2020-04-27,,,3,2,4,57,55,61,11555,8276,14669
2020-04-28,,,3,2,4,60,57,64,11790,8406,14986
2020-04-29,,,3,2,4,63,59,67,12023,8534,15301
2020-04-30,,,3,2,4,65,61,71,12254,8658,15614
2020-05-01,,,3,2,4,68,64,74,12482,8779,15925
2020-05-02,,,3,2,4,71,66,77,12709,8899,16234
2020-05-03,,,3,1,4,73,68,81,12933,9015,16541
2020-05-04,,,3,1,4,76,69,84,13156,9129,16845
2020-05-05,,,3,1,4,78,71,87,13376,9241,17148
2020-05-06,,,3,1,4,81,73,90,13593,9351,17448
2020-05-07,,,3,1,4,84,75,94,13809,9458,17745
2020-05-08,,,3,1,4,86,77,97,14021,9563,18040
2020-05-09,,,3,1,4,89,78,100,14232,9666,18332
2020-05-10,,,3,1,4,91,80,104,14440,9767,18622
2020-05-11,,,3,1,4,94,82,107,14646,9865,18909
2020-05-12,,,2,1,4,96,83,110,14849,9962,19193
2020-05-13,,,2,1,4,99,85,113,15050,10057,19474
2020-05-14,,,2,1,4,101,86,117,15248,10149,19753
2020-05-15,,,2,1,4,103,88,120,15444,10240,20028
2020-05-16,,,2,1,4,106,89,123,15637,10329,20301
2020-05-17,,,2,1,4,108,91,126,15827,10416,20570
2020-05-18,,,2,1,4,111,92,130,16015,10501,20836
2020-05-19,,,2,1,4,113,93,133,16200,10584,21099
2020-05-20,,,2,1,4,115,95,136,16383,10665,21359
2020-05-21,,,2,1,4,118,96,139,16563,10745,21616
2020-05-22,,,2,1,4,120,97,142,16740,10823,21869
2020-05-23,,,2,1,4,122,98,145,16914,10899,22119
2020-05-24,,,2,1,4,125,100,148,17086,10973,22365
2020-05-25,,,2,1,4,127,101,151,17255,11046,22608
2020-05-26,,,2,1,4,129,102,154,17421,11116,22848
2020-05-27,,,2,1,4,131,103,157,17585,11185,23084
2020-05-28,,,2,1,3,133,104,160,17745,11253,23317
2020-05-29,,,2,1,3,136,105,163,17903,11319,23546
2020-05-30,,,2,1,3,138,106,166,18058,11383,23771
2020-05-31,,,2,1,3,140,107,169,18211,11445,23993
2020-06-01,,,2,1,3,142,108,172,18373,11509,24249
2020-06-02,,,2,0,3,144,109,175,18533,11571,24500
2020-06-03,,,2,0,3,146,110,178,18690,11632,24749
2020-06-04,,,2,0,3,148,111,181,18845,11691,24998
2020-06-05,,,2,0,3,150,112,184,19000,11748,25250
2020-06-06,,,2,0,3,152,113,186,19156,11804,25511
2020-06-07,,,2,0,3,154,114,189,19311,11859,25775
2020-06-08,,,2,0,3,156,115,192,19465,11912,26042
2020-06-09,,,2,0,3,158,116,194,19617,11963,26311
2020-06-10,,,2,0,3,160,116,197,19769,12014,26582
2020-06-11,,,2,0,3,161,117,200,19919,12063,26856
2020-06-12,,,2,0,3,163,118,202,20069,12111,27133
2020-06-13,,,2,0,3,165,119,205,20217,12158,27413
2020-06-14,,,2,0,3,167,120,207,20365,12205,27695
2020-06-15,,,2,0,3,168,120,210,20510,12251,27979
2020-06-16,,,2,0,3,170,121,212,20655,12296,28265
2020-06-17,,,2,0,3,172,122,214,20797,12340,28553
2020-06-18,,,2,0,3,173,122,217,20939,12383,28843
2020-06-19,,,2,0,3,175,123,219,21079,12424,29135
2020-06-20,,,2,0,3,177,124,222,21217,12464,29427
2020-06-21,,,2,0,3,178,124,224,21353,12503,29722
2020-06-22,,,2,0,3,180,125,226,21488,12539,30017
2020-06-23,,,2,0,3,181,126,229,21620,12575,30314
2020-06-24,,,2,0,3,183,126,231,21751,12608,30611
2020-06-25,,,2,0,3,184,127,234,21880,12640,30910
2020-06-26,,,2,0,3,186,128,236,22007,12671,31209
2020-06-27,,,2,0,3,188,128,239,22132,12700,31508
2020-06-28,,,2,0,3,189,129,241,22254,12726,31808
2020-06-29,,,2,0,3,191,129,244,22375,12751,32109
2020-06-30,,,2,0,3,192,130,247,22494,12775,32411
2020-07-01,,,2,0,3,194,130,249,22612,12798,32713
2020-07-02,,,2,0,3,195,131,252,22728,12820,33016
2020-07-03,,,2,0,3,197,131,255,22842,12841,33319
2020-07-04,,,1,0,3,198,132,257,22955,12860,33623
2020-07-05,,,1,0,3,200,132,260,23066,12879,33928
2020-07-06,,,1,0,3,201,133,263,23176,12896,34234
2020-07-07,,,1,0,3,203,133,266,23284,12913,34540
2020-07-08,,,1,0,3,204,134,269,23391,12929,34846
2020-07-09,,,1,0,3,206,134,272,23497,12943,35154
2020-07-10,,,1,0,3,207,134,274,23601,12958,35462
2020-07-11,,,1,0,3,208,135,277,23704,12972,35770
2020-07-12,,,1,0,3,210,135,280,23806,12985,36080
2020-07-13,,,1,0,3,211,136,283,23907,12997,36389
2020-07-14,,,1,0,3,212,136,286,24006,13009,36700
2020-07-15,,,1,0,3,214,136,289,24105,13020,37011
2020-07-16,,,1,0,3,215,137,292,24202,13031,37323
2020-07-17,,,1,0,3,216,137,295,24298,13041,37635
2020-07-18,,,1,0,3,218,137,298,24393,13051,37948
2020-07-19,,,1,0,3,219,138,301,24488,13060,38261
2020-07-20,,,1,0,4,220,138,304,24581,13068,38575
2020-07-21,,,1,0,4,221,138,307,24673,13077,38890
2020-07-22,,,1,0,4,222,138,310,24764,13084,39205
2020-07-23,,,1,0,4,224,139,313,24855,13092,39521
2020-07-24,,,1,0,4,225,139,316,24945,13099,39837
2020-07-25,,,1,0,4,226,139,319,25033,13105,40154
2020-07-26,,,1,0,4,227,139,322,25121,13112,40472
2020-07-27,,,1,0,4,228,139,325,25209,13118,40790
2020-07-28,,,1,0,4,229,140,328,25295,13123,41109
2020-07-29,,,1,0,4,230,140,331,25381,13129,41428
2020-07-30,,,1,0,4,231,140,334,25466,13134,41747
2020-07-31,,,1,0,4,233,140,338,25550,13139,42068
2020-08-01,,,1,0,4,234,140,341,25633,13143,42388
2020-08-02,,,1,0,4,235,140,344,25716,13148,42710
2020-08-03,,,1,0,4,236,141,347,25798,13152,43032
2020-08-04,,,1,0,4,237,141,350,25880,13156,43354
