date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-23,,,,,,,,,75,50,150
2020-02-24,,,,,,,,,149,100,300
2020-02-25,,,,,,,,,224,150,450
2020-02-26,,,,,,,,,298,200,600
2020-02-27,,,,,,,,,373,250,750
2020-02-28,,,,,,,,,448,300,900
2020-02-29,,,,,,,,,522,350,1050
2020-03-01,,,,,,,,,597,400,1200
2020-03-02,,,,,,,,,671,450,1350
2020-03-03,,,,,,,,,908,599,1753
2020-03-04,,,,,,,,,1143,749,2150
2020-03-05,,,,,,,,,1394,908,2563
2020-03-06,,,,,,,,,1679,1086,3009
2020-03-07,,,,,,,,,2031,1305,3535
2020-03-08,,,,,,,,,2490,1585,4208
2020-03-09,,,,,,,,,3028,1916,4978
2020-03-10,,,,,,,,,3635,2293,5822
2020-03-11,,,,,,,,,4323,2725,6745
2020-03-12,,,,,,,,,5102,3224,7750
2020-03-13,,,,,,,,,5983,3804,8869
2020-03-14,,,,,,,,,6950,4466,10068
2020-03-15,,,,,,,,,7982,5207,11318
2020-03-16,,,,,,,,,9063,6026,12604
2020-03-17,,,,,,,,,10180,6906,13968
2020-03-18,,,,,,,,,11322,7826,15385
2020-03-19,,,,,,,,,12477,8769,16807
2020-03-20,3,3,,,,,,,13632,9727,18215
2020-03-21,1,4,,,,,,,14778,10685,19595
2020-03-22,0,4,,,,,,,15912,11637,20965
2020-03-23,1,5,,,,,,,17029,12576,22315
2020-03-24,0,5,,,,,,,18128,13497,23644
2020-03-25,2,7,,,,,,,19207,14396,24951
2020-03-26,3,10,,,,,,,20263,15267,26241
2020-03-27,4,14,,,,,,,21297,16101,27500
2020-03-28,3,17,,,,,,,22309,16906,28736
2020-03-29,1,18,,,,,,,23299,17689,29957
2020-03-30,2,20,,,,,,,24266,18444,31159
2020-03-31,5,25,,,,,,,25212,19166,32352
2020-04-01,2,27,,,,,,,26137,19861,33537
2020-04-02,11,38,,,,,,,27041,20533,34721
2020-04-03,13,51,,,,,,,27925,21177,35902
2020-04-04,3,54,,,,,,,28789,21792,37085
2020-04-05,20,74,,,,,,,29635,22382,38260
2020-04-06,4,78,,,,,,,30462,22947,39435
2020-04-07,14,92,,,,,,,31272,23489,40609
2020-04-08,8,100,,,,,,,32064,24009,41779
2020-04-09,11,111,,,,,,,32840,24506,42955
2020-04-10,17,128,,,,,,,33600,24983,44131
2020-04-11,9,137,,,,,,,34344,25441,45308
2020-04-12,7,144,,,,,,,35073,25879,46486
2020-04-13,10,154,,,,,,,35787,26301,47664
2020-04-14,16,170,,,,,,,36487,26705,48847
2020-04-15,13,183,,,,,,,37174,27094,50035
2020-04-16,14,197,,,,,,,37847,27468,51229
2020-04-17,9,206,,,,,,,38508,27827,52427
2020-04-18,6,212,,,,,,,39156,28173,53624
2020-04-19,8,220,,,,,,,39792,28505,54819
2020-04-20,10,230,,,,,,,40416,28826,56013
2020-04-21,14,244,,,,,,,41028,29134,57204
2020-04-22,4,248,,,,,,,41630,29431,58393
2020-04-23,10,258,,,,,,,42221,29718,59580
2020-04-24,,,9,6,12,267,264,270,42801,29994,60765
2020-04-25,,,9,6,12,276,271,282,43371,30261,61947
2020-04-26,,,9,6,12,285,277,294,43931,30519,63126
2020-04-27,,,8,5,12,293,283,306,44481,30767,64303
2020-04-28,,,8,5,12,301,289,317,45022,31007,65476
2020-04-29,,,8,5,12,309,294,329,45553,31239,66646
2020-04-30,,,8,5,12,317,299,341,46076,31464,67812
2020-05-01,,,8,5,12,325,304,353,46589,31681,68974
2020-05-02,,,8,4,12,333,309,364,47094,31890,70133
2020-05-03,,,7,4,12,340,314,376,47591,32094,71287
2020-05-04,,,7,4,12,348,318,388,48079,32290,72438
2020-05-05,,,7,4,12,355,322,400,48560,32480,73584
2020-05-06,,,7,4,12,362,326,412,49032,32665,74725
2020-05-07,,,7,3,12,369,330,423,49497,32843,75862
2020-05-08,,,7,3,12,375,334,435,49954,33016,76994
2020-05-09,,,7,3,12,382,338,447,50404,33184,78121
2020-05-10,,,6,3,12,388,341,459,50846,33347,79243
2020-05-11,,,6,3,12,395,344,471,51281,33505,80359
2020-05-12,,,6,3,12,401,348,483,51709,33658,81471
2020-05-13,,,6,3,12,407,351,495,52130,33806,82577
