date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-15,,,,,,,,,172,100,300
2020-02-16,,,,,,,,,345,200,600
2020-02-17,,,,,,,,,517,300,900
2020-02-18,,,,,,,,,689,400,1200
2020-02-19,,,,,,,,,862,500,1500
2020-02-20,,,,,,,,,1034,600,1800
2020-02-21,,,,,,,,,1206,700,2100
2020-02-22,,,,,,,,,1379,800,2400
2020-02-23,,,,,,,,,1551,900,2700
2020-02-24,,,,,,,,,2161,1259,3720
2020-02-25,,,,,,,,,2768,1618,4736
2020-02-26,,,,,,,,,3430,2010,5835
2020-02-27,,,,,,,,,4201,2469,7103
2020-02-28,,,,,,,,,5199,3065,8720
2020-02-29,,,,,,,,,6555,3880,10886
2020-03-01,,,,,,,,,8210,4879,13509
2020-03-02,,,,,,,,,10168,6068,16582
2020-03-03,,,,,,,,,12524,7509,20269
2020-03-04,,,,,,,,,15400,9282,24736
2020-03-05,,,,,,,,,18945,11489,30201
2020-03-06,,,,,,,,,23240,14193,36752
2020-03-07,,,,,,,,,28374,17472,44550
2020-03-08,,,,,,,,,34490,21444,53649
2020-03-09,,,,,,,,,41764,26261,64415
2020-03-10,1,1,,,,,,,50381,32102,77096
2020-03-11,0,1,,,,,,,60496,39144,91818
2020-03-12,0,1,,,,,,,72237,47562,108583
2020-03-13,0,1,,,,,,,85724,57549,127496
2020-03-14,0,1,,,,,,,101054,69094,148189
2020-03-15,1,2,,,,,,,118274,82365,170804
2020-03-16,0,2,,,,,,,137360,97388,195307
2020-03-17,1,3,,,,,,,158210,114115,221616
2020-03-18,0,3,,,,,,,180663,132278,249349
2020-03-19,6,9,,,,,,,204519,151707,278369
2020-03-20,2,11,,,,,,,229549,172502,308566
2020-03-21,5,16,,,,,,,255522,194049,339339
2020-03-22,4,20,,,,,,,282216,216310,370628
2020-03-23,7,27,,,,,,,309430,238923,402349
2020-03-24,17,44,,,,,,,336990,261606,434463
2020-03-25,18,62,,,,,,,364742,284236,466997
2020-03-26,19,81,,,,,,,392553,306785,499681
2020-03-27,27,108,,,,,,,420310,329082,532502
2020-03-28,32,140,,,,,,,447919,350970,565291
2020-03-29,21,161,,,,,,,475302,372427,597942
2020-03-30,37,198,,,,,,,502397,393448,630593
2020-03-31,69,267,,,,,,,529155,414016,663181
2020-04-01,88,355,,,,,,,555534,434065,695528
2020-04-02,182,537,,,,,,,581505,453541,727540
2020-04-03,109,646,,,,,,,607043,472419,759296
2020-04-04,200,846,,,,,,,632132,490808,790980
2020-04-05,71,917,,,,,,,656759,508544,822348
2020-04-06,86,1003,,,,,,,680916,525664,853434
2020-04-07,229,1232,,,,,,,704597,542156,884369
2020-04-08,272,1504,,,,,,,727801,557996,915124
2020-04-09,205,1709,,,,,,,750527,573276,945659
2020-04-10,223,1932,,,,,,,772777,587868,975813
2020-04-11,251,2183,,,,,,,794554,601801,1005345
2020-04-12,167,2350,,,,,,,815861,615269,1034324
2020-04-13,93,2443,,,,,,,836704,628128,1062746
2020-04-14,362,2805,,,,,,,857087,640379,1090620
2020-04-15,351,3156,,,,,,,877018,652021,1118128
2020-04-16,362,3518,,,,,,,896502,663144,1145318
2020-04-17,322,3840,,,,,,,915546,673782,1172189
2020-04-18,230,4070,,,,,,,934157,683913,1198700
2020-04-19,292,4362,,,,,,,952341,693590,1224872
2020-04-20,134,4496,,,,,,,970108,702885,1250699
2020-04-21,257,4753,,,,,,,987463,711727,1276178
2020-04-22,397,5150,,,,,,,1004413,720140,1301306
2020-04-23,276,5426,,,,,,,1020968,728168,1326076
2020-04-24,,,259,194,318,5685,5620,5744,1037132,735812,1350475
2020-04-25,,,255,188,317,5940,5809,6061,1052915,743078,1374527
2020-04-26,,,250,184,316,6190,5993,6376,1068323,749977,1398217
2020-04-27,,,246,177,313,6436,6171,6689,1083364,756527,1421544
2020-04-28,,,241,171,310,6677,6343,6998,1098044,762747,1444475
2020-04-29,,,237,165,309,6914,6508,7307,1112371,768653,1467036
2020-04-30,,,232,158,307,7146,6667,7614,1126353,774263,1489239
2020-05-01,,,227,153,305,7374,6820,7918,1139995,779594,1511084
2020-05-02,,,223,146,302,7596,6967,8220,1153304,784663,1532570
2020-05-03,,,218,139,295,7814,7107,8515,1166289,789489,1553697
2020-05-04,,,213,135,290,8027,7242,8804,1178954,794084,1574475
2020-05-05,,,209,129,284,8236,7371,9088,1191308,798460,1594904
2020-05-06,,,204,123,279,8440,7495,9366,1203356,802629,1614984
2020-05-07,,,199,117,275,8639,7612,9641,1215105,806600,1634717
2020-05-08,,,195,111,272,8834,7724,9913,1226561,810386,1654102
2020-05-09,,,191,106,269,9025,7831,10182,1237731,813999,1673142
2020-05-10,,,186,102,265,9211,7933,10447,1248621,817446,1691837
2020-05-11,,,182,97,262,9393,8030,10708,1259236,820730,1710189
2020-05-12,,,178,93,259,9571,8123,10966,1269584,823860,1728201
2020-05-13,,,174,89,255,9745,8213,11221,1279668,826838,1745873
2020-05-14,,,170,84,252,9915,8297,11472,1289497,829668,1763209
2020-05-15,,,166,80,248,10081,8378,11720,1299074,832350,1780211
2020-05-16,,,162,77,244,10242,8455,11964,1308407,834891,1796881
2020-05-17,,,158,73,241,10400,8528,12204,1317499,837299,1813221
2020-05-18,,,154,69,237,10555,8598,12441,1326358,839581,1829236
2020-05-19,,,151,66,234,10705,8664,12674,1334987,841744,1844928
2020-05-20,,,147,62,230,10852,8727,12904,1343392,843794,1860300
2020-05-21,,,143,59,226,10996,8786,13129,1351579,845736,1875355
2020-05-22,,,140,56,223,11136,8843,13351,1359552,847578,1890098
2020-05-23,,,137,53,219,11273,8897,13570,1367316,849325,1904530
2020-05-24,,,133,51,215,11406,8948,13785,1374876,850979,1918657
2020-05-25,,,130,48,212,11536,8996,13996,1382238,852554,1932482
2020-05-26,,,127,46,208,11663,9043,14204,1389404,854053,1946008
2020-05-27,,,124,44,205,11787,9087,14408,1396381,855478,1959246
2020-05-28,,,121,42,201,11907,9129,14609,1403172,856836,1972188
2020-05-29,,,118,40,198,12025,9169,14806,1409782,858127,1984843
2020-05-30,,,115,38,194,12140,9207,15000,1416215,859358,1997216
2020-05-31,,,112,36,191,12252,9243,15190,1422476,860529,2009311
2020-06-01,,,109,34,188,12361,9278,15377,1429174,861750,2022991
2020-06-02,,,106,33,184,12467,9311,15561,1435691,862914,2036356
2020-06-03,,,104,31,181,12571,9343,15741,1442062,864027,2049534
2020-06-04,,,101,30,177,12672,9373,15918,1448321,865093,2062662
2020-06-05,,,98,28,174,12770,9401,16091,1454534,866121,2075974
2020-06-06,,,96,27,171,12866,9428,16261,1460766,867126,2089734
2020-06-07,,,93,25,167,12960,9454,16428,1466968,868096,2103737
2020-06-08,,,91,24,164,13051,9478,16592,1473104,869028,2117839
2020-06-09,,,89,23,161,13139,9501,16752,1479177,869909,2132048
2020-06-10,,,86,21,158,13226,9523,16909,1485192,870764,2146383
2020-06-11,,,84,20,154,13310,9544,17063,1491174,871599,2160945
2020-06-12,,,82,19,151,13392,9564,17213,1497122,872403,2175722
2020-06-13,,,80,18,148,13472,9582,17361,1503029,873173,2190692
2020-06-14,,,78,17,145,13550,9600,17505,1508888,873906,2205819
