date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-20,,,,,,,,,25,25,25
2020-02-21,,,,,,,,,50,50,50
2020-02-22,,,,,,,,,75,75,75
2020-02-23,,,,,,,,,100,100,100
2020-02-24,,,,,,,,,125,125,125
2020-02-25,,,,,,,,,150,150,150
2020-02-26,,,,,,,,,175,175,175
2020-02-27,,,,,,,,,200,200,200
2020-02-28,,,,,,,,,225,225,225
2020-02-29,,,,,,,,,289,284,295
2020-03-01,,,,,,,,,352,344,365
2020-03-02,,,,,,,,,418,405,439
2020-03-03,,,,,,,,,490,471,520
2020-03-04,,,,,,,,,573,546,618
2020-03-05,,,,,,,,,675,636,741
2020-03-06,,,,,,,,,791,736,884
2020-03-07,,,,,,,,,918,845,1045
2020-03-08,,,,,,,,,1059,963,1227
2020-03-09,,,,,,,,,1215,1090,1436
2020-03-10,,,,,,,,,1389,1230,1675
2020-03-11,,,,,,,,,1583,1382,1947
2020-03-12,,,,,,,,,1794,1545,2252
2020-03-13,,,,,,,,,2024,1718,2589
2020-03-14,,,,,,,,,2271,1902,2956
2020-03-15,1,1,,,,,,,2536,2096,3353
2020-03-16,0,1,,,,,,,2818,2298,3770
2020-03-17,0,1,,,,,,,3114,2507,4193
2020-03-18,1,2,,,,,,,3422,2724,4632
2020-03-19,1,3,,,,,,,3741,2944,5097
2020-03-20,0,3,,,,,,,4068,3168,5584
2020-03-21,2,5,,,,,,,4401,3394,6086
2020-03-22,0,5,,,,,,,4738,3622,6604
2020-03-23,0,5,,,,,,,5077,3848,7132
2020-03-24,3,8,,,,,,,5417,4069,7662
2020-03-25,2,10,,,,,,,5756,4284,8193
2020-03-26,1,11,,,,,,,6093,4494,8727
2020-03-27,1,12,,,,,,,6428,4701,9257
2020-03-28,1,13,,,,,,,6760,4903,9792
2020-03-29,0,13,,,,,,,7089,5098,10319
2020-03-30,3,16,,,,,,,7414,5289,10841
2020-03-31,2,18,,,,,,,7735,5473,11355
2020-04-01,1,19,,,,,,,8052,5652,11870
2020-04-02,2,21,,,,,,,8365,5825,12380
2020-04-03,1,22,,,,,,,8675,5993,12888
2020-04-04,0,22,,,,,,,8981,6158,13398
2020-04-05,5,27,,,,,,,9282,6318,13898
2020-04-06,0,27,,,,,,,9580,6473,14394
2020-04-07,2,29,,,,,,,9875,6624,14895
2020-04-08,4,33,,,,,,,10165,6770,15396
2020-04-09,11,44,,,,,,,10452,6911,15900
2020-04-10,0,44,,,,,,,10736,7049,16406
2020-04-11,4,48,,,,,,,11016,7182,16910
2020-04-12,4,52,,,,,,,11293,7312,17416
2020-04-13,1,53,,,,,,,11567,7438,17924
2020-04-14,2,55,,,,,,,11838,7560,18432
2020-04-15,3,58,,,,,,,12106,7678,18942
2020-04-16,6,64,,,,,,,12370,7793,19454
2020-04-17,6,70,,,,,,,12632,7905,19969
2020-04-18,2,72,,,,,,,12892,8014,20486
2020-04-19,2,74,,,,,,,13148,8120,21006
2020-04-20,1,75,,,,,,,13402,8223,21529
2020-04-21,3,78,,,,,,,13653,8323,22053
2020-04-22,0,78,,,,,,,13902,8421,22580
2020-04-23,5,83,,,,,,,14149,8516,23109
2020-04-24,,,3,1,6,86,84,89,14393,8608,23640
2020-04-25,,,3,1,6,89,86,94,14634,8699,24174
2020-04-26,,,3,1,6,92,88,99,14874,8787,24709
2020-04-27,,,3,1,5,95,89,104,15111,8872,25246
2020-04-28,,,3,1,5,98,91,109,15346,8956,25785
2020-04-29,,,3,1,5,101,92,114,15579,9038,26326
2020-04-30,,,3,1,6,104,94,119,15810,9117,26869
2020-05-01,,,3,1,6,107,95,124,16039,9195,27412
2020-05-02,,,3,1,6,110,97,129,16265,9271,27956
2020-05-03,,,3,1,6,113,98,134,16490,9345,28502
2020-05-04,,,3,1,6,115,99,139,16713,9417,29050
2020-05-05,,,3,1,6,118,100,144,16934,9488,29600
2020-05-06,,,3,1,6,121,102,149,17153,9557,30151
2020-05-07,,,3,1,6,124,103,154,17370,9624,30704
2020-05-08,,,3,1,6,126,104,159,17586,9690,31258
2020-05-09,,,3,1,6,129,105,164,17799,9754,31814
2020-05-10,,,3,1,6,131,106,170,18011,9817,32371
2020-05-11,,,3,1,6,134,107,175,18221,9878,32930
2020-05-12,,,3,1,6,137,108,180,18429,9938,33490
2020-05-13,,,3,1,6,139,109,185,18636,9997,34052
2020-05-14,,,2,0,6,142,110,191,18841,10054,34614
2020-05-15,,,2,0,6,144,111,196,19044,10110,35178
2020-05-16,,,2,0,6,146,112,201,19246,10164,35743
2020-05-17,,,2,0,6,149,113,206,19445,10217,36309
2020-05-18,,,2,0,6,151,114,212,19644,10269,36876
2020-05-19,,,2,0,6,154,115,217,19840,10320,37444
2020-05-20,,,2,0,6,156,116,223,20035,10369,38013
2020-05-21,,,2,0,6,158,116,228,20229,10418,38583
2020-05-22,,,2,0,6,161,117,233,20420,10465,39153
2020-05-23,,,2,0,6,163,118,239,20610,10511,39725
2020-05-24,,,2,0,6,165,119,244,20799,10556,40297
2020-05-25,,,2,0,6,167,120,250,20986,10599,40870
2020-05-26,,,2,0,6,170,120,255,21171,10642,41443
2020-05-27,,,2,0,6,172,121,261,21355,10684,42017
2020-05-28,,,2,0,6,174,122,266,21538,10724,42592
2020-05-29,,,2,0,6,176,122,272,21718,10763,43167
2020-05-30,,,2,0,6,178,123,277,21897,10802,43742
2020-05-31,,,2,0,6,181,124,283,22075,10839,44318
2020-06-01,,,2,0,6,183,124,288,22268,10876,44959
2020-06-02,,,2,0,6,185,125,294,22460,10913,45601
2020-06-03,,,2,0,6,187,125,300,22651,10948,46247
2020-06-04,,,2,0,6,189,126,305,22842,10982,46900
2020-06-05,,,2,0,6,191,127,311,23035,11016,47575
2020-06-06,,,2,0,6,193,127,317,23232,11048,48280
2020-06-07,,,2,0,6,195,128,322,23432,11079,49010
2020-06-08,,,2,0,6,197,128,328,23633,11109,49757
2020-06-09,,,2,0,6,199,129,333,23836,11138,50527
2020-06-10,,,2,0,6,201,129,339,24041,11166,51320
2020-06-11,,,2,0,6,203,130,345,24248,11193,52144
2020-06-12,,,2,0,6,205,130,351,24458,11219,53000
2020-06-13,,,2,0,6,207,131,356,24671,11244,53884
2020-06-14,,,2,0,6,209,131,362,24885,11269,54798
2020-06-15,,,2,0,6,211,132,368,25102,11292,55745
2020-06-16,,,2,0,6,212,132,373,25322,11314,56724
2020-06-17,,,2,0,6,214,133,379,25545,11335,57735
2020-06-18,,,2,0,6,216,133,385,25770,11355,58778
2020-06-19,,,2,0,6,218,133,391,25998,11375,59861
2020-06-20,,,2,0,6,220,134,397,26228,11393,60978
2020-06-21,,,2,0,6,222,134,402,26462,11411,62134
2020-06-22,,,2,0,7,223,135,408,26698,11427,63332
2020-06-23,,,2,0,7,225,135,415,26938,11443,64574
2020-06-24,,,2,0,7,227,135,421,27181,11458,65859
2020-06-25,,,2,0,7,229,136,427,27427,11471,67190
2020-06-26,,,2,0,7,231,136,434,27677,11484,68569
2020-06-27,,,2,0,7,233,136,441,27930,11497,69996
2020-06-28,,,2,0,8,235,137,448,28187,11509,71475
2020-06-29,,,2,0,8,237,137,455,28448,11520,73006
2020-06-30,,,2,0,8,239,137,463,28712,11530,74592
2020-07-01,,,2,0,8,241,138,470,28981,11540,76234
2020-07-02,,,2,0,8,243,138,478,29255,11549,77935
2020-07-03,,,2,0,9,245,138,487,29532,11558,79696
2020-07-04,,,2,0,9,247,138,495,29815,11566,81519
2020-07-05,,,2,0,9,249,139,504,30102,11574,83407
2020-07-06,,,2,0,10,252,139,513,30394,11581,85361
2020-07-07,,,2,0,10,254,139,523,30691,11588,87385
2020-07-08,,,2,0,10,256,139,533,30993,11595,89479
2020-07-09,,,2,0,11,258,139,543,31301,11601,91647
2020-07-10,,,2,0,11,260,140,553,31614,11607,93892
2020-07-11,,,2,0,11,263,140,564,31933,11613,96214
2020-07-12,,,2,0,12,265,140,575,32258,11618,98618
2020-07-13,,,2,0,12,267,140,587,32590,11623,101106
2020-07-14,,,2,0,13,270,140,599,32927,11628,103681
2020-07-15,,,2,0,13,272,141,611,33271,11632,106345
2020-07-16,,,2,0,13,275,141,624,33622,11636,109101
