date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-01,,,,,,,,,25,25,25
2020-03-02,,,,,,,,,50,50,50
2020-03-03,,,,,,,,,75,75,75
2020-03-04,,,,,,,,,100,100,100
2020-03-05,,,,,,,,,125,125,125
2020-03-06,,,,,,,,,150,150,150
2020-03-07,,,,,,,,,175,175,175
2020-03-08,,,,,,,,,200,200,200
2020-03-09,,,,,,,,,225,225,225
2020-03-10,,,,,,,,,271,264,286
2020-03-11,,,,,,,,,317,303,344
2020-03-12,,,,,,,,,362,342,402
2020-03-13,,,,,,,,,408,381,462
2020-03-14,,,,,,,,,457,422,526
2020-03-15,,,,,,,,,509,464,598
2020-03-16,,,,,,,,,563,508,674
2020-03-17,,,,,,,,,617,552,749
2020-03-18,,,,,,,,,671,596,823
2020-03-19,,,,,,,,,726,640,896
2020-03-20,,,,,,,,,780,684,968
2020-03-21,,,,,,,,,835,728,1039
2020-03-22,,,,,,,,,890,772,1110
2020-03-23,,,,,,,,,944,816,1178
2020-03-24,,,,,,,,,998,860,1246
2020-03-25,1,1,,,,,,,1052,904,1313
2020-03-26,0,1,,,,,,,1105,947,1380
2020-03-27,0,1,,,,,,,1158,990,1446
2020-03-28,1,2,,,,,,,1210,1033,1513
2020-03-29,0,2,,,,,,,1262,1076,1580
2020-03-30,1,3,,,,,,,1314,1118,1647
2020-03-31,0,3,,,,,,,1365,1160,1714
2020-04-01,0,3,,,,,,,1415,1202,1782
2020-04-02,0,3,,,,,,,1465,1243,1850
2020-04-03,0,3,,,,,,,1515,1284,1919
2020-04-04,2,5,,,,,,,1564,1324,1988
2020-04-05,1,6,,,,,,,1612,1364,2057
2020-04-06,0,6,,,,,,,1661,1403,2127
2020-04-07,0,6,,,,,,,1708,1443,2196
2020-04-08,1,7,,,,,,,1755,1481,2266
2020-04-09,0,7,,,,,,,1802,1520,2336
2020-04-10,0,7,,,,,,,1848,1557,2406
2020-04-11,1,8,,,,,,,1894,1595,2475
2020-04-12,0,8,,,,,,,1939,1632,2545
2020-04-13,0,8,,,,,,,1983,1668,2614
2020-04-14,1,9,,,,,,,2028,1704,2683
2020-04-15,0,9,,,,,,,2071,1740,2752
2020-04-16,0,9,,,,,,,2114,1775,2821
2020-04-17,0,9,,,,,,,2157,1810,2889
2020-04-18,0,9,,,,,,,2199,1844,2957
2020-04-19,0,9,,,,,,,2241,1878,3025
2020-04-20,0,9,,,,,,,2282,1912,3092
2020-04-21,0,9,,,,,,,2322,1944,3159
2020-04-22,0,9,,,,,,,2362,1977,3225
2020-04-23,0,9,,,,,,,2402,2009,3291
2020-04-24,,,1,0,1,10,9,10,2441,2041,3356
2020-04-25,,,0,0,1,10,9,11,2479,2072,3421
2020-04-26,,,0,0,1,10,10,12,2517,2102,3485
2020-04-27,,,0,0,1,11,10,12,2555,2133,3548
2020-04-28,,,0,0,1,11,11,13,2592,2162,3611
2020-04-29,,,0,0,1,12,11,14,2628,2192,3673
2020-04-30,,,0,0,1,12,11,14,2664,2220,3735
2020-05-01,,,0,0,1,13,12,15,2699,2249,3796
2020-05-02,,,0,0,1,13,12,16,2734,2277,3857
2020-05-03,,,0,0,1,14,12,16,2768,2304,3916
2020-05-04,,,0,0,1,14,13,17,2802,2331,3975
2020-05-05,,,0,0,1,15,13,18,2835,2358,4034
2020-05-06,,,0,0,1,15,14,18,2868,2384,4091
2020-05-07,,,0,0,1,16,14,19,2900,2410,4148
2020-05-08,,,0,0,1,16,14,20,2932,2435,4204
2020-05-09,,,0,0,1,16,15,21,2963,2459,4259
2020-05-10,,,0,0,1,17,15,21,2993,2484,4314
2020-05-11,,,0,0,1,17,15,22,3023,2507,4368
2020-05-12,,,0,0,1,18,16,23,3052,2531,4421
2020-05-13,,,0,0,1,18,16,23,3081,2554,4473
2020-05-14,,,0,0,1,18,16,24,3110,2576,4525
2020-05-15,,,0,0,1,19,17,25,3137,2598,4575
2020-05-16,,,0,0,1,19,17,25,3165,2620,4625
2020-05-17,,,0,0,1,20,17,26,3191,2641,4674
2020-05-18,,,0,0,1,20,18,26,3218,2661,4723
2020-05-19,,,0,0,1,20,18,27,3243,2681,4770
2020-05-20,,,0,0,1,21,18,28,3268,2701,4817
2020-05-21,,,0,0,1,21,18,28,3293,2720,4862
2020-05-22,,,0,0,1,21,19,29,3317,2739,4907
2020-05-23,,,0,0,1,22,19,30,3340,2757,4951
2020-05-24,,,0,0,1,22,19,30,3363,2775,4995
2020-05-25,,,0,0,1,23,20,31,3385,2793,5037
2020-05-26,,,0,0,1,23,20,31,3407,2810,5079
2020-05-27,,,0,0,1,23,20,32,3428,2826,5119
2020-05-28,,,0,0,1,24,20,33,3449,2842,5159
2020-05-29,,,0,0,1,24,21,33,3469,2858,5198
2020-05-30,,,0,0,1,24,21,34,3489,2873,5236
2020-05-31,,,0,0,1,24,21,34,3508,2887,5274
2020-06-01,,,0,0,1,25,21,35,3528,2901,5313
2020-06-02,,,0,0,1,25,22,35,3547,2915,5351
2020-06-03,,,0,0,1,25,22,36,3566,2928,5389
2020-06-04,,,0,0,1,26,22,36,3584,2941,5426
2020-06-05,,,0,0,1,26,22,37,3601,2954,5463
2020-06-06,,,0,0,1,26,22,37,3619,2966,5499
2020-06-07,,,0,0,1,26,23,38,3636,2977,5535
2020-06-08,,,0,0,1,27,23,38,3652,2988,5570
2020-06-09,,,0,0,1,27,23,39,3669,2998,5605
2020-06-10,,,0,0,1,27,23,39,3684,3009,5639
2020-06-11,,,0,0,1,28,23,40,3699,3018,5673
2020-06-12,,,0,0,1,28,24,40,3714,3027,5705
2020-06-13,,,0,0,1,28,24,41,3728,3036,5738
2020-06-14,,,0,0,1,28,24,41,3742,3044,5769
2020-06-15,,,0,0,1,28,24,42,3755,3052,5800
2020-06-16,,,0,0,1,29,24,42,3767,3059,5830
2020-06-17,,,0,0,1,29,25,42,3779,3066,5859
2020-06-18,,,0,0,1,29,25,43,3791,3073,5888
2020-06-19,,,0,0,1,29,25,43,3801,3078,5915
2020-06-20,,,0,0,1,30,25,44,3812,3084,5942
2020-06-21,,,0,0,1,30,25,44,3822,3089,5968
2020-06-22,,,0,0,1,30,25,44,3831,3094,5993
2020-06-23,,,0,0,1,30,25,45,3839,3098,6018
2020-06-24,,,0,0,1,30,26,45,3847,3101,6041
2020-06-25,,,0,0,1,31,26,46,3855,3104,6064
2020-06-26,,,0,0,1,31,26,46,3862,3107,6085
2020-06-27,,,0,0,1,31,26,46,3868,3109,6106
2020-06-28,,,0,0,1,31,26,47,3874,3112,6126
2020-06-29,,,0,0,1,31,26,47,3879,3113,6145
2020-06-30,,,0,0,1,31,26,47,3885,3115,6164
2020-07-01,,,0,0,1,32,26,48,3889,3116,6181
2020-07-02,,,0,0,1,32,27,48,3894,3118,6198
2020-07-03,,,0,0,1,32,27,48,3898,3119,6215
2020-07-04,,,0,0,1,32,27,49,3902,3119,6231
2020-07-05,,,0,0,1,32,27,49,3906,3120,6246
2020-07-06,,,0,0,1,32,27,49,3909,3121,6260
2020-07-07,,,0,0,1,32,27,50,3912,3122,6274
2020-07-08,,,0,0,1,33,27,50,3915,3122,6288
2020-07-09,,,0,0,1,33,27,50,3918,3123,6301
2020-07-10,,,0,0,1,33,27,51,3921,3123,6313
2020-07-11,,,0,0,1,33,27,51,3924,3123,6326
2020-07-12,,,0,0,1,33,27,51,3926,3124,6337
2020-07-13,,,0,0,1,33,27,51,3928,3124,6348
2020-07-14,,,0,0,1,33,27,52,3931,3124,6359
2020-07-15,,,0,0,1,33,27,52,3933,3124,6369
2020-07-16,,,0,0,1,33,27,52,3935,3125,6380
