date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-12,,,,,,,,,134,100,200
2020-02-13,,,,,,,,,268,200,400
2020-02-14,,,,,,,,,401,300,600
2020-02-15,,,,,,,,,535,400,800
2020-02-16,,,,,,,,,669,500,1000
2020-02-17,,,,,,,,,803,600,1200
2020-02-18,,,,,,,,,937,700,1400
2020-02-19,,,,,,,,,1071,800,1600
2020-02-20,,,,,,,,,1204,900,1800
2020-02-21,,,,,,,,,1538,1139,2280
2020-02-22,,,,,,,,,1871,1379,2759
2020-02-23,,,,,,,,,2218,1627,3255
2020-02-24,,,,,,,,,2593,1894,3789
2020-02-25,,,,,,,,,3028,2200,4401
2020-02-26,,,,,,,,,3557,2566,5133
2020-02-27,,,,,,,,,4156,2978,5957
2020-02-28,,,,,,,,,4815,3427,6855
2020-02-29,,,,,,,,,5543,3918,7837
2020-03-01,,,,,,,,,6350,4457,8915
2020-03-02,,,,,,,,,7257,5056,10112
2020-03-03,,,,,,,,,8268,5716,11432
2020-03-04,,,,,,,,,9385,6438,12875
2020-03-05,,,,,,,,,10614,7223,14446
2020-03-06,,,,,,,,,11965,8078,16155
2020-03-07,,,,,,,,,13454,9009,18016
2020-03-08,2,2,,,,,,,15091,10022,20042
2020-03-09,0,2,,,,,,,16888,11122,22242
2020-03-10,0,2,,,,,,,18854,12314,24624
2020-03-11,0,2,,,,,,,21001,13604,27202
2020-03-12,0,2,,,,,,,23344,14999,29989
2020-03-13,0,2,,,,,,,25895,16508,33001
2020-03-14,1,3,,,,,,,28667,18136,36251
2020-03-15,1,4,,,,,,,31669,19893,39755
2020-03-16,1,5,,,,,,,34909,21787,43526
2020-03-17,1,6,,,,,,,38390,23827,47578
2020-03-18,1,7,,,,,,,42111,26021,51922
2020-03-19,2,9,,,,,,,46065,28380,56569
2020-03-20,1,10,,,,,,,50234,30911,61510
2020-03-21,3,13,,,,,,,54595,33624,66760
2020-03-22,0,13,,,,,,,59120,36523,72346
2020-03-23,5,18,,,,,,,63775,39608,78214
2020-03-24,0,18,,,,,,,68528,42859,84325
2020-03-25,5,23,,,,,,,73347,46205,90613
2020-03-26,6,29,,,,,,,78206,49609,97044
2020-03-27,6,35,,,,,,,83081,53039,103585
2020-03-28,19,54,,,,,,,87951,56425,110190
2020-03-29,2,56,,,,,,,92801,59757,116848
2020-03-30,7,63,,,,,,,97618,63009,123584
2020-03-31,22,85,,,,,,,102392,66173,130251
2020-04-01,2,87,,,,,,,107114,69248,136934
2020-04-02,77,164,,,,,,,111780,72220,143618
2020-04-03,6,170,,,,,,,116385,75069,150316
2020-04-04,25,195,,,,,,,120926,77796,157003
2020-04-05,26,221,,,,,,,125401,80423,163644
2020-04-06,15,236,,,,,,,129810,82936,170246
2020-04-07,47,283,,,,,,,134152,85341,176795
2020-04-08,26,309,,,,,,,138427,87649,183296
2020-04-09,45,354,,,,,,,142636,89873,189750
2020-04-10,36,390,,,,,,,146780,92025,196225
2020-04-11,48,438,,,,,,,150860,94103,202718
2020-04-12,23,461,,,,,,,154877,96091,209227
2020-04-13,38,499,,,,,,,158832,97987,215714
2020-04-14,72,571,,,,,,,162728,99798,222218
2020-04-15,25,596,,,,,,,166565,101540,228644
2020-04-16,72,668,,,,,,,170345,103200,235026
2020-04-17,57,725,,,,,,,174069,104785,241421
2020-04-18,23,748,,,,,,,177740,106293,247829
2020-04-19,26,774,,,,,,,181358,107727,254250
2020-04-20,48,822,,,,,,,184925,109093,260672
2020-04-21,45,867,,,,,,,188443,110393,267045
2020-04-22,26,893,,,,,,,191912,111637,273428
2020-04-23,94,987,,,,,,,195334,112825,279821
2020-04-24,,,47,29,67,1034,1016,1054,198711,113965,286224
2020-04-25,,,46,28,67,1079,1045,1120,202043,115052,292598
2020-04-26,,,45,27,67,1125,1072,1187,205333,116099,298948
2020-04-27,,,45,26,67,1170,1099,1253,208580,117109,305292
2020-04-28,,,44,25,66,1214,1124,1319,211786,118069,311638
2020-04-29,,,43,24,66,1257,1148,1384,214952,118988,317986
2020-04-30,,,43,23,65,1300,1171,1449,218079,119867,324325
2020-05-01,,,42,22,65,1342,1194,1513,221169,120706,330670
2020-05-02,,,41,21,65,1383,1215,1578,224221,121507,337017
2020-05-03,,,41,20,65,1424,1236,1643,227238,122273,343360
2020-05-04,,,40,20,66,1464,1256,1708,230219,123004,349708
2020-05-05,,,40,19,65,1504,1275,1773,233166,123704,356060
2020-05-06,,,39,18,66,1543,1294,1838,236080,124377,362415
2020-05-07,,,38,17,65,1581,1311,1902,238960,125021,368773
2020-05-08,,,38,16,64,1619,1328,1966,241809,125642,375134
2020-05-09,,,37,15,64,1657,1344,2030,244626,126243,381497
2020-05-10,,,37,15,65,1693,1359,2094,247412,126827,387861
2020-05-11,,,36,14,65,1730,1374,2158,250169,127388,394225
2020-05-12,,,36,13,65,1765,1387,2222,252895,127925,400590
2020-05-13,,,35,13,64,1800,1400,2286,255593,128440,406955
2020-05-14,,,35,12,64,1835,1413,2350,258263,128932,413318
2020-05-15,,,34,11,64,1869,1425,2414,260905,129403,419680
2020-05-16,,,34,11,65,1903,1436,2478,263520,129854,426041
2020-05-17,,,33,10,64,1937,1447,2541,266108,130286,432398
2020-05-18,,,33,10,64,1970,1458,2605,268669,130700,438753
2020-05-19,,,33,10,64,2002,1468,2668,271205,131097,445103
2020-05-20,,,32,9,64,2034,1478,2732,273715,131477,451450
2020-05-21,,,32,9,64,2066,1487,2795,276201,131842,457792
2020-05-22,,,31,8,64,2097,1496,2859,278661,132191,464129
2020-05-23,,,31,8,64,2128,1504,2922,281098,132526,470460
2020-05-24,,,31,8,64,2159,1512,2985,283510,132847,476785
2020-05-25,,,30,7,64,2189,1520,3049,285900,133155,483103
2020-05-26,,,30,7,64,2219,1527,3112,288266,133450,489413
2020-05-27,,,29,7,64,2248,1534,3176,290609,133733,495716
2020-05-28,,,29,6,64,2277,1541,3239,292930,134005,502010
2020-05-29,,,29,6,64,2306,1548,3303,295228,134265,508296
2020-05-30,,,29,6,64,2335,1554,3366,297504,134515,514572
2020-05-31,,,28,6,64,2363,1560,3430,299759,134754,520838
2020-06-01,,,28,5,64,2391,1566,3494,302214,134999,527812
2020-06-02,,,28,5,64,2418,1571,3557,304645,135234,534775
2020-06-03,,,27,5,64,2446,1577,3621,307065,135461,541767
2020-06-04,,,27,5,64,2473,1582,3685,309487,135680,548842
2020-06-05,,,27,4,64,2499,1587,3748,311936,135892,556128
2020-06-06,,,26,4,64,2526,1592,3812,314437,136099,563755
2020-06-07,,,26,4,64,2552,1596,3875,316972,136299,571597
2020-06-08,,,26,4,64,2578,1601,3939,319527,136492,579663
2020-06-09,,,26,4,64,2603,1605,4003,322103,136680,587945
2020-06-10,,,25,3,64,2629,1609,4066,324705,136861,596465
2020-06-11,,,25,3,64,2654,1613,4129,327341,137035,605290
2020-06-12,,,25,3,64,2679,1616,4193,330013,137202,614428
2020-06-13,,,25,3,64,2703,1620,4256,332717,137362,623846
2020-06-14,,,24,3,64,2728,1623,4319,335453,137516,633603
2020-06-15,,,24,3,64,2752,1626,4383,338220,137665,643652
2020-06-16,,,24,3,64,2776,1629,4446,341023,137809,654035
2020-06-17,,,24,2,64,2799,1632,4509,343863,137947,664781
2020-06-18,,,24,2,64,2823,1635,4572,346740,138078,675886
2020-06-19,,,23,2,64,2846,1638,4635,349656,138202,687357
2020-06-20,,,23,2,64,2870,1641,4699,352610,138320,699199
2020-06-21,,,23,2,64,2893,1643,4763,355605,138433,711440
2020-06-22,,,24,2,66,2917,1646,4828,358641,138541,724095
2020-06-23,,,24,2,67,2941,1648,4895,361720,138645,737178
2020-06-24,,,24,2,69,2965,1650,4963,364844,138745,750701
2020-06-25,,,24,2,70,2989,1653,5033,368014,138839,764677
