date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-27,,,,,,,,,25,25,25
2020-02-28,,,,,,,,,51,50,50
2020-02-29,,,,,,,,,76,75,75
2020-03-01,,,,,,,,,102,100,100
2020-03-02,,,,,,,,,127,125,125
2020-03-03,,,,,,,,,153,150,150
2020-03-04,,,,,,,,,178,175,175
2020-03-05,,,,,,,,,204,200,200
2020-03-06,,,,,,,,,229,225,225
2020-03-07,,,,,,,,,284,274,285
2020-03-08,,,,,,,,,338,324,345
2020-03-09,,,,,,,,,393,375,407
2020-03-10,,,,,,,,,452,428,474
2020-03-11,,,,,,,,,517,486,550
2020-03-12,,,,,,,,,592,551,641
2020-03-13,,,,,,,,,674,621,744
2020-03-14,,,,,,,,,761,695,856
2020-03-15,,,,,,,,,855,773,978
2020-03-16,,,,,,,,,954,854,1111
2020-03-17,,,,,,,,,1061,940,1258
2020-03-18,,,,,,,,,1175,1031,1418
2020-03-19,,,,,,,,,1296,1125,1591
2020-03-20,,,,,,,,,1423,1223,1776
2020-03-21,,,,,,,,,1557,1324,1972
2020-03-22,1,1,,,,,,,1696,1428,2178
2020-03-23,0,1,,,,,,,1842,1536,2393
2020-03-24,0,1,,,,,,,1993,1646,2616
2020-03-25,0,1,,,,,,,2148,1758,2844
2020-03-26,0,1,,,,,,,2308,1872,3078
2020-03-27,0,1,,,,,,,2471,1986,3318
2020-03-28,0,1,,,,,,,2637,2102,3561
2020-03-29,1,2,,,,,,,2806,2218,3808
2020-03-30,2,4,,,,,,,2977,2334,4055
2020-03-31,1,5,,,,,,,3149,2449,4305
2020-04-01,0,5,,,,,,,3322,2564,4558
2020-04-02,2,7,,,,,,,3496,2677,4815
2020-04-03,0,7,,,,,,,3670,2789,5074
2020-04-04,1,8,,,,,,,3844,2900,5335
2020-04-05,0,8,,,,,,,4019,3009,5601
2020-04-06,5,13,,,,,,,4193,3117,5868
2020-04-07,0,13,,,,,,,4367,3223,6135
2020-04-08,0,13,,,,,,,4540,3329,6406
2020-04-09,0,13,,,,,,,4713,3432,6678
2020-04-10,0,13,,,,,,,4886,3533,6954
2020-04-11,0,13,,,,,,,5058,3633,7231
2020-04-12,0,13,,,,,,,5230,3731,7512
2020-04-13,0,13,,,,,,,5401,3827,7797
2020-04-14,5,18,,,,,,,5572,3921,8085
2020-04-15,2,20,,,,,,,5742,4014,8376
2020-04-16,0,20,,,,,,,5912,4105,8668
2020-04-17,3,23,,,,,,,6081,4194,8961
2020-04-18,2,25,,,,,,,6249,4282,9258
2020-04-19,2,27,,,,,,,6417,4368,9558
2020-04-20,1,28,,,,,,,6585,4452,9861
2020-04-21,4,32,,,,,,,6751,4535,10166
2020-04-22,0,32,,,,,,,6918,4616,10474
2020-04-23,3,35,,,,,,,7083,4697,10785
2020-04-24,,,2,1,3,37,36,38,7248,4775,11098
2020-04-25,,,2,1,3,38,37,41,7412,4853,11414
2020-04-26,,,2,1,3,40,38,43,7576,4928,11733
2020-04-27,,,2,1,3,42,39,46,7739,5003,12054
2020-04-28,,,2,1,3,44,40,49,7902,5076,12377
2020-04-29,,,2,1,3,45,41,51,8064,5148,12703
2020-04-30,,,2,1,3,47,42,54,8225,5219,13032
2020-05-01,,,2,1,3,49,43,57,8386,5289,13362
2020-05-02,,,2,1,3,51,44,59,8546,5357,13695
2020-05-03,,,2,0,3,52,45,62,8705,5424,14029
2020-05-04,,,2,0,3,54,46,65,8864,5490,14366
2020-05-05,,,2,0,3,56,47,68,9022,5555,14705
2020-05-06,,,2,0,3,57,48,71,9179,5618,15047
2020-05-07,,,2,0,3,59,49,74,9336,5681,15390
2020-05-08,,,2,0,3,61,50,76,9492,5742,15735
2020-05-09,,,2,0,3,63,51,79,9647,5802,16081
2020-05-10,,,2,0,3,64,52,82,9801,5861,16430
2020-05-11,,,2,0,3,66,53,85,9955,5919,16781
2020-05-12,,,2,0,4,68,53,88,10108,5976,17133
2020-05-13,,,2,0,4,69,54,91,10260,6032,17487
2020-05-14,,,2,0,4,71,55,95,10412,6087,17842
2020-05-15,,,2,0,4,73,56,98,10563,6141,18199
2020-05-16,,,2,0,4,74,57,101,10713,6193,18558
2020-05-17,,,2,0,4,76,57,104,10862,6245,18918
2020-05-18,,,2,0,4,77,58,107,11010,6296,19279
2020-05-19,,,2,0,4,79,59,110,11158,6345,19642
2020-05-20,,,2,0,4,81,60,114,11304,6394,20006
2020-05-21,,,2,0,4,82,60,117,11450,6442,20371
2020-05-22,,,2,0,4,84,61,120,11595,6488,20738
2020-05-23,,,2,0,4,86,62,123,11739,6534,21106
2020-05-24,,,2,0,4,87,62,127,11882,6578,21474
2020-05-25,,,2,0,4,89,63,130,12025,6622,21844
2020-05-26,,,2,0,4,90,64,133,12166,6665,22215
2020-05-27,,,2,0,4,92,64,137,12306,6706,22587
2020-05-28,,,2,0,4,94,65,140,12446,6747,22960
2020-05-29,,,2,0,4,95,66,144,12585,6787,23334
2020-05-30,,,2,0,4,97,66,147,12722,6825,23708
2020-05-31,,,2,0,4,98,67,151,12859,6863,24083
2020-06-01,,,2,0,4,100,67,154,13007,6901,24501
2020-06-02,,,2,0,4,101,68,158,13155,6938,24919
2020-06-03,,,2,0,4,103,69,161,13302,6973,25342
2020-06-04,,,2,0,4,104,69,165,13449,7008,25772
2020-06-05,,,2,0,4,106,70,168,13599,7042,26215
2020-06-06,,,2,0,4,107,70,172,13751,7075,26681
2020-06-07,,,1,0,4,109,71,175,13905,7106,27161
2020-06-08,,,1,0,4,110,71,179,14061,7137,27655
2020-06-09,,,1,0,4,112,72,183,14218,7167,28163
2020-06-10,,,1,0,4,113,72,186,14376,7196,28686
2020-06-11,,,1,0,4,115,73,190,14537,7224,29232
2020-06-12,,,1,0,4,116,73,193,14700,7251,29799
2020-06-13,,,1,0,4,118,74,197,14864,7277,30387
2020-06-14,,,1,0,4,119,74,201,15030,7302,30996
2020-06-15,,,1,0,4,121,75,204,15198,7326,31627
2020-06-16,,,1,0,4,122,75,208,15368,7349,32281
2020-06-17,,,1,0,4,123,76,212,15540,7371,32960
2020-06-18,,,1,0,4,125,76,216,15714,7393,33664
2020-06-19,,,1,0,4,126,76,219,15890,7413,34394
2020-06-20,,,1,0,4,128,77,223,16068,7432,35150
2020-06-21,,,1,0,4,129,77,227,16248,7451,35933
2020-06-22,,,1,0,4,130,78,231,16431,7469,36745
2020-06-23,,,1,0,5,132,78,235,16615,7485,37586
2020-06-24,,,1,0,5,133,78,239,16802,7501,38458
2020-06-25,,,1,0,5,135,79,243,16992,7516,39361
2020-06-26,,,1,0,5,136,79,248,17183,7529,40296
2020-06-27,,,2,0,5,138,79,252,17378,7543,41265
2020-06-28,,,2,0,5,139,80,257,17575,7555,42269
