date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,25,25,25
2020-03-04,,,,,,,,,50,50,50
2020-03-05,,,,,,,,,75,75,75
2020-03-06,,,,,,,,,100,100,100
2020-03-07,,,,,,,,,125,125,125
2020-03-08,,,,,,,,,150,150,150
2020-03-09,,,,,,,,,175,175,175
2020-03-10,,,,,,,,,200,200,200
2020-03-11,,,,,,,,,225,225,225
2020-03-12,,,,,,,,,268,264,275
2020-03-13,,,,,,,,,311,304,324
2020-03-14,,,,,,,,,354,344,375
2020-03-15,,,,,,,,,398,385,427
2020-03-16,,,,,,,,,444,427,484
2020-03-17,,,,,,,,,495,472,547
2020-03-18,,,,,,,,,548,518,615
2020-03-19,,,,,,,,,603,565,687
2020-03-20,,,,,,,,,659,613,761
2020-03-21,,,,,,,,,716,662,838
2020-03-22,,,,,,,,,776,711,918
2020-03-23,,,,,,,,,837,761,1001
2020-03-24,,,,,,,,,899,812,1087
2020-03-25,,,,,,,,,963,863,1174
2020-03-26,,,,,,,,,1028,914,1262
2020-03-27,1,1,,,,,,,1094,966,1352
2020-03-28,0,1,,,,,,,1162,1019,1442
2020-03-29,0,1,,,,,,,1230,1071,1532
2020-03-30,4,5,,,,,,,1299,1124,1623
2020-03-31,0,5,,,,,,,1370,1177,1716
2020-04-01,0,5,,,,,,,1441,1231,1810
2020-04-02,0,5,,,,,,,1512,1284,1905
2020-04-03,0,5,,,,,,,1585,1338,2002
2020-04-04,1,6,,,,,,,1658,1392,2100
2020-04-05,0,6,,,,,,,1732,1446,2200
2020-04-06,0,6,,,,,,,1806,1499,2302
2020-04-07,0,6,,,,,,,1881,1553,2405
2020-04-08,0,6,,,,,,,1956,1606,2509
2020-04-09,0,6,,,,,,,2032,1660,2615
2020-04-10,0,6,,,,,,,2108,1713,2723
2020-04-11,0,6,,,,,,,2184,1766,2831
2020-04-12,0,6,,,,,,,2260,1818,2941
2020-04-13,1,7,,,,,,,2336,1870,3052
2020-04-14,0,7,,,,,,,2413,1922,3165
2020-04-15,0,7,,,,,,,2490,1974,3278
2020-04-16,0,7,,,,,,,2566,2025,3392
2020-04-17,1,8,,,,,,,2643,2076,3508
2020-04-18,2,10,,,,,,,2719,2126,3624
2020-04-19,0,10,,,,,,,2796,2176,3741
2020-04-20,0,10,,,,,,,2872,2226,3859
2020-04-21,2,12,,,,,,,2948,2274,3977
2020-04-22,2,14,,,,,,,3024,2323,4097
2020-04-23,0,14,,,,,,,3100,2371,4216
2020-04-24,,,1,0,1,15,14,15,3175,2418,4336
2020-04-25,,,1,0,1,15,15,16,3250,2465,4457
2020-04-26,,,1,0,1,16,15,17,3325,2512,4578
2020-04-27,,,1,0,1,17,16,18,3400,2557,4699
2020-04-28,,,1,0,2,18,16,19,3474,2603,4821
2020-04-29,,,1,0,2,18,17,20,3547,2647,4942
2020-04-30,,,1,0,2,19,17,21,3621,2691,5064
2020-05-01,,,1,0,2,20,18,23,3694,2735,5186
2020-05-02,,,1,0,2,21,18,24,3766,2778,5308
2020-05-03,,,1,0,2,21,19,25,3838,2820,5430
2020-05-04,,,1,0,2,22,19,26,3909,2862,5552
2020-05-05,,,1,0,2,23,20,27,3980,2903,5674
2020-05-06,,,1,0,2,24,20,28,4051,2943,5796
2020-05-07,,,1,0,2,24,21,29,4120,2983,5917
2020-05-08,,,1,0,2,25,21,30,4190,3023,6038
2020-05-09,,,1,0,2,26,22,31,4258,3061,6159
2020-05-10,,,1,0,2,27,22,33,4326,3099,6280
2020-05-11,,,1,0,2,28,23,34,4393,3137,6400
2020-05-12,,,1,0,2,28,23,35,4460,3173,6520
2020-05-13,,,1,0,2,29,24,36,4526,3210,6639
2020-05-14,,,1,0,2,30,24,37,4591,3245,6758
2020-05-15,,,1,0,2,31,25,39,4656,3280,6877
2020-05-16,,,1,0,2,31,25,40,4720,3314,6994
2020-05-17,,,1,0,2,32,26,41,4783,3348,7111
2020-05-18,,,1,0,2,33,26,42,4845,3381,7228
2020-05-19,,,1,0,2,34,27,43,4907,3413,7344
2020-05-20,,,1,0,2,34,27,45,4968,3445,7459
2020-05-21,,,1,0,2,35,28,46,5028,3476,7573
2020-05-22,,,1,0,2,36,28,47,5087,3506,7687
2020-05-23,,,1,0,2,36,29,48,5146,3536,7800
2020-05-24,,,1,0,2,37,29,49,5204,3565,7912
2020-05-25,,,1,0,2,38,29,51,5260,3593,8023
2020-05-26,,,1,0,2,39,30,52,5316,3621,8133
2020-05-27,,,1,0,2,39,30,53,5372,3648,8242
2020-05-28,,,1,0,2,40,31,54,5426,3674,8350
2020-05-29,,,1,0,2,41,31,55,5479,3700,8458
2020-05-30,,,1,0,2,41,31,57,5532,3725,8564
2020-05-31,,,1,0,2,42,32,58,5584,3750,8669
2020-06-01,,,1,0,2,43,32,59,5639,3774,8790
2020-06-02,,,1,0,2,43,33,60,5694,3797,8910
2020-06-03,,,1,0,2,44,33,62,5747,3819,9030
2020-06-04,,,1,0,2,45,33,63,5800,3841,9150
2020-06-05,,,1,0,2,45,34,64,5853,3862,9274
2020-06-06,,,1,0,2,46,34,65,5906,3883,9402
2020-06-07,,,1,0,2,47,34,66,5959,3903,9534
2020-06-08,,,1,0,2,47,35,67,6012,3922,9667
2020-06-09,,,1,0,2,48,35,69,6064,3941,9803
2020-06-10,,,1,0,2,49,35,70,6116,3959,9941
2020-06-11,,,1,0,2,49,36,71,6168,3976,10082
2020-06-12,,,1,0,2,50,36,72,6220,3992,10227
2020-06-13,,,1,0,2,50,36,73,6271,4008,10374
2020-06-14,,,1,0,2,51,37,74,6322,4024,10523
2020-06-15,,,1,0,2,52,37,75,6372,4038,10675
2020-06-16,,,1,0,2,52,37,77,6422,4052,10829
2020-06-17,,,1,0,2,53,37,78,6471,4066,10987
2020-06-18,,,1,0,2,53,38,79,6520,4078,11147
2020-06-19,,,1,0,2,54,38,80,6569,4090,11309
2020-06-20,,,1,0,2,54,38,81,6617,4102,11474
2020-06-21,,,1,0,2,55,38,82,6664,4112,11642
2020-06-22,,,1,0,2,55,39,83,6711,4122,11812
2020-06-23,,,1,0,2,56,39,84,6758,4132,11985
2020-06-24,,,1,0,2,56,39,85,6804,4141,12161
2020-06-25,,,1,0,2,57,39,87,6849,4149,12339
2020-06-26,,,1,0,2,58,40,88,6893,4156,12519
2020-06-27,,,1,0,2,58,40,89,6937,4163,12702
2020-06-28,,,1,0,2,59,40,90,6981,4169,12888
2020-06-29,,,1,0,2,59,40,92,7024,4174,13076
2020-06-30,,,1,0,2,60,40,93,7066,4180,13267
2020-07-01,,,1,0,2,60,41,94,7108,4184,13461
2020-07-02,,,1,0,2,61,41,96,7149,4189,13657
2020-07-03,,,1,0,2,61,41,97,7190,4193,13856
2020-07-04,,,1,0,2,62,41,99,7231,4197,14058
2020-07-05,,,1,0,2,62,41,100,7271,4200,14263
2020-07-06,,,1,0,2,63,41,102,7311,4203,14471
2020-07-07,,,1,0,2,63,42,103,7351,4206,14682
2020-07-08,,,0,0,2,64,42,105,7390,4209,14895
2020-07-09,,,0,0,2,64,42,106,7429,4211,15112
2020-07-10,,,0,0,2,65,42,108,7468,4213,15332
2020-07-11,,,0,0,2,65,42,109,7506,4215,15554
2020-07-12,,,0,0,2,66,42,111,7544,4217,15780
2020-07-13,,,0,0,2,66,42,113,7582,4219,16009
2020-07-14,,,0,0,2,67,42,114,7620,4220,16242
2020-07-15,,,0,0,2,67,42,116,7657,4222,16477
2020-07-16,,,0,0,2,68,43,118,7695,4223,16716
2020-07-17,,,0,0,2,68,43,120,7732,4225,16958
2020-07-18,,,0,0,2,68,43,122,7769,4226,17203
2020-07-19,,,0,0,2,69,43,123,7806,4227,17452
2020-07-20,,,0,0,2,69,43,125,7843,4228,17704
2020-07-21,,,0,0,2,70,43,127,7879,4228,17960
2020-07-22,,,0,0,2,70,43,129,7916,4229,18219
2020-07-23,,,0,0,2,71,43,131,7952,4230,18482
2020-07-24,,,0,0,2,71,43,133,7988,4231,18748
2020-07-25,,,0,0,2,71,43,135,8025,4231,19018
2020-07-26,,,0,0,3,72,43,137,8061,4232,19291
2020-07-27,,,0,0,3,72,43,139,8097,4232,19569
2020-07-28,,,0,0,3,73,43,141,8133,4233,19850
2020-07-29,,,0,0,3,73,43,143,8169,4233,20135
2020-07-30,,,0,0,3,73,43,145,8205,4234,20423
2020-07-31,,,0,0,3,74,43,147,8241,4234,20716
2020-08-01,,,0,0,3,74,43,150,8277,4234,21013
2020-08-02,,,0,0,3,75,43,152,8313,4235,21313
2020-08-03,,,0,0,3,75,43,154,8349,4235,21618
2020-08-04,,,0,0,3,75,43,156,8385,4235,21926
