date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-09,,,,,,,,,150,100,200
2020-02-10,,,,,,,,,300,200,400
2020-02-11,,,,,,,,,450,300,600
2020-02-12,,,,,,,,,601,400,800
2020-02-13,,,,,,,,,751,500,1000
2020-02-14,,,,,,,,,901,600,1200
2020-02-15,,,,,,,,,1051,700,1400
2020-02-16,,,,,,,,,1201,800,1600
2020-02-17,,,,,,,,,1351,900,1800
2020-02-18,,,,,,,,,1722,1159,2280
2020-02-19,,,,,,,,,2091,1419,2759
2020-02-20,,,,,,,,,2475,1690,3255
2020-02-21,,,,,,,,,2890,1985,3789
2020-02-22,,,,,,,,,3370,2332,4401
2020-02-23,,,,,,,,,3950,2759,5133
2020-02-24,,,,,,,,,4607,3247,5957
2020-02-25,,,,,,,,,5327,3788,6856
2020-02-26,,,,,,,,,6120,4390,7839
2020-02-27,,,,,,,,,6998,5064,8917
2020-02-28,,,,,,,,,7981,5830,10115
2020-02-29,,,,,,,,,9074,6692,11436
2020-03-01,,,,,,,,,10279,7653,12880
2020-03-02,,,,,,,,,11601,8720,14452
2020-03-03,,,,,,,,,13052,9904,16162
2020-03-04,1,1,,,,,,,14646,11221,18025
2020-03-05,0,1,,,,,,,16397,12685,20053
2020-03-06,0,1,,,,,,,18315,14305,22255
2020-03-07,0,1,,,,,,,20412,16095,24641
2020-03-08,0,1,,,,,,,22702,18069,27223
2020-03-09,0,1,,,,,,,25201,20245,30016
2020-03-10,1,2,,,,,,,27928,22638,33035
2020-03-11,1,3,,,,,,,30898,25267,36297
2020-03-12,1,4,,,,,,,34130,28146,39816
2020-03-13,0,4,,,,,,,37643,31292,43611
2020-03-14,1,5,,,,,,,41457,34723,47701
2020-03-15,1,6,,,,,,,45592,38453,52106
2020-03-16,1,7,,,,,,,50068,42496,56848
2020-03-17,5,12,,,,,,,54902,46862,61949
2020-03-18,1,13,,,,,,,60111,51557,67433
2020-03-19,5,18,,,,,,,65707,56530,73399
2020-03-20,5,23,,,,,,,71697,61794,79937
2020-03-21,1,24,,,,,,,78080,67297,87074
2020-03-22,6,30,,,,,,,84847,73035,94819
2020-03-23,9,39,,,,,,,91978,78957,103135
2020-03-24,11,50,,,,,,,99441,84989,111984
2020-03-25,15,65,,,,,,,107198,91109,121281
2020-03-26,16,81,,,,,,,115204,97270,130985
2020-03-27,13,94,,,,,,,123411,103441,141098
2020-03-28,16,110,,,,,,,131771,109601,151593
2020-03-29,14,124,,,,,,,140239,115668,162468
2020-03-30,22,146,,,,,,,148776,121687,173538
2020-03-31,27,173,,,,,,,157346,127656,184808
2020-04-01,26,199,,,,,,,165921,133553,196196
2020-04-02,39,238,,,,,,,174475,139345,207590
2020-04-03,27,265,,,,,,,182989,144958,219170
2020-04-04,24,289,,,,,,,191447,150400,230839
2020-04-05,59,348,,,,,,,199837,155655,242621
2020-04-06,32,380,,,,,,,208148,160772,254433
2020-04-07,52,432,,,,,,,216375,165743,266239
2020-04-08,63,495,,,,,,,224511,170532,278080
2020-04-09,49,544,,,,,,,232552,175233,289842
2020-04-10,39,583,,,,,,,240496,179793,301599
2020-04-11,21,604,,,,,,,248341,184231,313337
2020-04-12,36,640,,,,,,,256087,188546,325012
2020-04-13,74,714,,,,,,,263733,192706,336603
2020-04-14,53,767,,,,,,,271280,196706,348126
2020-04-15,93,860,,,,,,,278729,200548,359682
2020-04-16,96,956,,,,,,,286081,204242,371266
2020-04-17,81,1037,,,,,,,293338,207797,382874
2020-04-18,103,1140,,,,,,,300500,211220,394503
2020-04-19,37,1177,,,,,,,307571,214530,406150
2020-04-20,48,1225,,,,,,,314550,217714,417806
2020-04-21,57,1282,,,,,,,321441,220771,429455
2020-04-22,139,1421,,,,,,,328245,223706,441105
2020-04-23,112,1533,,,,,,,334964,226530,452701
2020-04-24,,,85,57,113,1618,1590,1646,341601,229252,464341
2020-04-25,,,85,56,115,1703,1647,1761,348155,231875,475861
2020-04-26,,,84,54,116,1787,1701,1877,354630,234403,487328
2020-04-27,,,84,52,118,1870,1754,1994,361028,236841,498798
2020-04-28,,,83,51,118,1953,1805,2111,367350,239198,510269
2020-04-29,,,82,49,118,2035,1855,2229,373597,241479,521741
2020-04-30,,,81,47,118,2116,1903,2346,379771,243669,533213
2020-05-01,,,80,47,118,2197,1950,2464,385875,245771,544686
2020-05-02,,,79,45,118,2276,1996,2581,391909,247790,556157
2020-05-03,,,78,44,117,2355,2040,2698,397875,249738,567626
2020-05-04,,,77,43,117,2432,2083,2815,403775,251616,579093
2020-05-05,,,76,41,116,2508,2125,2930,409610,253427,590557
2020-05-06,,,75,40,116,2584,2165,3045,415381,255174,602017
2020-05-07,,,75,38,116,2658,2204,3161,421089,256860,613472
2020-05-08,,,74,37,116,2732,2241,3277,426737,258487,624923
2020-05-09,,,73,35,116,2805,2277,3393,432325,260057,636368
2020-05-10,,,72,34,117,2876,2311,3509,437854,261573,647806
2020-05-11,,,71,33,117,2947,2344,3625,443325,263036,659237
2020-05-12,,,70,32,117,3017,2376,3742,448741,264448,670661
2020-05-13,,,69,30,117,3086,2407,3858,454101,265813,682076
2020-05-14,,,68,29,117,3154,2437,3975,459407,267130,693482
2020-05-15,,,67,28,116,3221,2465,4091,464659,268401,704878
2020-05-16,,,66,27,117,3288,2492,4207,469860,269626,716264
2020-05-17,,,66,26,116,3353,2519,4322,475009,270802,727639
2020-05-18,,,65,25,115,3418,2544,4437,480108,271932,739002
2020-05-19,,,64,24,115,3482,2569,4551,485157,273018,750352
2020-05-20,,,63,23,115,3545,2592,4666,490158,274061,761690
2020-05-21,,,63,22,115,3608,2615,4781,495111,275063,773014
2020-05-22,,,62,22,115,3670,2637,4895,500018,276027,784323
2020-05-23,,,61,21,115,3731,2658,5010,504877,276952,795618
2020-05-24,,,60,20,115,3791,2679,5125,509692,277842,806897
2020-05-25,,,60,19,115,3851,2698,5240,514462,278698,818160
2020-05-26,,,59,18,115,3910,2717,5354,519187,279520,829406
2020-05-27,,,58,18,115,3968,2735,5469,523869,280310,840635
2020-05-28,,,58,17,115,4026,2753,5583,528509,281073,851846
2020-05-29,,,57,16,115,4083,2770,5698,533106,281808,863037
2020-05-30,,,57,16,115,4140,2786,5812,537662,282514,874210
2020-05-31,,,56,15,115,4196,2802,5927,542177,283193,885362
2020-06-01,,,55,15,115,4251,2817,6041,547097,283901,897858
2020-06-02,,,55,14,115,4306,2832,6156,551973,284582,910326
2020-06-03,,,54,14,115,4360,2846,6270,556830,285239,922846
2020-06-04,,,54,13,115,4413,2860,6384,561694,285876,935509
2020-06-05,,,53,13,115,4467,2873,6498,566616,286494,948463
2020-06-06,,,53,12,114,4519,2886,6612,571648,287092,962084
2020-06-07,,,52,12,114,4571,2898,6726,576753,287673,976200
2020-06-08,,,52,11,114,4623,2910,6839,581901,288238,990662
2020-06-09,,,51,11,114,4674,2921,6953,587098,288781,1005558
2020-06-10,,,51,10,114,4724,2932,7066,592350,289311,1020920
2020-06-11,,,50,10,114,4774,2942,7180,597678,289825,1036847
2020-06-12,,,50,10,114,4824,2953,7293,603084,290321,1053339
2020-06-13,,,49,9,114,4873,2962,7406,608560,290801,1070390
2020-06-14,,,49,9,113,4922,2972,7519,614105,291268,1087983
2020-06-15,,,48,8,113,4970,2980,7632,619720,291717,1106162
2020-06-16,,,48,8,113,5017,2989,7744,625414,292147,1124974
2020-06-17,,,47,8,113,5065,2997,7857,631190,292559,1144438
2020-06-18,,,47,7,113,5112,3005,7969,637049,292952,1164577
2020-06-19,,,47,7,113,5158,3013,8082,642992,293329,1185360
2020-06-20,,,47,7,114,5205,3020,8196,649021,293689,1206892
2020-06-21,,,47,7,116,5252,3028,8311,655139,294033,1229150
2020-06-22,,,47,7,119,5299,3035,8429,661350,294362,1252171
2020-06-23,,,48,6,121,5347,3042,8549,667658,294677,1275980
2020-06-24,,,48,6,124,5395,3048,8672,674065,294977,1300599
2020-06-25,,,48,6,125,5444,3055,8797,680573,295264,1325995
2020-06-26,,,49,6,128,5493,3061,8925,687186,295538,1352302
2020-06-27,,,50,6,133,5542,3068,9057,693907,295800,1379498
2020-06-28,,,50,6,137,5593,3074,9193,700740,296051,1407612
2020-06-29,,,51,5,140,5644,3079,9333,707688,296291,1436671
2020-06-30,,,51,5,145,5695,3085,9478,714753,296520,1466704
2020-07-01,,,52,5,150,5747,3091,9627,721940,296739,1497740
2020-07-02,,,53,5,155,5800,3096,9782,729252,296948,1529810
2020-07-03,,,53,5,161,5853,3101,9942,736693,297148,1562946
2020-07-04,,,54,4,166,5907,3106,10107,744267,297339,1597181
2020-07-05,,,55,4,171,5962,3111,10278,751976,297521,1632546
2020-07-06,,,55,4,177,6018,3115,10454,759825,297696,1669076
2020-07-07,,,56,4,183,6074,3120,10637,767818,297863,1706804
2020-07-08,,,57,4,191,6131,3124,10827,775959,298023,1745766
2020-07-09,,,58,4,196,6189,3128,11022,784252,298175,1785997
2020-07-10,,,59,3,202,6247,3132,11224,792700,298321,1827533
2020-07-11,,,60,3,209,6307,3136,11433,801308,298460,1870413
2020-07-12,,,60,3,217,6367,3140,11649,810081,298593,1914673
2020-07-13,,,61,3,224,6428,3143,11873,819022,298721,1960352
2020-07-14,,,62,3,231,6491,3147,12104,828136,298842,2007489
2020-07-15,,,63,3,239,6554,3150,12342,837427,298959,2056125
2020-07-16,,,64,3,247,6618,3153,12589,846900,299070,2106298
2020-07-17,,,65,2,256,6683,3156,12845,856560,299176,2158050
2020-07-18,,,66,2,264,6749,3158,13109,866410,299278,2211423
