date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-29,,,,,,,,,50,50,50
2020-03-01,,,,,,,,,100,100,100
2020-03-02,,,,,,,,,150,150,150
2020-03-03,,,,,,,,,200,200,200
2020-03-04,,,,,,,,,250,250,250
2020-03-05,,,,,,,,,300,300,300
2020-03-06,,,,,,,,,350,350,350
2020-03-07,,,,,,,,,400,400,400
2020-03-08,,,,,,,,,450,450,450
2020-03-09,,,,,,,,,564,549,586
2020-03-10,,,,,,,,,676,648,720
2020-03-11,,,,,,,,,792,749,860
2020-03-12,,,,,,,,,916,855,1010
2020-03-13,,,,,,,,,1054,969,1183
2020-03-14,,,,,,,,,1215,1098,1393
2020-03-15,,,,,,,,,1393,1237,1628
2020-03-16,,,,,,,,,1581,1383,1881
2020-03-17,,,,,,,,,1779,1536,2145
2020-03-18,,,,,,,,,1989,1695,2423
2020-03-19,,,,,,,,,2210,1863,2716
2020-03-20,,,,,,,,,2441,2037,3024
2020-03-21,,,,,,,,,2680,2218,3341
2020-03-22,,,,,,,,,2923,2404,3664
2020-03-23,,,,,,,,,3170,2593,3991
2020-03-24,,,,,,,,,3419,2785,4320
2020-03-25,,,,,,,,,3670,2978,4650
2020-03-26,3,3,,,,,,,3921,3172,4978
2020-03-27,0,3,,,,,,,4172,3364,5307
2020-03-28,1,4,,,,,,,4421,3553,5632
2020-03-29,1,5,,,,,,,4668,3739,5956
2020-03-30,1,6,,,,,,,4913,3921,6282
2020-03-31,2,8,,,,,,,5156,4100,6607
2020-04-01,1,9,,,,,,,5397,4274,6930
2020-04-02,0,9,,,,,,,5635,4444,7254
2020-04-03,0,9,,,,,,,5870,4610,7577
2020-04-04,1,10,,,,,,,6103,4770,7898
2020-04-05,0,10,,,,,,,6333,4926,8221
2020-04-06,0,10,,,,,,,6561,5077,8545
2020-04-07,3,13,,,,,,,6786,5225,8868
2020-04-08,2,15,,,,,,,7008,5369,9190
2020-04-09,3,18,,,,,,,7228,5509,9512
