date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-19,,,,,,,,,68,50,100
2020-02-20,,,,,,,,,136,100,200
2020-02-21,,,,,,,,,204,150,300
2020-02-22,,,,,,,,,271,200,400
2020-02-23,,,,,,,,,339,250,500
2020-02-24,,,,,,,,,407,300,600
2020-02-25,,,,,,,,,475,350,700
2020-02-26,,,,,,,,,543,400,800
2020-02-27,,,,,,,,,611,450,900
2020-02-28,,,,,,,,,781,579,1140
2020-02-29,,,,,,,,,951,709,1380
2020-03-01,,,,,,,,,1128,844,1628
2020-03-02,,,,,,,,,1320,992,1894
2020-03-03,,,,,,,,,1543,1165,2200
2020-03-04,,,,,,,,,1814,1378,2566
2020-03-05,,,,,,,,,2123,1622,2978
2020-03-06,,,,,,,,,2463,1891,3426
2020-03-07,,,,,,,,,2839,2192,3917
2020-03-08,,,,,,,,,3257,2528,4455
2020-03-09,,,,,,,,,3727,2909,5053
2020-03-10,,,,,,,,,4253,3337,5712
2020-03-11,,,,,,,,,4835,3815,6432
2020-03-12,,,,,,,,,5477,4344,7216
2020-03-13,,,,,,,,,6184,4930,8069
2020-03-14,1,1,,,,,,,6965,5582,8998
2020-03-15,0,1,,,,,,,7826,6303,10036
2020-03-16,0,1,,,,,,,8772,7100,11202
2020-03-17,1,2,,,,,,,9809,7977,12504
2020-03-18,0,2,,,,,,,10943,8940,13952
2020-03-19,0,2,,,,,,,12181,9997,15553
2020-03-20,0,2,,,,,,,13530,11152,17313
2020-03-21,0,2,,,,,,,14995,12408,19203
2020-03-22,4,6,,,,,,,16580,13770,21212
2020-03-23,0,6,,,,,,,18288,15239,23330
2020-03-24,3,9,,,,,,,20120,16809,25547
2020-03-25,0,9,,,,,,,22073,18465,27841
2020-03-26,1,10,,,,,,,24144,20193,30211
2020-03-27,0,10,,,,,,,26321,21961,32687
2020-03-28,3,13,,,,,,,28593,23758,35292
2020-03-29,2,15,,,,,,,30940,25574,38047
2020-03-30,0,15,,,,,,,33344,27372,40925
2020-03-31,12,27,,,,,,,35784,29160,43903
2020-04-01,7,34,,,,,,,38241,30911,46970
2020-04-02,7,41,,,,,,,40702,32637,50081
2020-04-03,5,46,,,,,,,43154,34332,53201
2020-04-04,6,52,,,,,,,45589,35967,56383
2020-04-05,0,52,,,,,,,48002,37549,59605
2020-04-06,14,66,,,,,,,50387,39084,62837
2020-04-07,0,66,,,,,,,52741,40564,66116
2020-04-08,0,66,,,,,,,55062,41986,69401
2020-04-09,43,109,,,,,,,57348,43374,72720
2020-04-10,12,121,,,,,,,59600,44708,76050
2020-04-11,9,130,,,,,,,61816,45991,79383
2020-04-12,11,141,,,,,,,63997,47224,82720
2020-04-13,8,149,,,,,,,66143,48395,86059
2020-04-14,5,154,,,,,,,68254,49507,89391
2020-04-15,41,195,,,,,,,70332,50564,92736
2020-04-16,13,208,,,,,,,72375,51576,96083
2020-04-17,23,231,,,,,,,74386,52549,99429
2020-04-18,27,258,,,,,,,76366,53478,102778
2020-04-19,19,277,,,,,,,78314,54363,106129
2020-04-20,23,300,,,,,,,80232,55203,109482
2020-04-21,24,324,,,,,,,82120,56004,112835
2020-04-22,25,349,,,,,,,83980,56766,116190
2020-04-23,24,373,,,,,,,85812,57496,119546
2020-04-24,,,24,17,31,397,390,404,87617,58193,122902
2020-04-25,,,24,16,31,421,407,434,89396,58862,126259
2020-04-26,,,24,16,32,446,423,466,91149,59504,129615
2020-04-27,,,24,15,32,470,439,498,92877,60119,132972
2020-04-28,,,24,15,33,493,454,530,94581,60706,136328
2020-04-29,,,23,14,33,517,469,562,96261,61268,139684
2020-04-30,,,23,14,33,540,483,595,97919,61804,143038
2020-05-01,,,23,13,34,563,497,628,99554,62315,146392
2020-05-02,,,23,13,34,585,511,661,101167,62803,149745
2020-05-03,,,22,12,34,607,523,694,102760,63269,153101
2020-05-04,,,22,12,34,629,536,728,104331,63717,156458
2020-05-05,,,21,11,34,651,548,761,105883,64151,159817
2020-05-06,,,21,11,34,672,559,794,107415,64569,163177
2020-05-07,,,21,10,34,693,570,828,108928,64974,166538
2020-05-08,,,20,10,34,713,580,861,110422,65362,169900
2020-05-09,,,20,9,34,733,590,895,111898,65732,173262
2020-05-10,,,20,9,34,753,599,928,113356,66086,176624
2020-05-11,,,20,8,34,773,608,962,114797,66425,179986
2020-05-12,,,19,8,34,792,616,995,116220,66748,183347
2020-05-13,,,19,8,34,811,624,1029,117628,67056,186707
2020-05-14,,,19,7,34,829,632,1062,119018,67351,190066
2020-05-15,,,18,7,34,848,639,1096,120393,67633,193424
2020-05-16,,,18,7,34,866,647,1129,121752,67903,196779
2020-05-17,,,18,6,34,883,653,1163,123096,68160,200132
2020-05-18,,,18,6,34,901,660,1196,124425,68407,203483
2020-05-19,,,17,6,34,918,666,1230,125739,68643,206831
2020-05-20,,,17,5,34,935,672,1263,127038,68869,210173
2020-05-21,,,17,5,34,952,677,1297,128324,69085,213509
2020-05-22,,,17,5,34,969,683,1331,129595,69292,216839
2020-05-23,,,16,5,34,985,688,1364,130852,69490,220163
2020-05-24,,,16,4,34,1001,693,1398,132096,69680,223479
2020-05-25,,,16,4,34,1017,698,1431,133327,69862,226789
2020-05-26,,,16,4,34,1033,702,1465,134545,70036,230092
2020-05-27,,,16,4,34,1049,707,1498,135750,70203,233388
2020-05-28,,,15,4,34,1064,711,1532,136942,70362,236676
2020-05-29,,,15,4,34,1079,715,1565,138122,70515,239957
2020-05-30,,,15,3,34,1094,719,1599,139289,70662,243230
2020-05-31,,,15,3,34,1109,722,1633,140444,70802,246495
2020-06-01,,,15,3,34,1123,726,1666,141700,70943,250103
2020-06-02,,,14,3,34,1138,729,1700,142943,71078,253704
2020-06-03,,,14,3,34,1152,733,1734,144180,71207,257331
2020-06-04,,,14,3,34,1166,736,1767,145416,71333,261009
2020-06-05,,,14,2,34,1180,739,1801,146665,71455,264815
2020-06-06,,,14,2,34,1194,742,1834,147939,71574,268777
2020-06-07,,,14,2,34,1207,744,1868,149230,71687,272881
2020-06-08,,,13,2,34,1221,747,1901,150529,71797,277082
2020-06-09,,,13,2,34,1234,749,1935,151838,71904,281402
2020-06-10,,,13,2,34,1247,752,1968,153158,72005,285844
2020-06-11,,,13,2,34,1260,754,2002,154496,72102,290414
2020-06-12,,,13,2,34,1273,756,2035,155850,72194,295119
2020-06-13,,,13,2,34,1286,758,2068,157219,72283,299982
2020-06-14,,,13,1,34,1298,760,2102,158602,72367,305003
2020-06-15,,,12,1,34,1311,762,2135,160000,72446,310188
2020-06-16,,,12,1,34,1323,764,2168,161415,72524,315548
2020-06-17,,,12,1,34,1335,766,2201,162848,72598,321091
2020-06-18,,,12,1,34,1347,767,2234,164298,72669,326822
2020-06-19,,,12,1,34,1359,769,2267,165766,72736,332743
2020-06-20,,,12,1,34,1371,771,2300,167252,72800,338858
2020-06-21,,,12,1,34,1383,772,2334,168756,72860,345175
2020-06-22,,,12,1,35,1396,774,2368,170280,72917,351702
2020-06-23,,,12,1,35,1408,775,2403,171825,72970,358444
2020-06-24,,,12,1,36,1420,776,2439,173389,73021,365408
2020-06-25,,,12,1,37,1432,778,2475,174976,73068,372599
2020-06-26,,,12,1,38,1445,779,2512,176584,73113,380024
2020-06-27,,,13,1,39,1457,780,2551,178215,73156,387735
2020-06-28,,,13,1,40,1470,781,2591,179870,73196,395698
2020-06-29,,,13,1,41,1483,782,2631,181548,73234,403920
2020-06-30,,,13,1,42,1496,783,2673,183252,73270,412408
2020-07-01,,,13,1,44,1509,785,2717,184981,73303,421170
2020-07-02,,,13,1,45,1522,786,2761,186737,73335,430214
2020-07-03,,,13,0,46,1536,787,2807,188520,73365,439546
2020-07-04,,,14,0,48,1549,787,2854,190330,73393,449177
2020-07-05,,,14,0,49,1563,788,2903,192169,73420,459113
2020-07-06,,,14,0,51,1577,789,2953,194038,73445,469363
2020-07-07,,,14,0,53,1591,790,3005,195936,73469,479935
2020-07-08,,,14,0,54,1605,791,3059,197866,73491,490839
2020-07-09,,,14,0,56,1619,792,3115,199827,73512,502081
2020-07-10,,,15,0,58,1634,792,3172,201821,73532,513673
2020-07-11,,,15,0,60,1649,793,3232,203848,73551,525621
2020-07-12,,,15,0,62,1663,794,3293,205909,73569,537935
2020-07-13,,,15,0,64,1679,794,3356,208006,73586,550625
2020-07-14,,,15,0,66,1694,795,3422,210138,73602,563699
2020-07-15,,,15,0,68,1709,795,3490,212306,73617,577166
2020-07-16,,,16,0,70,1725,796,3559,214512,73631,591036
2020-07-17,,,16,0,73,1741,796,3631,216757,73644,605317
2020-07-18,,,16,0,75,1757,797,3706,219040,73656,620020
2020-07-19,,,16,0,78,1773,797,3783,221364,73668,635153
2020-07-20,,,17,0,80,1790,798,3863,223728,73679,650726
2020-07-21,,,17,0,83,1807,798,3946,226134,73690,666748
2020-07-22,,,17,0,86,1824,798,4031,228582,73700,683228
