date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-01,,,,,,,,,101,50,150
2020-03-02,,,,,,,,,201,100,300
2020-03-03,,,,,,,,,302,150,450
2020-03-04,,,,,,,,,403,200,600
2020-03-05,,,,,,,,,503,250,750
2020-03-06,,,,,,,,,604,300,900
2020-03-07,,,,,,,,,705,350,1050
2020-03-08,,,,,,,,,806,400,1200
2020-03-09,,,,,,,,,906,450,1350
2020-03-10,,,,,,,,,1124,586,1622
2020-03-11,,,,,,,,,1339,722,1893
2020-03-12,,,,,,,,,1560,863,2168
2020-03-13,,,,,,,,,1792,1018,2452
2020-03-14,,,,,,,,,2048,1200,2757
2020-03-15,,,,,,,,,2343,1424,3108
2020-03-16,,,,,,,,,2663,1674,3487
2020-03-17,,,,,,,,,3000,1942,3882
2020-03-18,,,,,,,,,3355,2231,4294
2020-03-19,,,,,,,,,3728,2537,4725
2020-03-20,,,,,,,,,4122,2867,5178
2020-03-21,,,,,,,,,4535,3215,5654
2020-03-22,,,,,,,,,4965,3578,6146
2020-03-23,,,,,,,,,5409,3955,6653
2020-03-24,,,,,,,,,5865,4345,7174
2020-03-25,1,1,,,,,,,6335,4749,7711
2020-03-26,0,1,,,,,,,6817,5166,8265
2020-03-27,2,3,,,,,,,7310,5596,8832
2020-03-28,0,3,,,,,,,7814,6038,9413
2020-03-29,1,4,,,,,,,8328,6489,10006
2020-03-30,2,6,,,,,,,8850,6945,10614
2020-03-31,1,7,,,,,,,9382,7402,11237
2020-04-01,2,9,,,,,,,9921,7862,11875
2020-04-02,2,11,,,,,,,10469,8319,12529
2020-04-03,0,11,,,,,,,11024,8775,13199
2020-04-04,3,14,,,,,,,11587,9228,13882
2020-04-05,4,18,,,,,,,12156,9678,14581
2020-04-06,7,25,,,,,,,12731,10123,15293
2020-04-07,0,25,,,,,,,13313,10563,16020
2020-04-08,2,27,,,,,,,13901,10998,16760
2020-04-09,2,29,,,,,,,14494,11430,17513
2020-04-10,2,31,,,,,,,15093,11856,18280
2020-04-11,3,34,,,,,,,15697,12276,19060
2020-04-12,7,41,,,,,,,16305,12687,19853
2020-04-13,0,41,,,,,,,16919,13090,20659
2020-04-14,8,49,,,,,,,17537,13485,21477
2020-04-15,4,53,,,,,,,18159,13874,22308
2020-04-16,7,60,,,,,,,18785,14256,23151
2020-04-17,4,64,,,,,,,19415,14633,24006
2020-04-18,10,74,,,,,,,20049,15004,24873
2020-04-19,1,75,,,,,,,20686,15368,25752
2020-04-20,4,79,,,,,,,21326,15728,26641
2020-04-21,4,83,,,,,,,21969,16082,27542
2020-04-22,7,90,,,,,,,22615,16431,28454
2020-04-23,6,96,,,,,,,23264,16771,29376
2020-04-24,,,5,4,7,101,100,103,23915,17105,30309
