date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-07-04,,,29,2,87,3485,1691,6072,423289,155547,896300
2020-07-05,,,30,2,90,3514,1693,6161,426800,155618,911235
2020-07-06,,,30,1,92,3544,1695,6252,430343,155684,926477
2020-07-07,,,30,1,94,3574,1697,6346,433917,155747,942026
2020-07-08,,,30,1,97,3604,1699,6443,437521,155806,957887
2020-07-09,,,30,1,99,3634,1700,6541,441158,155861,974054
2020-07-10,,,31,1,102,3665,1702,6643,444826,155913,990547
2020-07-11,,,31,1,104,3696,1704,6746,448527,155962,1007372
2020-07-12,,,31,1,107,3727,1705,6853,452260,156008,1024528
2020-07-13,,,31,1,109,3758,1707,6962,456025,156052,1042014
2020-07-14,,,32,1,112,3790,1708,7073,459823,156093,1059818
2020-07-15,,,32,1,115,3822,1709,7188,463653,156132,1077930
2020-07-16,,,32,1,118,3854,1711,7305,467516,156168,1096347
2020-07-17,,,32,1,120,3886,1712,7425,471411,156203,1115080
2020-07-18,,,33,1,123,3919,1713,7547,475339,156235,1134132
2020-07-19,,,33,1,126,3951,1714,7673,479299,156265,1153498
2020-07-20,,,33,1,129,3984,1715,7801,483292,156294,1173168
2020-07-21,,,33,1,132,4018,1716,7933,487316,156321,1193144
2020-07-22,,,34,0,135,4051,1717,8067,491372,156347,1213417
2020-07-23,,,34,0,138,4085,1718,8204,495460,156371,1233974
2020-07-24,,,34,0,141,4120,1719,8345,499579,156393,1254791
2020-07-25,,,35,0,144,4154,1720,8488,503729,156414,1275871
2020-07-26,,,35,0,147,4189,1720,8634,507909,156434,1297240
2020-07-27,,,35,0,150,4224,1721,8784,512118,156453,1318893
2020-07-28,,,35,0,153,4260,1722,8936,516357,156471,1340787
2020-07-29,,,36,0,156,4295,1722,9092,520624,156488,1362914
2020-07-30,,,36,0,159,4331,1723,9250,524920,156503,1385305
2020-07-31,,,36,0,162,4368,1724,9412,529242,156518,1407939
2020-08-01,,,37,0,165,4404,1724,9577,533591,156532,1430773
2020-08-02,,,37,0,169,4441,1725,9745,537966,156545,1453844
2020-08-03,,,37,0,172,4479,1725,9917,542365,156558,1477143
2020-08-04,,,38,0,175,4516,1726,10092,546788,156569,1500645
