date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-05,0,0,,,,,,,102,50,150
2020-02-06,0,0,,,,,,,205,100,300
2020-02-07,0,0,,,,,,,307,150,450
2020-02-08,0,0,,,,,,,410,200,600
2020-02-09,0,0,,,,,,,662,350,950
2020-02-10,0,0,,,,,,,915,500,1300
2020-02-11,0,0,,,,,,,1167,650,1650
2020-02-12,0,0,,,,,,,1554,900,2200
2020-02-13,0,0,,,,,,,1941,1150,2750
2020-02-14,0,0,,,,,,,2467,1479,3510
2020-02-15,0,0,,,,,,,3165,1909,4569
2020-02-16,0,0,,,,,,,3898,2370,5692
2020-02-17,0,0,,,,,,,4769,2892,6992
2020-02-18,0,0,,,,,,,6497,3900,9481
2020-02-19,0,0,,,,,,,8816,5298,12859
2020-02-20,0,0,,,,,,,11218,6763,16348
2020-02-21,0,0,,,,,,,14248,8642,20736
2020-02-22,0,0,,,,,,,18390,11155,26613
2020-02-23,0,0,,,,,,,22958,13892,33099
2020-02-24,0,0,,,,,,,28910,17489,41824
2020-02-25,0,0,,,,,,,35526,21594,51380
2020-02-26,0,0,,,,,,,42971,26187,62134
2020-02-27,0,0,,,,,,,52732,32012,76603
2020-02-28,0,0,,,,,,,63998,38884,93219
2020-02-29,1,1,,,,,,,76428,46499,111615
2020-03-01,0,1,,,,,,,91143,55536,133516
2020-03-02,5,6,,,,,,,110253,67159,162166
2020-03-03,1,7,,,,,,,133663,81143,197843
2020-03-04,4,11,,,,,,,162299,98278,241923
2020-03-05,1,12,,,,,,,196255,118743,294220
2020-03-06,2,14,,,,,,,237044,143329,357188
2020-03-07,3,17,,,,,,,286150,173028,433103
2020-03-08,4,21,,,,,,,345417,209127,524569
2020-03-09,1,22,,,,,,,416246,252665,632703
2020-03-10,6,28,,,,,,,500006,305287,757341
2020-03-11,8,36,,,,,,,597487,368233,898080
2020-03-12,4,40,,,,,,,709919,443525,1055633
2020-03-13,7,47,,,,,,,837153,530667,1227998
2020-03-14,7,54,,,,,,,978628,630934,1414157
2020-03-15,9,63,,,,,,,1133171,744690,1613480
2020-03-16,22,85,,,,,,,1299259,870755,1824453
2020-03-17,23,108,,,,,,,1475506,1007391,2045941
2020-03-18,10,118,,,,,,,1660480,1152944,2276749
2020-03-19,82,200,,,,,,,1852981,1305622,2514735
2020-03-20,44,244,,,,,,,2052026,1464991,2759194
2020-03-21,63,307,,,,,,,2256648,1629915,3008734
2020-03-22,119,426,,,,,,,2466032,1799956,3261714
2020-03-23,125,551,,,,,,,2679381,1974186,3518042
2020-03-24,153,704,,,,,,,2895943,2151726,3778307
2020-03-25,237,941,,,,,,,3114991,2331715,4040824
2020-03-26,267,1208,,,,,,,3335776,2513465,4305261
2020-03-27,370,1578,,,,,,,3557609,2695820,4571567
2020-03-28,445,2023,,,,,,,3779812,2877733,4839389
2020-03-29,436,2459,,,,,,,4001809,3058580,5109006
2020-03-30,516,2975,,,,,,,4222981,3237345,5380059
2020-03-31,895,3870,,,,,,,4442836,3413303,5651931
2020-04-01,883,4753,,,,,,,4660917,3585858,5924370
2020-04-02,1169,5922,,,,,,,4876859,3753959,6197043
2020-04-03,1162,7084,,,,,,,5090348,3917621,6469678
2020-04-04,1320,8404,,,,,,,5301133,4076260,6742547
2020-04-05,1212,9616,,,,,,,5509018,4229254,7015267
2020-04-06,1162,10778,,,,,,,5713869,4376619,7287212
2020-04-07,1941,12719,,,,,,,5915578,4518553,7558144
2020-04-08,1973,14692,,,,,,,6114078,4654821,7827977
2020-04-09,1783,16475,,,,,,,6309339,4785799,8096373
2020-04-10,2104,18579,,,,,,,6501332,4911514,8363183
2020-04-11,1875,20454,,,,,,,6690058,5032215,8628466
2020-04-12,1560,22014,,,,,,,6875526,5148118,8892116
2020-04-13,1505,23519,,,,,,,7057763,5259138,9153934
2020-04-14,2321,25840,,,,,,,7236802,5365455,9413645
2020-04-15,2485,28325,,,,,,,7412673,5467263,9671576
2020-04-16,4591,32916,,,,,,,7585419,5564728,9927748
2020-04-17,3857,36773,,,,,,,7755096,5658036,10181988
2020-04-18,1891,38664,,,,,,,7921743,5747310,10433984
2020-04-19,1997,40661,,,,,,,8085411,5832756,10683901
2020-04-20,1433,42094,,,,,,,8246156,5914553,10931947
2020-04-21,2349,44443,,,,,,,8404023,5992797,11177991
2020-04-22,2167,46610,,,,,,,8559075,6067723,11422243
2020-04-23,3341,49951,,,,,,,8711362,6139538,11664576
2020-04-24,,,2151,1652,2729,52102,51603,52680,8860935,6208249,11904999
2020-04-25,,,2128,1608,2735,54223,53243,55390,9007836,6274072,12143379
2020-04-26,,,2101,1562,2740,56328,54828,58103,9152141,6337116,12379612
2020-04-27,,,2074,1507,2741,58402,56370,60821,9293879,6397508,12613816
2020-04-28,,,2044,1453,2737,60451,57846,63525,9433110,6455351,12845931
2020-04-29,,,2011,1397,2731,62462,59271,66222,9569871,6510746,13076004
2020-04-30,,,1984,1346,2722,64444,60636,68911,9704234,6563816,13304043
2020-05-01,,,1948,1290,2711,66401,61953,71595,9836509,6614731,13530724
2020-05-02,,,1920,1236,2693,68314,63218,74250,9966456,6663535,13755355
