date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-04-16,53,1156,,,,,,,246478,181177,314102
2020-04-17,57,1213,,,,,,,251882,183844,321844
2020-04-18,54,1267,,,,,,,257233,186428,329583
2020-04-19,29,1296,,,,,,,262532,188925,337302
2020-04-20,32,1328,,,,,,,267778,191337,345001
2020-04-21,77,1405,,,,,,,272973,193654,352677
2020-04-22,68,1473,,,,,,,278116,195876,360329
2020-04-23,126,1599,,,,,,,283208,198005,367954
2020-04-24,,,62,47,78,1661,1646,1677,288248,200057,375551
2020-04-25,,,61,46,79,1722,1692,1755,293237,202029,383118
2020-04-26,,,61,44,78,1783,1737,1833,298175,203926,390654
2020-04-27,,,60,42,78,1844,1780,1911,303062,205750,398157
2020-04-28,,,60,41,79,1904,1821,1989,307898,207506,405632
2020-04-29,,,59,39,79,1963,1861,2067,312683,209197,413073
2020-04-30,,,59,38,79,2022,1899,2146,317418,210826,420478
2020-05-01,,,58,36,79,2080,1936,2224,322103,212396,427846
2020-05-02,,,58,35,79,2138,1971,2303,326737,213909,435175
2020-05-03,,,57,34,79,2195,2006,2381,331321,215368,442464
2020-05-04,,,57,32,79,2252,2038,2459,335855,216777,449711
2020-05-05,,,56,31,79,2308,2070,2537,340339,218136,456917
2020-05-06,,,56,30,79,2364,2100,2616,344773,219448,464084
2020-05-07,,,55,29,78,2419,2130,2693,349158,220716,471211
2020-05-08,,,55,28,78,2474,2158,2771,353492,221941,478295
2020-05-09,,,54,26,78,2528,2185,2848,357777,223125,485335
2020-05-10,,,54,25,78,2581,2211,2926,362012,224269,492331
2020-05-11,,,53,25,78,2634,2236,3003,366198,225376,499280
2020-05-12,,,52,24,77,2687,2260,3080,370335,226444,506182
2020-05-13,,,52,23,77,2739,2283,3157,374422,227475,513035
2020-05-14,,,51,22,77,2790,2306,3233,378460,228470,519838
2020-05-15,,,51,21,77,2841,2327,3309,382449,229431,526589
2020-05-16,,,50,20,76,2891,2348,3385,386389,230358,533286
2020-05-17,,,50,19,76,2941,2367,3461,390280,231254,539929
2020-05-18,,,49,19,76,2991,2387,3536,394122,232119,546517
2020-05-19,,,49,18,75,3039,2405,3611,397916,232954,553048
2020-05-20,,,48,17,75,3088,2423,3686,401660,233761,559522
2020-05-21,,,48,17,75,3136,2440,3760,405356,234541,565938
2020-05-22,,,47,16,75,3183,2456,3834,409004,235294,572295
2020-05-23,,,47,15,74,3230,2472,3908,412604,236023,578591
2020-05-24,,,46,15,74,3276,2487,3981,416155,236730,584826
2020-05-25,,,46,14,73,3322,2502,4054,419658,237415,590999
2020-05-26,,,45,14,73,3367,2516,4126,423113,238080,597110
2020-05-27,,,45,13,73,3412,2529,4198,426520,238723,603157
2020-05-28,,,44,13,72,3457,2543,4270,429880,239345,609140
2020-05-29,,,44,12,72,3500,2555,4341,433191,239948,615057
2020-05-30,,,43,12,71,3544,2568,4412,436456,240531,620910
2020-05-31,,,43,11,71,3587,2580,4482,439673,241095,626695
2020-06-01,,,42,11,70,3629,2591,4552,443153,241686,633299
2020-06-02,,,42,11,70,3671,2602,4622,446581,242258,639830
2020-06-03,,,41,10,69,3712,2613,4691,449975,242812,646341
2020-06-04,,,41,10,69,3753,2623,4759,453350,243349,652899
2020-06-05,,,40,9,68,3794,2633,4827,456740,243873,659628
2020-06-06,,,40,9,68,3833,2643,4895,460180,244391,666651
2020-06-07,,,39,9,67,3873,2652,4961,463642,244900,673876
2020-06-08,,,39,8,67,3912,2661,5028,467107,245395,681222
2020-06-09,,,38,8,66,3950,2670,5094,470575,245878,688701
2020-06-10,,,38,8,66,3988,2678,5159,474050,246349,696326
2020-06-11,,,37,8,65,4026,2686,5224,477545,246808,704148
2020-06-12,,,37,7,65,4062,2694,5288,481058,247254,712163
2020-06-13,,,36,7,64,4099,2702,5351,484584,247688,720352
2020-06-14,,,36,7,63,4135,2709,5414,488120,248108,728698
2020-06-15,,,36,7,63,4170,2716,5477,491665,248514,737213
2020-06-16,,,35,6,62,4206,2723,5538,495224,248905,745902
2020-06-17,,,35,6,62,4240,2730,5599,498797,249280,754775
2020-06-18,,,34,6,61,4274,2736,5660,502382,249638,763833
2020-06-19,,,34,6,61,4308,2742,5720,505979,249979,773072
2020-06-20,,,34,6,61,4342,2749,5780,509588,250304,782494
2020-06-21,,,33,5,61,4375,2754,5841,513207,250614,792097
2020-06-22,,,34,5,62,4409,2760,5902,516838,250907,801885
2020-06-23,,,34,5,63,4443,2766,5965,520481,251186,811864
2020-06-24,,,34,5,64,4476,2772,6029,524135,251450,822020
2020-06-25,,,34,5,65,4510,2777,6094,527802,251704,832355
2020-06-26,,,34,5,67,4544,2783,6160,531482,251948,842886
2020-06-27,,,34,5,69,4578,2788,6229,535175,252181,853599
2020-06-28,,,34,5,71,4613,2793,6299,538880,252405,864491
2020-06-29,,,34,5,72,4647,2798,6370,542599,252623,875575
2020-06-30,,,35,4,74,4682,2803,6444,546332,252835,886849
2020-07-01,,,35,4,75,4717,2808,6518,550077,253041,898300
2020-07-02,,,35,4,77,4751,2813,6595,553837,253238,909926
2020-07-03,,,35,4,79,4786,2817,6674,557610,253427,921743
2020-07-04,,,35,4,81,4821,2822,6754,561397,253608,933756
2020-07-05,,,35,4,82,4857,2826,6835,565198,253780,945956
2020-07-06,,,35,4,84,4892,2830,6919,569012,253946,958328
2020-07-07,,,35,4,86,4927,2834,7004,572840,254104,970874
2020-07-08,,,36,3,87,4963,2838,7091,576682,254255,983595
2020-07-09,,,36,3,89,4999,2842,7180,580536,254399,996479
2020-07-10,,,36,3,91,5035,2846,7270,584405,254536,1009525
2020-07-11,,,36,3,93,5071,2849,7363,588286,254666,1022741
2020-07-12,,,36,3,95,5107,2852,7457,592180,254789,1036133
2020-07-13,,,36,3,97,5143,2855,7553,596087,254907,1049695
2020-07-14,,,36,2,98,5179,2858,7651,600006,255018,1063424
2020-07-15,,,36,2,100,5216,2861,7751,603937,255124,1077309
2020-07-16,,,37,2,102,5252,2864,7852,607880,255225,1091349
2020-07-17,,,37,2,104,5289,2866,7956,611834,255320,1105527
2020-07-18,,,37,2,106,5326,2869,8061,615799,255411,1119859
2020-07-19,,,37,2,108,5363,2871,8168,619775,255497,1134336
2020-07-20,,,37,2,109,5400,2873,8277,623760,255579,1148950
2020-07-21,,,37,2,111,5437,2876,8388,627755,255657,1163699
2020-07-22,,,37,2,113,5474,2878,8501,631758,255730,1178580
2020-07-23,,,37,2,115,5512,2880,8615,635770,255800,1193608
2020-07-24,,,38,1,117,5549,2882,8731,639789,255867,1208773
2020-07-25,,,38,1,119,5587,2884,8850,643815,255930,1224092
2020-07-26,,,38,1,121,5625,2885,8970,647847,255990,1239525
2020-07-27,,,38,1,122,5663,2887,9092,651885,256047,1255069
2020-07-28,,,38,1,124,5701,2889,9215,655928,256101,1270713
2020-07-29,,,38,1,126,5739,2890,9341,659975,256152,1286465
2020-07-30,,,38,1,128,5778,2892,9468,664025,256201,1302312
2020-07-31,,,39,1,129,5816,2893,9597,668077,256247,1318255
2020-08-01,,,39,1,131,5855,2895,9727,672131,256291,1334275
2020-08-02,,,39,1,133,5894,2896,9859,676185,256333,1350400
2020-08-03,,,39,1,134,5933,2897,9993,680239,256372,1366607
2020-08-04,,,39,1,136,5972,2899,10128,684292,256411,1382880
