date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-02,,,,,,,,,51,50,50
2020-03-03,,,,,,,,,101,100,100
2020-03-04,,,,,,,,,152,150,150
2020-03-05,,,,,,,,,203,200,200
2020-03-06,,,,,,,,,253,250,250
2020-03-07,,,,,,,,,304,300,300
2020-03-08,,,,,,,,,354,350,350
2020-03-09,,,,,,,,,405,400,400
2020-03-10,,,,,,,,,456,450,450
2020-03-11,,,,,,,,,600,578,623
2020-03-12,,,,,,,,,742,705,793
2020-03-13,,,,,,,,,893,838,974
2020-03-14,,,,,,,,,1058,982,1180
2020-03-15,,,,,,,,,1256,1148,1438
2020-03-16,,,,,,,,,1503,1350,1774
2020-03-17,,,,,,,,,1785,1578,2161
2020-03-18,,,,,,,,,2094,1826,2574
2020-03-19,,,,,,,,,2434,2097,3020
2020-03-20,,,,,,,,,2808,2390,3507
2020-03-21,,,,,,,,,3219,2712,4036
2020-03-22,,,,,,,,,3663,3061,4602
2020-03-23,,,,,,,,,4133,3430,5197
2020-03-24,,,,,,,,,4623,3817,5825
2020-03-25,,,,,,,,,5133,4216,6482
2020-03-26,1,1,,,,,,,5658,4627,7170
2020-03-27,1,2,,,,,,,6196,5043,7886
2020-03-28,3,5,,,,,,,6743,5462,8621
2020-03-29,1,6,,,,,,,7294,5880,9373
2020-03-30,0,6,,,,,,,7847,6293,10142
2020-03-31,4,10,,,,,,,8402,6700,10919
2020-04-01,1,11,,,,,,,8956,7100,11699
2020-04-02,1,12,,,,,,,9510,7491,12483
2020-04-03,2,14,,,,,,,10060,7875,13273
2020-04-04,0,14,,,,,,,10608,8248,14072
2020-04-05,0,14,,,,,,,11152,8609,14880
2020-04-06,1,15,,,,,,,11692,8959,15694
2020-04-07,1,16,,,,,,,12228,9298,16509
2020-04-08,3,19,,,,,,,12759,9628,17324
2020-04-09,4,23,,,,,,,13286,9948,18146
2020-04-10,9,32,,,,,,,13808,10257,18973
2020-04-11,1,33,,,,,,,14325,10557,19802
2020-04-12,2,35,,,,,,,14838,10847,20639
2020-04-13,6,41,,,,,,,15346,11129,21473
2020-04-14,2,43,,,,,,,15850,11401,22312
2020-04-15,3,46,,,,,,,16348,11666,23156
2020-04-16,9,55,,,,,,,16843,11922,24004
2020-04-17,6,61,,,,,,,17332,12172,24856
2020-04-18,6,67,,,,,,,17818,12414,25711
2020-04-19,0,67,,,,,,,18299,12649,26569
2020-04-20,5,72,,,,,,,18775,12877,27431
2020-04-21,10,82,,,,,,,19248,13100,28297
2020-04-22,7,89,,,,,,,19716,13316,29166
2020-04-23,3,92,,,,,,,20180,13526,30035
2020-04-24,,,6,3,8,98,95,100,20640,13731,30903
2020-04-25,,,5,3,8,103,99,108,21095,13930,31773
2020-04-26,,,5,3,8,108,103,116,21547,14124,32646
2020-04-27,,,5,3,9,114,107,124,21995,14313,33521
2020-04-28,,,5,3,9,119,110,132,22439,14498,34399
2020-04-29,,,5,3,9,125,114,140,22879,14677,35279
2020-04-30,,,5,3,9,130,117,148,23315,14852,36161
2020-05-01,,,5,3,9,135,120,157,23748,15023,37045
2020-05-02,,,5,3,9,140,123,165,24176,15190,37930
2020-05-03,,,5,3,9,146,126,173,24601,15352,38817
2020-05-04,,,5,2,9,151,129,181,25022,15511,39705
2020-05-05,,,5,2,9,156,132,190,25440,15665,40593
2020-05-06,,,5,2,9,161,135,198,25854,15816,41483
2020-05-07,,,5,2,9,166,137,207,26264,15964,42373
2020-05-08,,,5,2,9,171,140,215,26670,16108,43263
2020-05-09,,,5,2,9,176,142,224,27073,16248,44154
2020-05-10,,,5,2,9,181,145,232,27472,16385,45045
2020-05-11,,,5,2,9,185,147,241,27868,16519,45935
2020-05-12,,,5,2,9,190,149,249,28260,16650,46825
2020-05-13,,,5,2,9,195,152,258,28648,16778,47715
2020-05-14,,,5,2,9,199,154,267,29033,16902,48604
2020-05-15,,,5,2,9,204,156,275,29414,17024,49492
2020-05-16,,,5,2,9,209,158,284,29791,17143,50379
2020-05-17,,,5,1,9,213,160,293,30165,17259,51264
2020-05-18,,,5,1,9,218,162,301,30536,17373,52148
2020-05-19,,,4,1,9,222,164,310,30903,17484,53031
2020-05-20,,,4,1,9,227,166,319,31266,17592,53912
2020-05-21,,,4,1,9,231,168,328,31625,17697,54791
2020-05-22,,,4,1,9,236,169,337,31981,17800,55667
2020-05-23,,,4,1,9,240,171,345,32334,17901,56542
2020-05-24,,,4,1,9,244,173,354,32682,17999,57414
2020-05-25,,,4,1,9,248,174,363,33028,18094,58283
2020-05-26,,,4,1,9,253,176,372,33369,18187,59149
2020-05-27,,,4,1,9,257,177,381,33707,18278,60013
