date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,65,50,75
2020-03-04,,,,,,,,,129,100,150
2020-03-05,,,,,,,,,194,150,225
2020-03-06,,,,,,,,,258,200,300
2020-03-07,,,,,,,,,323,250,375
2020-03-08,,,,,,,,,387,300,450
2020-03-09,,,,,,,,,452,350,525
2020-03-10,,,,,,,,,516,400,600
2020-03-11,,,,,,,,,581,450,675
2020-03-12,,,,,,,,,710,549,828
2020-03-13,,,,,,,,,838,648,976
2020-03-14,,,,,,,,,967,749,1124
2020-03-15,,,,,,,,,1100,854,1278
2020-03-16,,,,,,,,,1244,967,1442
2020-03-17,,,,,,,,,1404,1095,1624
2020-03-18,,,,,,,,,1574,1231,1817
2020-03-19,,,,,,,,,1750,1374,2016
2020-03-20,,,,,,,,,1932,1523,2221
2020-03-21,,,,,,,,,2119,1677,2431
2020-03-22,,,,,,,,,2314,1838,2651
2020-03-23,,,,,,,,,2515,2006,2880
2020-03-24,,,,,,,,,2722,2180,3116
2020-03-25,,,,,,,,,2933,2360,3360
2020-03-26,,,,,,,,,3148,2544,3611
2020-03-27,1,1,,,,,,,3367,2732,3869
2020-03-28,0,1,,,,,,,3590,2925,4135
2020-03-29,2,3,,,,,,,3817,3120,4408
2020-03-30,0,3,,,,,,,4047,3318,4688
2020-03-31,2,5,,,,,,,4279,3516,4974
2020-04-01,0,5,,,,,,,4515,3714,5267
2020-04-02,2,7,,,,,,,4752,3913,5565
2020-04-03,2,9,,,,,,,4992,4112,5869
2020-04-04,1,10,,,,,,,5234,4311,6179
2020-04-05,0,10,,,,,,,5478,4508,6494
2020-04-06,0,10,,,,,,,5724,4705,6814
2020-04-07,2,12,,,,,,,5971,4900,7139
2020-04-08,2,14,,,,,,,6219,5095,7468
2020-04-09,2,16,,,,,,,6468,5289,7801
2020-04-10,1,17,,,,,,,6718,5482,8138
2020-04-11,2,19,,,,,,,6969,5673,8480
2020-04-12,0,19,,,,,,,7220,5864,8824
2020-04-13,0,19,,,,,,,7472,6052,9172
2020-04-14,1,20,,,,,,,7725,6240,9523
2020-04-15,4,24,,,,,,,7977,6426,9876
2020-04-16,3,27,,,,,,,8230,6610,10233
2020-04-17,2,29,,,,,,,8482,6793,10591
2020-04-18,3,32,,,,,,,8735,6974,10952
2020-04-19,2,34,,,,,,,8987,7154,11315
2020-04-20,1,35,,,,,,,9239,7331,11680
2020-04-21,1,36,,,,,,,9490,7507,12046
2020-04-22,3,39,,,,,,,9741,7681,12414
2020-04-23,5,44,,,,,,,9991,7854,12783
2020-04-24,,,2,1,3,46,45,47,10240,8024,13153
2020-04-25,,,2,1,4,49,47,51,10488,8192,13524
2020-04-26,,,2,1,4,51,49,54,10736,8359,13896
2020-04-27,,,2,1,4,54,51,57,10982,8523,14268
2020-04-28,,,2,1,4,56,53,60,11227,8686,14641
2020-04-29,,,2,1,4,59,55,63,11471,8846,15013
2020-04-30,,,2,1,4,61,57,66,11714,9005,15386
2020-05-01,,,2,1,4,63,59,70,11955,9161,15759
2020-05-02,,,2,1,4,66,61,73,12195,9316,16131
2020-05-03,,,3,1,4,68,63,77,12433,9468,16504
2020-05-04,,,3,1,4,71,65,80,12670,9618,16875
2020-05-05,,,3,1,4,74,67,83,12905,9766,17246
2020-05-06,,,3,1,4,76,69,87,13139,9912,17616
2020-05-07,,,3,1,4,79,71,90,13371,10055,17985
2020-05-08,,,3,1,4,81,72,94,13600,10197,18353
2020-05-09,,,3,1,4,84,74,98,13828,10336,18720
2020-05-10,,,3,1,4,86,76,101,14055,10473,19085
2020-05-11,,,3,1,4,89,78,105,14279,10608,19449
2020-05-12,,,3,1,4,91,80,108,14501,10741,19811
2020-05-13,,,3,1,4,94,81,112,14721,10872,20172
2020-05-14,,,3,1,4,96,83,116,14939,11000,20530
2020-05-15,,,2,1,4,99,85,120,15154,11126,20887
2020-05-16,,,2,1,4,101,87,123,15368,11250,21242
2020-05-17,,,2,1,4,104,88,127,15579,11372,21594
2020-05-18,,,2,1,4,106,90,131,15788,11491,21945
2020-05-19,,,2,1,4,109,92,134,15994,11609,22292
2020-05-20,,,2,1,4,111,93,138,16198,11724,22638
2020-05-21,,,2,1,4,113,95,142,16400,11836,22981
2020-05-22,,,2,1,4,116,96,146,16599,11947,23321
2020-05-23,,,2,1,4,118,98,149,16796,12055,23658
2020-05-24,,,2,1,4,121,99,153,16990,12161,23993
2020-05-25,,,2,1,4,123,101,157,17181,12265,24324
2020-05-26,,,2,1,4,125,102,160,17370,12366,24653
2020-05-27,,,2,1,4,128,104,164,17557,12465,24979
2020-05-28,,,2,1,4,130,105,168,17740,12562,25301
2020-05-29,,,2,1,4,132,107,171,17921,12657,25620
2020-05-30,,,2,1,4,135,108,175,18099,12749,25936
2020-05-31,,,2,1,4,137,110,179,18275,12839,26248
2020-06-01,,,2,1,4,139,111,182,18463,12940,26586
2020-06-02,,,2,1,4,142,112,186,18649,13037,26920
2020-06-03,,,2,1,4,144,114,190,18832,13133,27251
2020-06-04,,,2,1,4,146,115,193,19013,13227,27582
2020-06-05,,,2,1,4,148,116,197,19195,13319,27914
2020-06-06,,,2,1,4,150,118,200,19378,13410,28250
2020-06-07,,,2,1,4,152,119,204,19561,13500,28589
2020-06-08,,,2,1,4,154,120,208,19744,13587,28928
2020-06-09,,,2,1,4,157,121,211,19925,13673,29267
2020-06-10,,,2,1,4,159,122,214,20106,13757,29606
2020-06-11,,,2,1,4,161,124,218,20287,13839,29946
2020-06-12,,,2,1,4,163,125,221,20468,13918,30287
2020-06-13,,,2,1,4,165,126,225,20647,13995,30629
2020-06-14,,,2,1,4,167,127,228,20826,14070,30971
2020-06-15,,,2,1,4,169,128,231,21005,14143,31312
2020-06-16,,,2,1,4,171,129,235,21182,14213,31653
2020-06-17,,,2,1,4,172,130,238,21358,14282,31995
2020-06-18,,,2,0,4,174,131,241,21534,14348,32340
2020-06-19,,,2,0,4,176,132,245,21708,14411,32690
2020-06-20,,,2,0,4,178,133,248,21881,14473,33046
2020-06-21,,,2,0,4,180,134,251,22054,14531,33407
2020-06-22,,,2,0,4,182,135,254,22224,14587,33772
2020-06-23,,,2,0,4,183,136,258,22394,14640,34143
2020-06-24,,,2,0,4,185,137,261,22562,14691,34520
2020-06-25,,,2,0,4,187,138,264,22729,14739,34901
2020-06-26,,,2,0,4,189,139,268,22894,14784,35287
2020-06-27,,,2,0,4,191,140,271,23058,14826,35678
2020-06-28,,,2,0,4,193,140,274,23220,14866,36075
2020-06-29,,,2,0,4,194,141,278,23382,14903,36476
2020-06-30,,,2,0,4,196,142,281,23542,14939,36883
2020-07-01,,,2,0,4,198,143,284,23701,14972,37295
2020-07-02,,,2,0,4,200,144,288,23859,15004,37713
2020-07-03,,,2,0,4,202,145,291,24015,15034,38136
2020-07-04,,,2,0,4,203,146,295,24171,15062,38565
2020-07-05,,,2,0,4,205,146,298,24326,15088,38999
2020-07-06,,,2,0,4,207,147,301,24480,15113,39439
2020-07-07,,,2,0,4,209,148,305,24633,15137,39885
2020-07-08,,,2,0,4,211,148,308,24786,15159,40336
2020-07-09,,,2,0,4,212,149,312,24937,15180,40793
2020-07-10,,,2,0,4,214,150,315,25088,15200,41256
2020-07-11,,,2,0,4,216,150,319,25239,15219,41725
2020-07-12,,,2,0,4,218,151,322,25389,15237,42200
2020-07-13,,,2,0,4,219,152,326,25538,15253,42681
2020-07-14,,,2,0,4,221,152,329,25686,15269,43167
2020-07-15,,,2,0,4,223,153,333,25835,15284,43661
2020-07-16,,,2,0,4,224,153,337,25982,15298,44160
2020-07-17,,,2,0,4,226,154,341,26130,15311,44666
2020-07-18,,,2,0,4,228,154,345,26277,15324,45177
2020-07-19,,,2,0,4,229,155,348,26423,15335,45696
2020-07-20,,,2,0,4,231,155,352,26570,15347,46220
2020-07-21,,,2,0,5,233,155,356,26716,15357,46752
2020-07-22,,,2,0,5,234,156,360,26861,15367,47290
2020-07-23,,,2,0,5,236,156,365,27007,15376,47834
2020-07-24,,,2,0,5,237,156,369,27152,15385,48385
2020-07-25,,,2,0,5,239,157,373,27297,15393,48943
2020-07-26,,,2,0,5,240,157,377,27443,15401,49507
2020-07-27,,,2,0,5,242,157,382,27587,15408,50079
2020-07-28,,,2,0,5,244,158,386,27732,15415,50657
2020-07-29,,,2,0,5,245,158,390,27877,15422,51243
2020-07-30,,,2,0,5,247,158,395,28022,15428,51835
2020-07-31,,,2,0,5,248,158,400,28167,15434,52434
2020-08-01,,,2,0,5,250,158,404,28312,15440,53041
2020-08-02,,,2,0,5,251,159,409,28457,15445,53654
2020-08-03,,,1,0,5,253,159,414,28601,15450,54275
2020-08-04,,,1,0,5,254,159,418,28747,15454,54904
