date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,176,100,300
2020-02-25,,,,,,,,,353,200,600
2020-02-26,,,,,,,,,529,300,900
2020-02-27,,,,,,,,,706,400,1200
2020-02-28,,,,,,,,,882,500,1500
2020-02-29,,,,,,,,,1058,600,1800
2020-03-01,,,,,,,,,1235,700,2100
2020-03-02,,,,,,,,,1411,800,2400
2020-03-03,,,,,,,,,1587,900,2700
2020-03-04,,,,,,,,,2177,1239,3701
2020-03-05,,,,,,,,,2765,1579,4695
2020-03-06,,,,,,,,,3399,1946,5762
2020-03-07,,,,,,,,,4127,2369,6980
2020-03-08,,,,,,,,,5051,2910,8512
2020-03-09,,,,,,,,,6282,3635,10530
2020-03-10,,,,,,,,,7763,4515,12939
2020-03-11,,,,,,,,,9486,5548,15713
2020-03-12,,,,,,,,,11518,6781,18984
2020-03-13,,,,,,,,,13943,8273,22879
2020-03-14,,,,,,,,,16863,10100,27485
2020-03-15,,,,,,,,,20315,12307,32798
2020-03-16,,,,,,,,,24334,14940,38900
2020-03-17,,,,,,,,,28982,18076,45746
2020-03-18,,,,,,,,,34333,21812,53349
2020-03-19,1,1,,,,,,,40453,26231,61696
2020-03-20,0,1,,,,,,,47373,31325,70797
2020-03-21,1,2,,,,,,,55089,37234,80620
2020-03-22,2,4,,,,,,,63581,43962,91071
2020-03-23,2,6,,,,,,,72811,51445,102208
2020-03-24,2,8,,,,,,,82713,59529,114139
2020-03-25,7,15,,,,,,,93193,68096,126669
2020-03-26,3,18,,,,,,,104136,76984,139674
2020-03-27,4,22,,,,,,,115430,86128,153018
2020-03-28,12,34,,,,,,,126970,95420,166736
2020-03-29,7,41,,,,,,,138668,104741,180769
2020-03-30,9,50,,,,,,,150453,114029,195116
2020-03-31,13,63,,,,,,,162263,123216,209728
2020-04-01,11,74,,,,,,,174048,132262,224470
2020-04-02,16,90,,,,,,,185766,141072,239495
2020-04-03,12,102,,,,,,,197385,149608,254731
2020-04-04,34,136,,,,,,,208882,157929,270120
2020-04-05,15,151,,,,,,,220238,165892,285633
2020-04-06,28,179,,,,,,,231438,173569,301068
2020-04-07,68,247,,,,,,,242473,180938,316323
2020-04-08,71,318,,,,,,,253335,187933,331540
2020-04-09,27,345,,,,,,,264021,194572,346693
2020-04-10,73,418,,,,,,,274528,200870,361809
2020-04-11,85,503,,,,,,,284855,206885,376919
2020-04-12,54,557,,,,,,,295004,212611,391990
2020-04-13,32,589,,,,,,,304975,218055,407039
2020-04-14,102,691,,,,,,,314770,223233,422092
2020-04-15,88,779,,,,,,,324394,228154,437144
2020-04-16,62,841,,,,,,,333848,232833,452163
2020-04-17,80,921,,,,,,,343136,237285,467037
2020-04-18,121,1042,,,,,,,352262,241520,481881
2020-04-19,234,1276,,,,,,,361229,245534,496695
2020-04-20,72,1348,,,,,,,370041,249330,511400
2020-04-21,266,1614,,,,,,,378703,252921,525998
2020-04-22,59,1673,,,,,,,387216,256351,540575
2020-04-23,51,1724,,,,,,,395586,259638,555120
2020-04-24,,,116,88,149,1840,1812,1873,403816,262724,569629
2020-04-25,,,115,85,151,1955,1897,2023,411909,265645,584111
2020-04-26,,,114,83,153,2070,1980,2176,419869,268409,598563
2020-04-27,,,113,79,154,2183,2060,2329,427699,271038,612983
2020-04-28,,,112,76,153,2295,2137,2481,435402,273535,627368
2020-04-29,,,110,74,152,2405,2211,2633,442981,275899,641716
2020-04-30,,,108,70,152,2513,2282,2784,450440,278138,656026
2020-05-01,,,107,66,151,2620,2349,2935,457781,280259,670293
2020-05-02,,,105,63,151,2725,2412,3086,465006,282268,684518
2020-05-03,,,103,60,151,2828,2473,3236,472120,284171,698690
2020-05-04,,,102,57,151,2930,2530,3386,479123,285975,712808
2020-05-05,,,100,54,151,3029,2585,3537,486019,287684,726871
2020-05-06,,,98,52,151,3127,2638,3687,492811,289308,740875
2020-05-07,,,96,49,151,3224,2687,3837,499499,290848,754820
2020-05-08,,,95,47,150,3318,2734,3987,506088,292322,768704
2020-05-09,,,93,44,149,3411,2779,4136,512578,293733,782525
2020-05-10,,,91,42,149,3503,2822,4284,518971,295058,796282
2020-05-11,,,90,40,149,3593,2863,4432,525271,296321,809972
2020-05-12,,,88,38,147,3681,2901,4579,531478,297527,823595
2020-05-13,,,87,36,146,3768,2937,4725,537595,298678,837148
2020-05-14,,,85,34,146,3853,2972,4871,543623,299777,850631
2020-05-15,,,84,33,146,3937,3005,5016,549564,300820,864041
2020-05-16,,,82,31,146,4019,3036,5161,555419,301818,877377
2020-05-17,,,81,29,145,4100,3065,5306,561191,302773,890639
2020-05-18,,,80,27,145,4180,3093,5450,566880,303687,903824
2020-05-19,,,78,26,145,4258,3120,5594,572488,304562,916931
2020-05-20,,,77,25,144,4335,3145,5738,578017,305399,929958
2020-05-21,,,76,23,144,4411,3169,5882,583468,306193,942906
2020-05-22,,,75,22,144,4486,3191,6025,588842,306949,955771
2020-05-23,,,73,21,143,4559,3213,6167,594141,307668,968565
2020-05-24,,,72,20,143,4632,3233,6309,599365,308351,981271
2020-05-25,,,71,19,142,4703,3252,6451,604516,309004,993888
2020-05-26,,,70,18,142,4773,3271,6592,609595,309630,1006416
2020-05-27,,,69,17,141,4842,3288,6733,614603,310225,1018844
2020-05-28,,,68,16,140,4910,3304,6873,619542,310791,1031184
2020-05-29,,,67,15,140,4977,3320,7012,624411,311329,1043435
2020-05-30,,,66,14,139,5043,3335,7151,629213,311841,1055596
2020-05-31,,,65,14,139,5108,3349,7289,633948,312327,1067667
2020-06-01,,,64,13,138,5172,3362,7427,639080,312831,1080989
2020-06-02,,,63,12,137,5235,3375,7563,644141,313310,1094208
2020-06-03,,,62,12,137,5297,3387,7700,649156,313766,1107382
2020-06-04,,,61,11,136,5358,3399,7835,654152,314202,1120599
2020-06-05,,,60,11,135,5419,3410,7970,659179,314624,1134209
2020-06-06,,,59,10,135,5478,3420,8104,664291,315037,1148492
2020-06-07,,,59,10,134,5537,3430,8237,669448,315442,1163210
2020-06-08,,,58,9,133,5594,3440,8370,674621,315832,1178177
2020-06-09,,,57,9,132,5651,3449,8502,679813,316205,1193439
2020-06-10,,,56,8,132,5708,3458,8633,685030,316564,1209080
2020-06-11,,,55,8,131,5763,3466,8763,690292,316910,1225149
2020-06-12,,,55,8,130,5817,3474,8892,695598,317241,1241713
2020-06-13,,,54,7,129,5871,3482,9021,700943,317557,1258740
2020-06-14,,,53,7,128,5924,3489,9149,706322,317859,1276215
2020-06-15,,,52,6,128,5977,3496,9276,711736,318151,1294152
2020-06-16,,,52,6,127,6028,3503,9402,717191,318428,1312583
2020-06-17,,,51,6,126,6079,3509,9527,722691,318692,1331530
2020-06-18,,,50,6,125,6129,3515,9652,728234,318945,1350994
2020-06-19,,,50,5,125,6179,3521,9776,733820,319189,1370976
2020-06-20,,,49,5,124,6228,3526,9900,739449,319421,1391485
2020-06-21,,,49,5,125,6278,3532,10025,745124,319640,1412543
2020-06-22,,,50,5,128,6327,3537,10152,750846,319851,1434162
2020-06-23,,,50,4,130,6377,3542,10281,756615,320051,1456355
2020-06-24,,,50,4,131,6427,3546,10411,762434,320240,1479128
