date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-18,,,,,,,,,539,250,750
2020-02-19,,,,,,,,,1078,500,1500
2020-02-20,,,,,,,,,1617,750,2250
2020-02-21,,,,,,,,,2156,1000,3000
2020-02-22,,,,,,,,,2695,1250,3750
2020-02-23,,,,,,,,,3234,1500,4500
2020-02-24,,,,,,,,,3772,1750,5250
2020-02-25,,,,,,,,,4311,2000,6000
2020-02-26,,,,,,,,,4850,2250,6750
2020-02-27,,,,,,,,,7270,3399,10630
2020-02-28,,,,,,,,,9684,4547,14494
2020-02-29,,,,,,,,,12426,5854,18984
2020-03-01,,,,,,,,,15825,7483,24726
2020-03-02,,,,,,,,,20599,9784,33080
2020-03-03,,,,,,,,,27573,13166,45572
2020-03-04,,,,,,,,,36533,17539,61744
2020-03-05,,,,,,,,,47755,23064,82076
2020-03-06,,,,,,,,,62156,30241,108056
2020-03-07,,,,,,,,,80858,39730,141542
2020-03-08,,,,,,,,,105099,52343,184488
2020-03-09,,,,,,,,,135540,68560,236919
2020-03-10,,,,,,,,,172811,89318,297871
2020-03-11,,,,,,,,,217598,115777,367070
2020-03-12,,,,,,,,,270267,149263,444276
2020-03-13,,,,,,,,,330563,189008,527603
2020-03-14,2,2,,,,,,,397446,235780,616383
2020-03-15,1,3,,,,,,,469453,289358,709462
2020-03-16,7,10,,,,,,,545091,348247,805406
2020-03-17,3,13,,,,,,,623004,410446,903316
2020-03-18,3,16,,,,,,,702070,474494,1002572
2020-03-19,18,34,,,,,,,781419,538796,1101447
2020-03-20,8,42,,,,,,,860437,603020,1199052
2020-03-21,18,60,,,,,,,938724,666986,1295056
2020-03-22,57,117,,,,,,,1016023,730538,1388438
2020-03-23,41,158,,,,,,,1092163,793582,1479717
2020-03-24,52,210,,,,,,,1167028,856105,1569631
2020-03-25,75,285,,,,,,,1240544,918099,1657253
2020-03-26,100,385,,,,,,,1312667,979520,1742827
2020-03-27,142,527,,,,,,,1383375,1040191,1826986
2020-03-28,201,728,,,,,,,1452660,1099995,1909292
2020-03-29,237,965,,,,,,,1520520,1159063,1990171
