date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-16,,,,,,,,,26,25,50
2020-02-17,,,,,,,,,52,50,100
2020-02-18,,,,,,,,,77,75,150
2020-02-19,,,,,,,,,103,100,200
2020-02-20,,,,,,,,,129,125,250
2020-02-21,,,,,,,,,155,150,300
2020-02-22,,,,,,,,,180,175,350
2020-02-23,,,,,,,,,206,200,400
2020-02-24,,,,,,,,,232,225,450
2020-02-25,,,,,,,,,281,269,540
2020-02-26,,,,,,,,,329,314,630
2020-02-27,,,,,,,,,379,360,721
2020-02-28,,,,,,,,,430,406,814
2020-02-29,,,,,,,,,485,456,914
2020-03-01,,,,,,,,,546,511,1022
2020-03-02,,,,,,,,,612,568,1138
2020-03-03,,,,,,,,,681,628,1257
2020-03-04,,,,,,,,,753,690,1380
2020-03-05,,,,,,,,,828,753,1507
2020-03-06,,,,,,,,,906,819,1639
2020-03-07,,,,,,,,,988,887,1775
2020-03-08,,,,,,,,,1073,957,1914
2020-03-09,,,,,,,,,1161,1029,2057
2020-03-10,,,,,,,,,1251,1101,2202
2020-03-11,1,1,,,,,,,1345,1176,2350
2020-03-12,0,1,,,,,,,1441,1251,2500
2020-03-13,0,1,,,,,,,1540,1328,2652
2020-03-14,0,1,,,,,,,1641,1406,2807
2020-03-15,0,1,,,,,,,1745,1484,2962
2020-03-16,0,1,,,,,,,1851,1563,3118
2020-03-17,0,1,,,,,,,1959,1643,3276
2020-03-18,0,1,,,,,,,2069,1723,3434
2020-03-19,0,1,,,,,,,2181,1803,3592
2020-03-20,0,1,,,,,,,2294,1884,3749
2020-03-21,0,1,,,,,,,2409,1964,3906
2020-03-22,0,1,,,,,,,2525,2044,4062
2020-03-23,0,1,,,,,,,2642,2123,4218
2020-03-24,0,1,,,,,,,2759,2202,4378
2020-03-25,0,1,,,,,,,2877,2280,4541
2020-03-26,0,1,,,,,,,2995,2357,4706
2020-03-27,0,1,,,,,,,3114,2433,4873
2020-03-28,0,1,,,,,,,3232,2508,5042
2020-03-29,0,1,,,,,,,3350,2582,5213
2020-03-30,0,1,,,,,,,3468,2655,5386
2020-03-31,0,1,,,,,,,3585,2727,5560
2020-04-01,1,2,,,,,,,3702,2797,5737
2020-04-02,0,2,,,,,,,3819,2867,5914
2020-04-03,0,2,,,,,,,3935,2937,6094
2020-04-04,0,2,,,,,,,4051,3005,6275
2020-04-05,0,2,,,,,,,4166,3072,6457
2020-04-06,2,4,,,,,,,4280,3138,6641
2020-04-07,2,6,,,,,,,4394,3204,6826
2020-04-08,0,6,,,,,,,4507,3268,7012
2020-04-09,0,6,,,,,,,4620,3332,7199
2020-04-10,0,6,,,,,,,4732,3394,7387
2020-04-11,0,6,,,,,,,4844,3456,7577
2020-04-12,0,6,,,,,,,4955,3517,7767
2020-04-13,0,6,,,,,,,5065,3577,7958
2020-04-14,0,6,,,,,,,5175,3636,8150
2020-04-15,0,6,,,,,,,5284,3694,8343
2020-04-16,1,7,,,,,,,5392,3752,8536
2020-04-17,0,7,,,,,,,5500,3809,8730
2020-04-18,0,7,,,,,,,5607,3864,8925
2020-04-19,0,7,,,,,,,5714,3920,9120
2020-04-20,0,7,,,,,,,5820,3974,9316
2020-04-21,1,8,,,,,,,5925,4027,9512
2020-04-22,1,9,,,,,,,6029,4080,9708
2020-04-23,0,9,,,,,,,6133,4132,9905
2020-04-24,,,1,0,2,10,9,11,6236,4183,10102
2020-04-25,,,1,0,2,11,10,13,6339,4234,10300
2020-04-26,,,1,0,2,12,11,15,6440,4283,10497
2020-04-27,,,1,0,2,14,11,17,6541,4332,10695
2020-04-28,,,1,0,2,15,12,19,6642,4380,10893
2020-04-29,,,1,0,2,16,13,20,6741,4428,11090
2020-04-30,,,1,0,2,17,13,22,6840,4474,11288
2020-05-01,,,1,0,2,18,14,24,6938,4520,11486
