date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,30,25,50
2020-02-27,,,,,,,,,60,50,100
2020-02-28,,,,,,,,,90,75,150
2020-02-29,,,,,,,,,120,100,200
2020-03-01,,,,,,,,,150,125,250
2020-03-02,,,,,,,,,181,150,300
2020-03-03,,,,,,,,,211,175,350
2020-03-04,,,,,,,,,241,200,400
2020-03-05,,,,,,,,,271,225,450
2020-03-06,,,,,,,,,370,298,617
2020-03-07,,,,,,,,,468,371,780
2020-03-08,,,,,,,,,573,448,953
2020-03-09,,,,,,,,,691,534,1144
2020-03-10,,,,,,,,,836,636,1372
2020-03-11,,,,,,,,,1021,765,1659
2020-03-12,,,,,,,,,1232,913,1974
2020-03-13,,,,,,,,,1461,1076,2303
2020-03-14,,,,,,,,,1709,1254,2642
2020-03-15,,,,,,,,,1975,1449,2998
2020-03-16,,,,,,,,,2262,1664,3381
2020-03-17,,,,,,,,,2562,1894,3786
2020-03-18,,,,,,,,,2868,2130,4201
2020-03-19,,,,,,,,,3178,2370,4621
2020-03-20,,,,,,,,,3490,2609,5054
2020-03-21,1,1,,,,,,,3802,2843,5505
2020-03-22,0,1,,,,,,,4113,3074,5963
2020-03-23,1,2,,,,,,,4422,3303,6426
2020-03-24,0,2,,,,,,,4726,3526,6887
2020-03-25,0,2,,,,,,,5026,3744,7344
2020-03-26,0,2,,,,,,,5322,3956,7801
2020-03-27,1,3,,,,,,,5612,4162,8256
2020-03-28,0,3,,,,,,,5898,4362,8708
2020-03-29,0,3,,,,,,,6178,4556,9156
2020-03-30,3,6,,,,,,,6454,4744,9598
2020-03-31,2,8,,,,,,,6724,4927,10034
2020-04-01,3,11,,,,,,,6989,5103,10464
2020-04-02,1,12,,,,,,,7249,5274,10891
2020-04-03,3,15,,,,,,,7505,5439,11315
2020-04-04,3,18,,,,,,,7756,5599,11731
2020-04-05,2,20,,,,,,,8002,5754,12146
2020-04-06,1,21,,,,,,,8243,5905,12552
2020-04-07,2,23,,,,,,,8481,6050,12956
2020-04-08,1,24,,,,,,,8714,6192,13358
2020-04-09,9,33,,,,,,,8943,6330,13760
2020-04-10,6,39,,,,,,,9168,6463,14161
2020-04-11,3,42,,,,,,,9389,6593,14556
2020-04-12,2,44,,,,,,,9607,6719,14950
2020-04-13,1,45,,,,,,,9821,6842,15343
2020-04-14,0,45,,,,,,,10031,6962,15736
2020-04-15,6,51,,,,,,,10238,7078,16127
2020-04-16,5,56,,,,,,,10441,7191,16521
2020-04-17,2,58,,,,,,,10642,7302,16914
2020-04-18,2,60,,,,,,,10839,7409,17304
2020-04-19,2,62,,,,,,,11032,7514,17697
2020-04-20,1,63,,,,,,,11223,7616,18090
2020-04-21,0,63,,,,,,,11411,7716,18482
2020-04-22,0,63,,,,,,,11596,7813,18871
2020-04-23,6,69,,,,,,,11779,7908,19258
2020-04-24,,,3,1,5,72,70,74,11958,8001,19644
2020-04-25,,,3,1,5,74,72,78,12135,8091,20026
2020-04-26,,,3,1,5,77,73,82,12309,8179,20405
2020-04-27,,,2,1,5,79,75,86,12481,8266,20786
2020-04-28,,,2,1,5,82,77,90,12650,8350,21169
2020-04-29,,,2,1,5,84,78,94,12816,8433,21549
2020-04-30,,,2,1,5,86,79,98,12980,8513,21929
2020-05-01,,,2,1,5,89,81,102,13142,8592,22306
2020-05-02,,,2,1,5,91,82,106,13302,8669,22682
2020-05-03,,,2,1,4,93,83,110,13459,8744,23057
2020-05-04,,,2,1,4,95,85,114,13614,8818,23429
