date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-03,,,,,,,,,122,50,150
2020-03-04,,,,,,,,,243,100,300
2020-03-05,,,,,,,,,365,150,450
2020-03-06,,,,,,,,,486,200,600
2020-03-07,,,,,,,,,608,250,750
2020-03-08,,,,,,,,,729,300,900
2020-03-09,,,,,,,,,851,350,1050
2020-03-10,,,,,,,,,972,400,1200
2020-03-11,,,,,,,,,1094,450,1350
2020-03-12,,,,,,,,,1413,628,1740
2020-03-13,,,,,,,,,1730,805,2129
2020-03-14,,,,,,,,,2062,997,2534
2020-03-15,,,,,,,,,2425,1219,2977
2020-03-16,,,,,,,,,2851,1504,3495
2020-03-17,,,,,,,,,3376,1869,4131
2020-03-18,,,,,,,,,3974,2306,4858
2020-03-19,,,,,,,,,4632,2816,5660
2020-03-20,,,,,,,,,5358,3394,6548
2020-03-21,,,,,,,,,6160,4035,7529
2020-03-22,,,,,,,,,7053,4760,8615
2020-03-23,,,,,,,,,8028,5563,9798
2020-03-24,,,,,,,,,9074,6441,11051
2020-03-25,,,,,,,,,10180,7387,12359
2020-03-26,,,,,,,,,11339,8391,13724
2020-03-27,,,,,,,,,12543,9440,15131
2020-03-28,2,2,,,,,,,13782,10503,16571
2020-03-29,1,3,,,,,,,15045,11569,18059
2020-03-30,1,4,,,,,,,16321,12630,19606
2020-03-31,4,8,,,,,,,17602,13666,21204
2020-04-01,2,10,,,,,,,18885,14686,22844
2020-04-02,2,12,,,,,,,20163,15673,24506
2020-04-03,2,14,,,,,,,21434,16627,26198
2020-04-04,3,17,,,,,,,22694,17549,27912
2020-04-05,8,25,,,,,,,23941,18444,29642
2020-04-06,2,27,,,,,,,25174,19311,31382
2020-04-07,3,30,,,,,,,26391,20154,33135
2020-04-08,5,35,,,,,,,27594,20966,34891
2020-04-09,8,43,,,,,,,28780,21747,36649
2020-04-10,0,43,,,,,,,29949,22501,38410
2020-04-11,13,56,,,,,,,31102,23231,40176
2020-04-12,7,63,,,,,,,32239,23934,41950
2020-04-13,0,63,,,,,,,33360,24611,43733
2020-04-14,17,80,,,,,,,34465,25262,45529
2020-04-15,0,80,,,,,,,35554,25887,47337
2020-04-16,7,87,,,,,,,36627,26484,49145
