country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,49951,172746,92327,326242,2020-04-16,4591,0.7
US,NY,20973,44689,33903,57237,2020-04-16,3215,0.5
US,NJ,5426,16513,9965,25583,2020-04-22,397,1.0
US,MA,2360,11875,6217,21862,2020-04-19,302,1.1
US,MI,2977,11230,5392,21270,2020-04-22,238,0.8
US,PA,1724,8824,3638,19835,2020-04-21,266,2.3
US,IL,1688,8300,3246,16956,2020-04-08,154,0.7
US,CA,1533,8070,3190,19207,2020-04-22,139,0.8
US,CT,1639,6221,3256,10883,2020-04-20,204,1.1
US,LA,1599,5972,2899,10128,2020-04-14,129,0.5
US,GA,881,5752,1755,16875,2020-04-07,100,2.6
US,MD,748,4516,1726,10092,2020-04-20,121,1.1
US,FL,987,4267,1697,10748,2020-04-23,94,0.5
US,OH,656,4049,1491,9350,2020-04-22,53,1.0
US,TX,604,3091,1160,7362,2020-04-23,48,0.8
US,IN,706,2839,1278,6909,2020-04-21,58,0.8
US,CO,552,2828,1067,5713,2020-04-21,63,0.7
US,VA,373,2072,802,5416,2020-04-09,43,1.0
US,AZ,249,1875,693,3755,2020-08-04,27,1.5
US,NC,281,1835,703,4966,2020-04-21,27,1.2
US,WA,711,1480,914,2957,2020-04-06,45,0.6
US,MN,200,1382,470,3588,2020-04-17,24,0.8
US,AL,202,1311,528,3228,2020-04-21,20,2.7
US,MO,252,1166,480,3040,2020-04-14,26,0.9
US,KY,191,1093,384,2442,2020-04-07,20,2.3
US,MS,201,991,396,2369,2020-04-21,14,1.2
US,RI,189,967,483,2410,2020-04-17,31,1.6
US,OK,179,930,416,2313,2020-04-21,21,1.1
US,IA,96,861,327,1906,2020-08-04,12,2.0
US,NV,195,790,378,1532,2020-04-07,26,0.3
US,WI,258,725,436,1631,2020-04-05,20,1.1
US,DC,139,676,293,1422,2020-04-22,15,0.7
US,SC,150,635,275,1783,2020-04-22,16,0.6
US,KS,113,567,233,1569,2020-04-11,13,6.0
US,DE,92,521,224,1330,2020-04-21,10,2.0
US,TN,171,476,322,778,2020-04-14,15,0.5
US,NM,78,437,180,985,2020-04-22,13,0.9
US,OR,83,329,142,978,2020-04-09,11,0.6
US,WV,31,321,107,939,2020-04-20,6,1.0
US,NH,51,293,115,801,2020-04-09,8,1.0
US,ME,44,254,159,418,2020-04-23,5,0.6
US,NE,47,237,141,350,2020-04-23,9,0.3
US,PR,69,216,129,526,2020-04-09,9,0.5
US,UT,35,211,86,616,2020-04-14,5,1.0
US,ID,54,199,119,389,2020-04-15,6,0.7
US,AR,45,191,117,446,2020-04-16,4,0.7
US,VT,43,142,80,315,2020-04-16,4,0.3
US,WY,7,116,61,180,2020-04-22,4,1.0
US,SD,9,99,41,271,2020-04-07,2,
US,MT,14,75,43,156,2020-03-30,4,
US,ND,15,65,41,112,2020-04-21,4,1.0
US,HI,12,56,43,99,2020-04-22,2,
US,MP,2,37,28,71,2020-05-02,1,
US,AK,9,34,28,55,2020-04-04,2,
US,GU,5,29,16,67,2020-04-11,1,
US,VI,3,16,14,23,2020-04-18,1,
US,AS,0,,,,,,
