date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,152,50,250
2020-02-27,,,,,,,,,304,100,500
2020-02-28,,,,,,,,,456,150,750
2020-02-29,,,,,,,,,608,200,1000
2020-03-01,,,,,,,,,760,250,1250
2020-03-02,,,,,,,,,913,300,1500
2020-03-03,,,,,,,,,1065,350,1750
2020-03-04,,,,,,,,,1217,400,2000
2020-03-05,,,,,,,,,1369,450,2250
2020-03-06,,,,,,,,,1745,607,2799
2020-03-07,,,,,,,,,2119,763,3344
2020-03-08,,,,,,,,,2506,929,3904
2020-03-09,,,,,,,,,2922,1116,4494
2020-03-10,,,,,,,,,3399,1347,5152
2020-03-11,,,,,,,,,3969,1645,5915
2020-03-12,,,,,,,,,4601,1995,6750
2020-03-13,,,,,,,,,5279,2391,7633
2020-03-14,,,,,,,,,6004,2841,8563
2020-03-15,,,,,,,,,6779,3355,9546
2020-03-16,,,,,,,,,7614,3948,10583
2020-03-17,,,,,,,,,8503,4613,11670
2020-03-18,,,,,,,,,9436,5326,12800
2020-03-19,,,,,,,,,10406,6081,13965
2020-03-20,,,,,,,,,11412,6867,15169
2020-03-21,1,1,,,,,,,12451,7687,16411
2020-03-22,1,2,,,,,,,13523,8535,17689
2020-03-23,0,2,,,,,,,14620,9406,18998
2020-03-24,3,5,,,,,,,15740,10299,20341
2020-03-25,1,6,,,,,,,16880,11214,21717
2020-03-26,2,8,,,,,,,18039,12148,23123
2020-03-27,5,13,,,,,,,19214,13101,24564
2020-03-28,2,15,,,,,,,20405,14065,26034
2020-03-29,2,17,,,,,,,21609,15042,27524
2020-03-30,3,20,,,,,,,22825,16024,29037
2020-03-31,4,24,,,,,,,24053,17007,30571
2020-04-01,5,29,,,,,,,25291,17992,32124
2020-04-02,3,32,,,,,,,26538,18972,33700
2020-04-03,9,41,,,,,,,27795,19944,35302
2020-04-04,11,52,,,,,,,29060,20907,36924
2020-04-05,12,64,,,,,,,30332,21864,38566
2020-04-06,1,65,,,,,,,31612,22810,40228
2020-04-07,8,73,,,,,,,32898,23735,41908
2020-04-08,7,80,,,,,,,34191,24645,43598
2020-04-09,9,89,,,,,,,35491,25539,45307
2020-04-10,8,97,,,,,,,36796,26419,47032
2020-04-11,11,108,,,,,,,38106,27284,48776
2020-04-12,7,115,,,,,,,39422,28130,50535
2020-04-13,7,122,,,,,,,40742,28960,52307
2020-04-14,9,131,,,,,,,42067,29771,54097
2020-04-15,11,142,,,,,,,43397,30566,55905
2020-04-16,8,150,,,,,,,44730,31343,57729
2020-04-17,19,169,,,,,,,46068,32104,59568
2020-04-18,11,180,,,,,,,47409,32852,61424
2020-04-19,4,184,,,,,,,48753,33575,63296
2020-04-20,7,191,,,,,,,50101,34284,65184
2020-04-21,17,208,,,,,,,51451,34980,67087
2020-04-22,23,231,,,,,,,52804,35664,69004
2020-04-23,18,249,,,,,,,54160,36336,70937
2020-04-24,,,12,9,16,261,258,265,55518,36996,72883
2020-04-25,,,13,9,16,274,268,281,56877,37642,74844
2020-04-26,,,13,9,17,287,278,297,58239,38272,76818
2020-04-27,,,13,9,17,299,287,314,59602,38892,78805
2020-04-28,,,13,9,17,312,297,330,60966,39502,80805
2020-04-29,,,13,9,17,325,306,347,62332,40100,82817
2020-04-30,,,13,9,17,338,315,364,63698,40689,84842
2020-05-01,,,13,8,18,351,324,381,65065,41267,86878
2020-05-02,,,13,8,18,364,333,398,66433,41835,88926
2020-05-03,,,13,8,18,377,341,416,67801,42393,90985
2020-05-04,,,13,8,18,390,350,433,69168,42941,93054
2020-05-05,,,13,8,18,403,358,451,70536,43479,95134
2020-05-06,,,13,8,18,417,366,469,71903,44008,97224
2020-05-07,,,13,7,19,430,374,487,73270,44528,99324
2020-05-08,,,13,7,19,443,382,505,74636,45038,101432
2020-05-09,,,13,7,19,457,390,524,76000,45539,103550
2020-05-10,,,13,7,19,470,397,542,77364,46029,105677
2020-05-11,,,13,7,19,483,404,561,78726,46509,107812
2020-05-12,,,13,7,19,497,412,580,80087,46980,109954
2020-05-13,,,13,6,20,510,419,599,81446,47443,112104
2020-05-14,,,14,6,20,524,425,618,82802,47897,114262
2020-05-15,,,14,6,20,537,432,637,84157,48342,116426
2020-05-16,,,14,6,20,551,439,657,85509,48780,118597
2020-05-17,,,14,6,20,565,445,676,86858,49209,120773
2020-05-18,,,14,6,20,578,451,696,88205,49629,122956
2020-05-19,,,14,6,20,592,458,716,89548,50042,125144
2020-05-20,,,14,6,20,605,464,736,90888,50447,127337
2020-05-21,,,14,5,21,619,470,756,92225,50843,129535
2020-05-22,,,14,5,21,633,476,776,93559,51232,131737
2020-05-23,,,14,5,21,646,481,797,94888,51613,133943
2020-05-24,,,14,5,21,660,487,817,96214,51986,136153
2020-05-25,,,14,5,21,674,493,838,97535,52350,138366
2020-05-26,,,14,5,21,687,498,858,98852,52706,140581
2020-05-27,,,14,5,21,701,504,879,100164,53053,142800
2020-05-28,,,14,5,21,715,509,900,101472,53392,145021
2020-05-29,,,14,5,21,728,514,921,102775,53724,147243
2020-05-30,,,14,5,22,742,519,942,104072,54049,149467
2020-05-31,,,14,5,22,756,524,963,105364,54366,151693
2020-06-01,,,14,4,22,769,529,985,106776,54682,154245
2020-06-02,,,14,4,22,783,534,1006,108182,54989,156798
2020-06-03,,,14,4,22,797,539,1027,109589,55289,159377
2020-06-04,,,14,4,22,810,543,1049,111003,55581,162002
2020-06-05,,,14,4,22,824,548,1070,112439,55868,164728
2020-06-06,,,14,4,22,837,552,1092,113911,56147,167608
2020-06-07,,,14,4,22,851,557,1114,115408,56420,170604
2020-06-08,,,13,4,22,864,561,1135,116923,56685,173691
2020-06-09,,,13,4,22,878,565,1157,118456,56943,176874
2020-06-10,,,13,4,22,891,569,1179,120009,57194,180161
2020-06-11,,,13,4,22,905,573,1201,121587,57440,183577
2020-06-12,,,13,3,22,918,577,1223,123192,57681,187123
2020-06-13,,,13,3,23,931,581,1245,124820,57917,190793
2020-06-14,,,13,3,23,945,585,1267,126471,58146,194586
2020-06-15,,,13,3,23,958,589,1289,128146,58367,198507
2020-06-16,,,13,3,23,971,592,1311,129847,58581,202566
2020-06-17,,,13,3,23,984,596,1333,131573,58787,206768
2020-06-18,,,13,3,23,997,599,1356,133326,58986,211115
2020-06-19,,,13,3,23,1010,603,1378,135106,59178,215612
2020-06-20,,,13,3,23,1024,606,1401,136912,59362,220260
2020-06-21,,,13,3,23,1037,609,1423,138746,59540,225066
2020-06-22,,,14,3,24,1051,613,1447,140609,59712,230035
2020-06-23,,,14,3,25,1064,616,1471,142500,59878,235172
2020-06-24,,,14,3,26,1078,619,1496,144421,60041,240483
2020-06-25,,,14,3,26,1092,622,1522,146372,60202,245970
2020-06-26,,,14,2,27,1106,625,1549,148353,60361,251640
2020-06-27,,,14,2,28,1121,628,1577,150367,60516,257499
2020-06-28,,,15,2,29,1136,630,1605,152414,60666,263553
2020-06-29,,,15,2,30,1151,633,1635,154496,60811,269808
2020-06-30,,,15,2,31,1166,636,1666,156612,60951,276269
2020-07-01,,,15,2,32,1181,638,1698,158764,61086,282942
2020-07-02,,,16,2,34,1197,641,1731,160953,61217,289833
2020-07-03,,,16,2,35,1212,643,1766,163180,61344,296950
2020-07-04,,,16,2,36,1228,646,1801,165446,61466,304298
2020-07-05,,,16,2,37,1245,648,1838,167752,61585,311884
2020-07-06,,,17,2,39,1261,650,1876,170099,61699,319714
2020-07-07,,,17,2,40,1278,653,1915,172488,61810,327796
2020-07-08,,,17,2,41,1295,655,1956,174920,61917,336136
2020-07-09,,,17,2,43,1312,657,1998,177397,62021,344741
2020-07-10,,,18,1,44,1330,659,2042,179919,62121,353619
2020-07-11,,,18,1,46,1348,661,2087,182488,62218,362776
2020-07-12,,,18,1,47,1366,663,2133,185104,62311,372220
2020-07-13,,,18,1,49,1384,664,2182,187769,62402,381959
2020-07-14,,,19,1,50,1403,666,2232,190485,62489,391999
2020-07-15,,,19,1,52,1422,668,2283,193251,62574,402348
2020-07-16,,,19,1,54,1441,669,2336,196070,62656,413015
2020-07-17,,,20,1,56,1460,671,2391,198943,62735,424006
2020-07-18,,,20,1,57,1480,673,2448,201870,62811,435329
2020-07-19,,,20,1,59,1500,674,2507,204854,62885,446991
2020-07-20,,,21,1,61,1521,676,2568,207894,62955,459001
2020-07-21,,,21,1,63,1542,677,2630,210993,63022,471365
2020-07-22,,,21,1,65,1563,679,2695,214152,63086,484092
2020-07-23,,,22,1,67,1585,680,2762,217372,63148,497189
2020-07-24,,,22,1,70,1606,681,2831,220654,63207,510664
2020-07-25,,,22,1,72,1629,683,2903,223999,63263,524524
2020-07-26,,,23,1,74,1651,684,2976,227409,63317,538778
2020-07-27,,,23,1,77,1675,685,3052,230884,63369,553431
2020-07-28,,,24,1,79,1698,686,3131,234427,63418,568493
2020-07-29,,,24,1,82,1722,687,3212,238038,63465,583969
2020-07-30,,,24,1,84,1746,688,3296,241718,63510,599867
2020-07-31,,,25,1,87,1771,689,3382,245468,63553,616194
2020-08-01,,,25,1,90,1796,690,3471,249290,63594,632956
2020-08-02,,,26,0,92,1822,691,3563,253185,63633,650160
2020-08-03,,,26,0,95,1848,692,3657,257154,63671,667811
2020-08-04,,,27,0,98,1875,693,3755,261198,63708,685916
