date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,106,50,150
2020-02-27,,,,,,,,,213,100,300
2020-02-28,,,,,,,,,319,150,450
2020-02-29,,,,,,,,,426,200,600
2020-03-01,,,,,,,,,532,250,750
2020-03-02,,,,,,,,,638,300,900
2020-03-03,,,,,,,,,745,350,1050
2020-03-04,,,,,,,,,851,400,1200
2020-03-05,,,,,,,,,957,450,1350
2020-03-06,,,,,,,,,1276,599,1795
2020-03-07,,,,,,,,,1591,747,2235
2020-03-08,,,,,,,,,1922,905,2696
2020-03-09,,,,,,,,,2287,1081,3201
2020-03-10,,,,,,,,,2721,1295,3794
2020-03-11,,,,,,,,,3255,1569,4528
2020-03-12,,,,,,,,,3847,1886,5324
2020-03-13,,,,,,,,,4472,2242,6165
2020-03-14,,,,,,,,,5125,2640,7022
2020-03-15,,,,,,,,,5805,3088,7898
2020-03-16,,,,,,,,,6513,3595,8801
2020-03-17,,,,,,,,,7237,4144,9707
2020-03-18,,,,,,,,,7963,4712,10610
2020-03-19,,,,,,,,,8687,5289,11505
2020-03-20,,,,,,,,,9405,5861,12404
2020-03-21,1,1,,,,,,,10118,6428,13289
2020-03-22,1,2,,,,,,,10824,6990,14160
2020-03-23,0,2,,,,,,,11520,7546,15024
2020-03-24,0,2,,,,,,,12205,8094,15875
2020-03-25,1,3,,,,,,,12879,8629,16709
2020-03-26,0,3,,,,,,,13542,9154,17532
2020-03-27,3,6,,,,,,,14193,9667,18339
2020-03-28,1,7,,,,,,,14834,10169,19133
2020-03-29,1,8,,,,,,,15464,10656,19918
2020-03-30,6,14,,,,,,,16082,11132,20694
2020-03-31,9,23,,,,,,,16690,11595,21460
2020-04-01,1,24,,,,,,,17288,12049,22218
2020-04-02,12,36,,,,,,,17875,12493,22967
2020-04-03,5,41,,,,,,,18453,12930,23708
2020-04-04,9,50,,,,,,,19021,13354,24444
2020-04-05,3,53,,,,,,,19579,13770,25178
2020-04-06,12,65,,,,,,,20129,14178,25910
2020-04-07,7,72,,,,,,,20669,14576,26640
2020-04-08,8,80,,,,,,,21201,14963,27367
2020-04-09,14,94,,,,,,,21724,15337,28093
2020-04-10,4,98,,,,,,,22238,15698,28815
2020-04-11,8,106,,,,,,,22745,16047,29536
2020-04-12,0,106,,,,,,,23244,16383,30255
2020-04-13,3,109,,,,,,,23734,16707,30972
2020-04-14,15,124,,,,,,,24218,17021,31687
2020-04-15,0,124,,,,,,,24693,17324,32399
2020-04-16,12,136,,,,,,,25162,17617,33108
2020-04-17,5,141,,,,,,,25623,17900,33813
2020-04-18,1,142,,,,,,,26078,18174,34514
2020-04-19,6,148,,,,,,,26525,18440,35211
2020-04-20,4,152,,,,,,,26966,18697,35905
2020-04-21,5,157,,,,,,,27400,18946,36594
2020-04-22,0,157,,,,,,,27827,19188,37279
2020-04-23,14,171,,,,,,,28248,19422,37960
2020-04-24,,,6,4,8,177,175,179,28663,19649,38639
2020-04-25,,,6,4,8,183,179,186,29071,19869,39313
2020-04-26,,,6,4,8,188,184,194,29474,20083,39983
2020-04-27,,,6,4,8,194,188,201,29870,20291,40649
2020-04-28,,,6,4,8,199,192,208,30260,20493,41311
2020-04-29,,,5,3,8,205,196,216,30644,20689,41970
2020-04-30,,,5,3,8,210,200,223,31023,20880,42624
2020-05-01,,,5,3,8,215,203,230,31396,21065,43275
2020-05-02,,,5,3,8,221,207,237,31763,21246,43921
2020-05-03,,,5,3,8,226,211,245,32124,21421,44562
2020-05-04,,,5,3,8,231,214,252,32480,21592,45197
2020-05-05,,,5,3,8,236,217,259,32830,21758,45825
2020-05-06,,,5,3,8,240,220,266,33175,21920,46448
2020-05-07,,,5,3,8,245,223,273,33514,22077,47067
2020-05-08,,,5,2,8,250,226,280,33848,22230,47684
2020-05-09,,,5,2,8,254,229,287,34176,22380,48298
2020-05-10,,,5,2,8,259,232,294,34500,22525,48908
2020-05-11,,,4,2,7,263,235,301,34818,22667,49512
2020-05-12,,,4,2,7,268,237,308,35130,22805,50112
2020-05-13,,,4,2,7,272,240,315,35438,22939,50707
2020-05-14,,,4,2,7,277,242,322,35740,23070,51297
2020-05-15,,,4,2,7,281,245,329,36038,23198,51881
2020-05-16,,,4,2,7,285,247,336,36330,23322,52460
2020-05-17,,,4,2,7,289,249,342,36617,23443,53034
2020-05-18,,,4,2,7,293,251,349,36899,23562,53603
2020-05-19,,,4,2,7,297,253,356,37176,23677,54165
2020-05-20,,,4,2,7,301,255,362,37448,23789,54722
2020-05-21,,,4,1,7,305,257,369,37716,23898,55274
2020-05-22,,,4,1,7,308,259,375,37978,24005,55819
