date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-19,,,,,,,,,150,100,300
2020-02-20,,,,,,,,,300,200,600
2020-02-21,,,,,,,,,450,300,900
2020-02-22,,,,,,,,,600,400,1200
2020-02-23,,,,,,,,,750,500,1500
2020-02-24,,,,,,,,,901,600,1800
2020-02-25,,,,,,,,,1051,700,2100
2020-02-26,,,,,,,,,1201,800,2400
2020-02-27,,,,,,,,,1351,900,2700
2020-02-28,,,,,,,,,1742,1159,3411
2020-02-29,,,,,,,,,2132,1418,4117
2020-03-01,,,,,,,,,2539,1689,4846
2020-03-02,,,,,,,,,2984,1985,5625
2020-03-03,,,,,,,,,3507,2331,6508
2020-03-04,,,,,,,,,4151,2757,7551
2020-03-05,,,,,,,,,4886,3243,8709
2020-03-06,,,,,,,,,5699,3782,9960
2020-03-07,,,,,,,,,6601,4381,11309
2020-03-08,,,,,,,,,7607,5051,12768
2020-03-09,,,,,,,,,8741,5809,14377
2020-03-10,,,,,,,,,10003,6659,16119
2020-03-11,,,,,,,,,11386,7601,17995
2020-03-12,,,,,,,,,12889,8640,20011
2020-03-13,,,,,,,,,14514,9782,22146
2020-03-14,1,1,,,,,,,16261,11036,24416
2020-03-15,0,1,,,,,,,18125,12404,26790
2020-03-16,0,1,,,,,,,20095,13878,29263
2020-03-17,1,2,,,,,,,22157,15434,31816
2020-03-18,0,2,,,,,,,24301,17069,34469
2020-03-19,2,4,,,,,,,26515,18767,37212
2020-03-20,0,4,,,,,,,28786,20529,40032
2020-03-21,0,4,,,,,,,31103,22340,42906
2020-03-22,2,6,,,,,,,33455,24178,45833
2020-03-23,1,7,,,,,,,35831,26034,48802
2020-03-24,1,8,,,,,,,38225,27911,51799
2020-03-25,8,16,,,,,,,40632,29796,54820
2020-03-26,3,19,,,,,,,43046,31684,57847
2020-03-27,8,27,,,,,,,45464,33566,60892
2020-03-28,4,31,,,,,,,47882,35429,63954
2020-03-29,16,47,,,,,,,50297,37278,67040
2020-03-30,0,47,,,,,,,52708,39102,70157
2020-03-31,22,69,,,,,,,55114,40894,73306
2020-04-01,0,69,,,,,,,57512,42645,76456
2020-04-02,11,80,,,,,,,59902,44352,79623
2020-04-03,17,97,,,,,,,62283,46008,82814
2020-04-04,14,111,,,,,,,64654,47616,86020
2020-04-05,29,140,,,,,,,67016,49170,89214
2020-04-06,10,150,,,,,,,69367,50678,92428
2020-04-07,29,179,,,,,,,71709,52137,95664
2020-04-08,14,193,,,,,,,74039,53551,98919
2020-04-09,0,193,,,,,,,76359,54912,102194
2020-04-10,33,226,,,,,,,78669,56227,105487
2020-04-11,24,250,,,,,,,80967,57500,108798
2020-04-12,39,289,,,,,,,83255,58733,112127
2020-04-13,17,306,,,,,,,85532,59923,115472
2020-04-14,21,327,,,,,,,87799,61074,118834
2020-04-15,1,328,,,,,,,90054,62182,122212
2020-04-16,27,355,,,,,,,92299,63250,125604
2020-04-17,17,372,,,,,,,94534,64283,129007
2020-04-18,17,389,,,,,,,96758,65280,132424
2020-04-19,31,420,,,,,,,98971,66244,135855
2020-04-20,0,420,,,,,,,101173,67178,139300
2020-04-21,63,483,,,,,,,103365,68071,142757
2020-04-22,23,506,,,,,,,105547,68930,146226
2020-04-23,46,552,,,,,,,107717,69758,149706
2020-04-24,,,24,17,32,576,569,584,109878,70558,153190
2020-04-25,,,24,16,32,600,585,616,112027,71334,156674
2020-04-26,,,24,16,32,623,601,648,114167,72087,160160
2020-04-27,,,24,15,32,647,617,680,116295,72818,163655
2020-04-28,,,24,15,33,670,632,712,118413,73526,167157
2020-04-29,,,23,14,33,694,647,744,120520,74206,170666
2020-04-30,,,23,14,33,717,661,777,122617,74866,174181
2020-05-01,,,23,13,33,740,675,810,124703,75507,177701
2020-05-02,,,23,13,33,763,688,843,126778,76131,181226
2020-05-03,,,23,12,34,786,701,876,128842,76731,184756
2020-05-04,,,23,12,34,809,713,909,130896,77314,188290
2020-05-05,,,23,11,34,832,725,942,132938,77881,191828
2020-05-06,,,23,11,34,855,736,976,134970,78430,195368
2020-05-07,,,23,11,34,877,748,1010,136990,78964,198911
2020-05-08,,,22,10,34,900,758,1044,139000,79481,202455
2020-05-09,,,22,10,35,922,769,1078,140998,79984,206000
2020-05-10,,,22,10,35,944,779,1112,142985,80472,209546
2020-05-11,,,22,9,35,967,788,1146,144961,80946,213091
2020-05-12,,,22,9,35,989,798,1180,146925,81407,216636
2020-05-13,,,22,8,35,1010,807,1215,148878,81854,220179
2020-05-14,,,22,8,35,1032,815,1250,150820,82288,223720
2020-05-15,,,22,8,35,1054,824,1284,152750,82709,227258
2020-05-16,,,22,8,35,1076,832,1319,154668,83119,230794
2020-05-17,,,21,7,35,1097,840,1354,156574,83517,234325
2020-05-18,,,21,7,35,1118,847,1389,158469,83903,237852
2020-05-19,,,21,7,35,1140,854,1424,160351,84278,241374
2020-05-20,,,21,7,36,1161,862,1459,162222,84643,244891
2020-05-21,,,21,6,36,1182,868,1494,164080,84997,248402
2020-05-22,,,21,6,36,1203,875,1529,165926,85341,251906
2020-05-23,,,21,6,36,1224,881,1564,167760,85674,255402
2020-05-24,,,21,6,36,1245,888,1599,169581,85999,258891
2020-05-25,,,21,6,36,1265,894,1635,171390,86313,262372
2020-05-26,,,21,5,36,1286,900,1670,173186,86619,265843
2020-05-27,,,20,5,36,1306,905,1705,174969,86916,269306
2020-05-28,,,20,5,36,1326,911,1741,176740,87204,272758
2020-05-29,,,20,5,36,1347,916,1776,178498,87483,276200
2020-05-30,,,20,5,36,1367,921,1812,180242,87754,279628
2020-05-31,,,20,5,36,1387,926,1847,181974,88017,283040
2020-06-01,,,20,4,36,1407,931,1883,183861,88287,286898
2020-06-02,,,20,4,36,1426,936,1918,185734,88548,290747
2020-06-03,,,20,4,36,1446,941,1953,187602,88801,294607
2020-06-04,,,20,4,36,1466,945,1989,189473,89046,298515
2020-06-05,,,19,4,36,1485,949,2024,191367,89283,302541
2020-06-06,,,19,4,36,1504,954,2060,193304,89512,306769
2020-06-07,,,19,4,36,1523,958,2095,195268,89733,311146
2020-06-08,,,19,3,36,1542,962,2130,197249,89948,315625
2020-06-09,,,19,3,36,1561,966,2165,199248,90154,320225
2020-06-10,,,19,3,36,1580,969,2201,201268,90354,324945
2020-06-11,,,19,3,36,1599,973,2236,203315,90548,329837
2020-06-12,,,19,3,36,1618,977,2271,205390,90738,334896
2020-06-13,,,18,3,36,1636,980,2306,207490,90920,340111
2020-06-14,,,18,3,35,1654,983,2341,209614,91097,345481
2020-06-15,,,18,3,35,1673,987,2376,211762,91267,351010
2020-06-16,,,18,3,35,1691,990,2411,213937,91430,356710
2020-06-17,,,18,3,35,1709,993,2445,216140,91588,362589
2020-06-18,,,18,2,35,1726,996,2480,218370,91742,368648
2020-06-19,,,18,2,35,1744,999,2514,220628,91890,374889
2020-06-20,,,18,2,35,1762,1002,2549,222914,92032,381316
2020-06-21,,,18,2,36,1780,1004,2584,225228,92168,387935
2020-06-22,,,18,2,36,1798,1007,2620,227571,92299,394752
2020-06-23,,,18,2,37,1817,1010,2657,229945,92423,401771
2020-06-24,,,18,2,38,1835,1012,2695,232349,92541,408996
2020-06-25,,,19,2,39,1854,1015,2733,234784,92654,416432
2020-06-26,,,19,2,40,1872,1017,2773,237253,92762,424084
2020-06-27,,,19,2,42,1892,1020,2814,239754,92866,431957
2020-06-28,,,19,2,43,1911,1022,2856,242289,92964,440057
2020-06-29,,,20,2,44,1931,1024,2900,244859,93058,448387
2020-06-30,,,20,2,45,1950,1026,2944,247464,93147,456954
2020-07-01,,,20,2,47,1970,1028,2990,250106,93233,465761
2020-07-02,,,20,2,48,1991,1030,3038,252784,93315,474815
2020-07-03,,,21,1,50,2011,1032,3087,255501,93393,484119
2020-07-04,,,21,1,51,2032,1034,3138,258256,93467,493679
2020-07-05,,,21,1,53,2053,1036,3190,261050,93538,503501
2020-07-06,,,21,1,54,2074,1038,3244,263885,93606,513588
2020-07-07,,,22,1,56,2096,1040,3299,266760,93671,523946
2020-07-08,,,22,1,58,2117,1041,3356,269678,93732,534580
