date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-10,,,5,1,10,505,339,694,62023,31269,97875
2020-06-11,,,5,1,10,510,341,703,62523,31350,99133
2020-06-12,,,5,1,10,515,342,713,63025,31427,100427
2020-06-13,,,5,1,10,521,344,723,63530,31502,101752
2020-06-14,,,5,1,10,526,345,733,64036,31573,103107
2020-06-15,,,5,1,10,531,346,742,64544,31642,104494
2020-06-16,,,5,1,10,535,348,752,65053,31708,105914
2020-06-17,,,5,1,10,540,349,762,65565,31771,107370
2020-06-18,,,5,1,10,545,350,771,66079,31832,108859
2020-06-19,,,5,1,10,550,351,781,66594,31890,110384
2020-06-20,,,5,1,10,555,352,790,67111,31945,111942
2020-06-21,,,5,1,10,559,354,800,67630,31997,113537
2020-06-22,,,5,1,10,564,355,809,68150,32046,115167
2020-06-23,,,5,1,10,569,356,819,68673,32092,116835
2020-06-24,,,5,1,11,574,357,829,69197,32136,118540
2020-06-25,,,5,1,11,578,358,839,69722,32177,120282
2020-06-26,,,5,0,11,583,359,850,70250,32215,122063
2020-06-27,,,5,0,11,588,360,861,70781,32251,123884
2020-06-28,,,5,0,12,593,361,872,71314,32285,125746
2020-06-29,,,5,0,12,598,362,883,71849,32317,127648
2020-06-30,,,5,0,12,603,363,895,72387,32347,129593
2020-07-01,,,5,0,12,608,363,907,72928,32375,131579
2020-07-02,,,5,0,13,613,364,919,73472,32402,133610
2020-07-03,,,5,0,13,618,365,932,74019,32427,135684
2020-07-04,,,5,0,13,623,366,945,74569,32451,137803
2020-07-05,,,5,0,14,628,367,958,75123,32473,139968
2020-07-06,,,5,0,14,633,367,972,75680,32494,142180
2020-07-07,,,5,0,14,638,368,986,76241,32514,144439
2020-07-08,,,5,0,15,643,369,1000,76805,32533,146746
2020-07-09,,,5,0,15,648,369,1014,77374,32551,149102
2020-07-10,,,5,0,15,653,370,1029,77946,32568,151507
2020-07-11,,,5,0,16,659,370,1045,78523,32585,153964
2020-07-12,,,5,0,16,664,371,1060,79104,32600,156471
2020-07-13,,,5,0,16,669,372,1076,79689,32614,159031
2020-07-14,,,5,0,17,674,372,1092,80279,32628,161643
2020-07-15,,,5,0,17,679,372,1109,80874,32641,164310
2020-07-16,,,5,0,18,685,373,1126,81473,32653,167031
2020-07-17,,,5,0,18,690,373,1144,82077,32665,169807
2020-07-18,,,5,0,18,695,374,1161,82687,32676,172640
2020-07-19,,,5,0,19,700,374,1180,83301,32687,175530
2020-07-20,,,5,0,19,706,374,1198,83921,32697,178477
2020-07-21,,,5,0,20,711,375,1217,84546,32706,181483
2020-07-22,,,5,0,20,717,375,1237,85177,32715,184549
2020-07-23,,,5,0,20,722,375,1257,85813,32724,187675
2020-07-24,,,5,0,21,727,376,1277,86456,32732,190862
2020-07-25,,,5,0,21,733,376,1298,87104,32740,194110
2020-07-26,,,6,0,22,738,376,1319,87758,32747,197421
2020-07-27,,,6,0,22,744,376,1341,88418,32754,200795
2020-07-28,,,6,0,23,749,377,1363,89084,32761,204233
2020-07-29,,,6,0,23,755,377,1385,89757,32767,207736
2020-07-30,,,6,0,24,761,377,1409,90436,32773,211304
2020-07-31,,,6,0,24,766,377,1432,91122,32778,214939
2020-08-01,,,6,0,25,772,377,1456,91814,32784,218640
2020-08-02,,,6,0,25,778,377,1481,92513,32789,222408
2020-08-03,,,6,0,26,784,378,1506,93219,32793,226245
2020-08-04,,,6,0,26,790,378,1532,93932,32798,230150
