date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-29,,,,,,,,,94,50,150
2020-03-01,,,,,,,,,189,100,300
2020-03-02,,,,,,,,,283,150,450
2020-03-03,,,,,,,,,378,200,600
2020-03-04,,,,,,,,,472,250,750
2020-03-05,,,,,,,,,567,300,900
2020-03-06,,,,,,,,,661,350,1050
2020-03-07,,,,,,,,,756,400,1200
2020-03-08,,,,,,,,,850,450,1350
2020-03-09,,,,,,,,,1112,599,1740
2020-03-10,,,,,,,,,1374,749,2129
2020-03-11,,,,,,,,,1649,908,2535
2020-03-12,,,,,,,,,1953,1086,2978
2020-03-13,,,,,,,,,2317,1305,3498
2020-03-14,,,,,,,,,2775,1586,4135
2020-03-15,,,,,,,,,3304,1919,4864
2020-03-16,,,,,,,,,3897,2297,5670
2020-03-17,,,,,,,,,4565,2734,6565
2020-03-18,,,,,,,,,5323,3242,7563
2020-03-19,,,,,,,,,6191,3841,8690
2020-03-20,,,,,,,,,7174,4539,9947
2020-03-21,,,,,,,,,8268,5343,11328
2020-03-22,,,,,,,,,9477,6263,12834
2020-03-23,,,,,,,,,10806,7313,14455
2020-03-24,,,,,,,,,12256,8486,16200
2020-03-25,2,2,,,,,,,13825,9773,18076
2020-03-26,1,3,,,,,,,15501,11170,20065
2020-03-27,1,4,,,,,,,17271,12667,22147
2020-03-28,1,5,,,,,,,19123,14229,24324
2020-03-29,2,7,,,,,,,21043,15842,26592
2020-03-30,0,7,,,,,,,23016,17476,28972
2020-03-31,5,12,,,,,,,25027,19112,31442
2020-04-01,2,14,,,,,,,27061,20735,33989
2020-04-02,7,21,,,,,,,29106,22325,36610
2020-04-03,6,27,,,,,,,31153,23883,39280
2020-04-04,7,34,,,,,,,33194,25401,41985
2020-04-05,4,38,,,,,,,35223,26875,44738
2020-04-06,7,45,,,,,,,37238,28302,47498
2020-04-07,8,53,,,,,,,39233,29683,50274
2020-04-08,13,66,,,,,,,41206,31018,53079
2020-04-09,10,76,,,,,,,43157,32296,55907
2020-04-10,7,83,,,,,,,45084,33523,58742
2020-04-11,6,89,,,,,,,46986,34705,61574
2020-04-12,0,89,,,,,,,48862,35842,64406
2020-04-13,5,94,,,,,,,50714,36928,67248
2020-04-14,18,112,,,,,,,52541,37961,70096
2020-04-15,18,130,,,,,,,54342,38947,72955
2020-04-16,20,150,,,,,,,56119,39889,75822
2020-04-17,27,177,,,,,,,57872,40792,78677
2020-04-18,10,187,,,,,,,59602,41659,81548
2020-04-19,13,200,,,,,,,61308,42490,84434
2020-04-20,18,218,,,,,,,62992,43289,87334
2020-04-21,27,245,,,,,,,64653,44056,90245
2020-04-22,20,265,,,,,,,66293,44793,93163
2020-04-23,16,281,,,,,,,67913,45502,96091
2020-04-24,,,20,15,26,301,296,307,69512,46183,99004
2020-04-25,,,20,15,27,321,312,333,71091,46839,101892
2020-04-26,,,20,15,27,342,327,360,72650,47468,104784
2020-04-27,,,20,14,28,362,342,387,74191,48074,107684
2020-04-28,,,20,14,28,382,356,414,75714,48657,110571
2020-04-29,,,20,13,28,402,370,442,77219,49214,113466
2020-04-30,,,20,13,28,421,383,470,78706,49747,116373
2020-05-01,,,19,12,29,441,396,498,80176,50257,119292
2020-05-02,,,19,12,29,460,409,526,81630,50748,122222
2020-05-03,,,19,11,29,479,420,554,83068,51222,125162
2020-05-04,,,19,11,29,498,432,583,84490,51678,128108
2020-05-05,,,19,10,29,516,443,611,85896,52118,131061
2020-05-06,,,18,10,29,535,453,639,87288,52539,134020
2020-05-07,,,18,9,29,553,463,668,88665,52940,136985
2020-05-08,,,18,9,29,570,473,697,90027,53326,139956
2020-05-09,,,18,9,29,588,482,725,91375,53700,142925
2020-05-10,,,17,8,29,605,490,754,92710,54061,145898
2020-05-11,,,17,8,29,622,499,783,94030,54406,148874
2020-05-12,,,17,8,29,639,507,812,95338,54741,151854
2020-05-13,,,17,7,30,656,515,841,96633,55065,154837
2020-05-14,,,16,7,30,672,522,870,97914,55378,157823
2020-05-15,,,16,7,30,688,529,899,99184,55678,160811
2020-05-16,,,16,6,30,704,536,928,100441,55965,163801
2020-05-17,,,16,6,29,720,543,957,101685,56240,166794
2020-05-18,,,16,6,29,736,549,986,102918,56504,169788
2020-05-19,,,15,6,29,751,555,1015,104139,56756,172783
2020-05-20,,,15,5,29,767,561,1044,105349,56998,175780
2020-05-21,,,15,5,29,782,566,1073,106547,57230,178776
2020-05-22,,,15,5,30,796,572,1102,107733,57453,181769
