date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-06-10,,,36,7,75,4782,3120,6693,543952,278748,855023
2020-06-11,,,36,6,73,4818,3126,6765,546588,279005,862107
2020-06-12,,,35,6,72,4853,3133,6837,549213,279250,869313
2020-06-13,,,34,6,70,4886,3139,6907,551821,279484,876622
2020-06-14,,,33,5,69,4920,3144,6975,554412,279711,883996
2020-06-15,,,32,5,68,4952,3150,7042,556984,279929,891433
2020-06-16,,,31,5,66,4983,3155,7108,559541,280139,898943
2020-06-17,,,31,4,65,5014,3160,7173,562083,280340,906548
2020-06-18,,,30,4,64,5044,3164,7236,564609,280532,914245
2020-06-19,,,29,4,63,5074,3169,7298,567119,280718,922028
2020-06-20,,,29,4,62,5102,3173,7359,569613,280895,929893
2020-06-21,,,29,4,61,5131,3177,7420,572091,281063,937838
2020-06-22,,,28,3,62,5159,3181,7482,574552,281222,945857
2020-06-23,,,28,3,63,5188,3185,7544,576998,281370,953953
2020-06-24,,,28,3,63,5215,3189,7607,579427,281509,962126
2020-06-25,,,28,3,64,5243,3192,7671,581840,281639,970373
2020-06-26,,,27,3,65,5271,3196,7735,584238,281761,978692
2020-06-27,,,27,3,66,5298,3199,7801,586622,281875,987082
2020-06-28,,,27,3,67,5325,3202,7867,588990,281982,995537
2020-06-29,,,27,2,68,5352,3205,7934,591344,282082,1004059
2020-06-30,,,27,2,69,5379,3208,8002,593683,282175,1012642
2020-07-01,,,27,2,70,5406,3211,8072,596007,282262,1021286
2020-07-02,,,27,2,70,5432,3213,8142,598318,282343,1029989
2020-07-03,,,26,2,71,5459,3216,8212,600614,282419,1038755
2020-07-04,,,26,2,72,5485,3218,8284,602896,282490,1047590
2020-07-05,,,26,2,73,5511,3221,8357,605164,282557,1056485
2020-07-06,,,26,2,74,5537,3223,8431,607418,282620,1065424
2020-07-07,,,26,2,75,5563,3225,8505,609658,282678,1074419
2020-07-08,,,26,2,76,5588,3227,8580,611884,282733,1083464
2020-07-09,,,25,2,77,5614,3229,8656,614096,282785,1092558
2020-07-10,,,25,1,77,5639,3231,8733,616295,282833,1101698
2020-07-11,,,25,1,78,5664,3233,8811,618480,282878,1110881
2020-07-12,,,25,1,79,5689,3235,8890,620650,282920,1120098
2020-07-13,,,25,1,80,5714,3236,8969,622808,282959,1129349
2020-07-14,,,25,1,81,5738,3238,9049,624951,282996,1138631
2020-07-15,,,24,1,81,5763,3240,9130,627080,283030,1147933
2020-07-16,,,24,1,82,5787,3241,9212,629195,283062,1157253
2020-07-17,,,24,1,83,5811,3242,9294,631296,283092,1166595
2020-07-18,,,24,1,84,5835,3243,9377,633384,283120,1175960
2020-07-19,,,24,1,84,5859,3245,9461,635457,283146,1185345
2020-07-20,,,24,1,85,5883,3246,9546,637515,283171,1194745
2020-07-21,,,24,1,86,5906,3247,9631,639560,283194,1204156
2020-07-22,,,23,0,86,5930,3248,9717,641590,283215,1213576
2020-07-23,,,23,0,87,5953,3249,9803,643605,283235,1222999
2020-07-24,,,23,0,87,5976,3249,9890,645606,283254,1232429
2020-07-25,,,23,0,88,5999,3250,9978,647592,283271,1241855
2020-07-26,,,23,0,89,6022,3251,10066,649563,283287,1251274
2020-07-27,,,23,0,89,6045,3252,10155,651519,283303,1260689
2020-07-28,,,23,0,90,6067,3252,10244,653459,283317,1270088
2020-07-29,,,22,0,90,6090,3253,10334,655385,283330,1279468
2020-07-30,,,22,0,91,6112,3253,10424,657295,283343,1288827
2020-07-31,,,22,0,91,6134,3254,10515,659190,283355,1298159
2020-08-01,,,22,0,92,6156,3254,10606,661069,283365,1307463
2020-08-02,,,22,0,92,6178,3255,10698,662933,283376,1316733
2020-08-03,,,22,0,93,6199,3255,10790,664780,283385,1325968
2020-08-04,,,22,0,93,6221,3256,10883,666612,283394,1335163
