date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-22,,,,,,,,,605,250,750
2020-02-23,,,,,,,,,1209,500,1500
2020-02-24,,,,,,,,,1814,750,2250
2020-02-25,,,,,,,,,2418,1000,3000
2020-02-26,,,,,,,,,3023,1250,3750
2020-02-27,,,,,,,,,3627,1500,4500
2020-02-28,,,,,,,,,4232,1750,5250
2020-02-29,,,,,,,,,4836,2000,6000
2020-03-01,,,,,,,,,5441,2250,6750
2020-03-02,,,,,,,,,7286,3149,9148
2020-03-03,,,,,,,,,9123,4046,11537
2020-03-04,,,,,,,,,11080,5025,14097
2020-03-05,,,,,,,,,13282,6170,17003
2020-03-06,,,,,,,,,15992,7659,20613
2020-03-07,,,,,,,,,19490,9689,25320
2020-03-08,,,,,,,,,23606,12178,30870
2020-03-09,,,,,,,,,28279,15130,37216
2020-03-10,,,,,,,,,33626,18677,44511
2020-03-11,,,,,,,,,39783,22833,52861
2020-03-12,,,,,,,,,46918,27653,62525
2020-03-13,,,,,,,,,55016,33172,73391
2020-03-14,,,,,,,,,64019,39465,85124
2020-03-15,,,,,,,,,73896,46577,97806
2020-03-16,,,,,,,,,84618,54538,111233
2020-03-17,,,,,,,,,96140,63377,125357
2020-03-18,,,,,,,,,108352,73021,140119
2020-03-19,3,3,,,,,,,121113,83379,155340
2020-03-20,0,3,,,,,,,134293,94309,170917
2020-03-21,2,5,,,,,,,147782,105620,186872
2020-03-22,4,9,,,,,,,161490,117200,202991
2020-03-23,6,15,,,,,,,175333,128924,219182
2020-03-24,9,24,,,,,,,189234,140746,235424
2020-03-25,19,43,,,,,,,203133,152577,251637
2020-03-26,18,61,,,,,,,216986,164295,267850
2020-03-27,31,92,,,,,,,230760,175838,284015
2020-03-28,19,111,,,,,,,244432,187155,300218
2020-03-29,21,132,,,,,,,257983,198262,316521
2020-03-30,52,184,,,,,,,271399,209088,332855
2020-03-31,75,259,,,,,,,284668,219583,349140
2020-04-01,76,335,,,,,,,297784,229778,365419
2020-04-02,82,417,,,,,,,310742,239598,381728
2020-04-03,62,479,,,,,,,323540,249060,397989
2020-04-04,61,540,,,,,,,336177,258197,414202
2020-04-05,77,617,,,,,,,348652,266967,430366
2020-04-06,110,727,,,,,,,360966,275421,446538
2020-04-07,118,845,,,,,,,373118,283487,462740
2020-04-08,114,959,,,,,,,385112,291200,478876
2020-04-09,117,1076,,,,,,,396949,298614,495002
2020-04-10,200,1276,,,,,,,408631,305701,511167
2020-04-11,108,1384,,,,,,,420160,312479,527364
2020-04-12,95,1479,,,,,,,431539,318962,543587
2020-04-13,123,1602,,,,,,,442769,325162,559821
2020-04-14,166,1768,,,,,,,453852,331080,576061
2020-04-15,153,1921,,,,,,,464793,336732,592303
2020-04-16,75,1996,,,,,,,475592,342119,608544
2020-04-17,231,2227,,,,,,,486251,347260,624780
2020-04-18,81,2308,,,,,,,496774,352182,640975
2020-04-19,83,2391,,,,,,,507161,356893,657121
2020-04-20,77,2468,,,,,,,517416,361364,673214
2020-04-21,107,2575,,,,,,,527539,365647,689251
2020-04-22,238,2813,,,,,,,537534,369767,705242
2020-04-23,164,2977,,,,,,,547401,373729,721197
2020-04-24,,,129,98,163,3106,3075,3140,557143,377496,737111
2020-04-25,,,128,94,162,3234,3170,3302,566761,381124,752981
2020-04-26,,,126,91,162,3361,3262,3464,576257,384620,768808
2020-04-27,,,125,88,162,3486,3350,3625,585632,387968,784592
2020-04-28,,,123,85,162,3609,3435,3787,594888,391184,800330
2020-04-29,,,122,81,162,3730,3516,3948,604026,394269,816017
2020-04-30,,,120,77,162,3850,3594,4110,613048,397232,831640
2020-05-01,,,118,74,162,3969,3668,4271,621954,400073,847205
2020-05-02,,,117,71,162,4086,3740,4432,630747,402802,862689
2020-05-03,,,115,68,162,4201,3808,4594,639427,405430,878087
2020-05-04,,,114,65,163,4315,3873,4756,647996,407950,893397
2020-05-05,,,112,62,163,4427,3936,4918,656454,410371,908624
2020-05-06,,,111,59,163,4538,3996,5080,664803,412692,923757
2020-05-07,,,109,56,163,4647,4053,5243,673044,414920,938804
2020-05-08,,,108,54,163,4756,4107,5405,681177,417058,953763
2020-05-09,,,107,51,163,4862,4159,5567,689204,419110,968629
2020-05-10,,,105,49,162,4968,4208,5729,697126,421082,983402
2020-05-11,,,104,47,162,5071,4256,5890,704943,422976,998073
2020-05-12,,,103,45,161,5174,4301,6051,712656,424797,1012644
2020-05-13,,,101,43,161,5275,4344,6212,720267,426548,1027122
2020-05-14,,,100,41,160,5375,4385,6371,727775,428232,1041506
2020-05-15,,,99,39,160,5474,4425,6531,735182,429853,1055792
2020-05-16,,,97,37,160,5572,4463,6690,742489,431412,1069979
2020-05-17,,,96,36,159,5668,4500,6848,749696,432913,1084063
2020-05-18,,,95,35,159,5763,4535,7007,756804,434358,1098043
2020-05-19,,,94,33,158,5857,4569,7164,763813,435751,1111916
2020-05-20,,,93,32,158,5949,4601,7322,770725,437092,1125679
2020-05-21,,,91,31,157,6041,4632,7478,777540,438383,1139331
2020-05-22,,,90,29,157,6131,4662,7634,784258,439628,1152869
2020-05-23,,,89,28,156,6220,4690,7790,790880,440828,1166291
2020-05-24,,,88,27,155,6308,4718,7945,797407,441984,1179596
2020-05-25,,,87,26,154,6395,4744,8099,803840,443099,1192772
2020-05-26,,,86,25,154,6481,4770,8252,810178,444173,1205807
2020-05-27,,,85,24,153,6565,4794,8404,816423,445209,1218702
2020-05-28,,,84,23,152,6649,4817,8555,822576,446207,1231455
2020-05-29,,,82,22,151,6731,4840,8705,828636,447169,1244087
2020-05-30,,,81,21,150,6812,4861,8855,834604,448095,1256600
2020-05-31,,,80,20,149,6893,4882,9004,840481,448989,1268993
2020-06-01,,,79,19,148,6972,4902,9151,846833,449941,1283127
2020-06-02,,,78,19,147,7050,4921,9298,853086,450859,1297112
2020-06-03,,,77,18,146,7127,4939,9443,859271,451748,1311076
2020-06-04,,,76,17,145,7203,4957,9588,865418,452608,1325124
2020-06-05,,,75,16,144,7279,4974,9732,871587,453455,1339548
