date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-05,,,,,,,,,102,50,150
2020-02-06,,,,,,,,,205,100,300
2020-02-07,,,,,,,,,307,150,450
2020-02-08,,,,,,,,,410,200,600
2020-02-09,,,,,,,,,512,250,750
2020-02-10,,,,,,,,,615,300,900
2020-02-11,,,,,,,,,717,350,1050
2020-02-12,,,,,,,,,819,400,1200
2020-02-13,,,,,,,,,922,450,1350
2020-02-14,,,,,,,,,1165,579,1710
2020-02-15,,,,,,,,,1407,709,2069
2020-02-16,,,,,,,,,1657,845,2442
2020-02-17,,,,,,,,,1927,992,2842
2020-02-18,,,,,,,,,2235,1166,3301
2020-02-19,,,,,,,,,2603,1379,3850
2020-02-20,,,,,,,,,3017,1623,4468
2020-02-21,,,,,,,,,3467,1893,5142
2020-02-22,,,,,,,,,3960,2194,5878
2020-02-23,,,,,,,,,4500,2531,6686
2020-02-24,,,,,,,,,5099,2914,7583
2020-02-25,,,,,,,,,5760,3344,8572
2020-02-26,,,,,,,,,6482,3823,9652
2020-02-27,,,,,,,,,7269,4355,10826
2020-02-28,,,,,,,,,8124,4945,12102
2020-02-29,1,1,,,,,,,9056,5599,13488
2020-03-01,0,1,,,,,,,10069,6324,14993
2020-03-02,5,6,,,,,,,11169,7125,16623
2020-03-03,1,7,,,,,,,12358,8007,18384
2020-03-04,3,10,,,,,,,13642,8976,20282
2020-03-05,1,11,,,,,,,15026,10040,22318
2020-03-06,2,13,,,,,,,16514,11204,24499
2020-03-07,3,16,,,,,,,18109,12470,26815
2020-03-08,2,18,,,,,,,19811,13836,29252
2020-03-09,1,19,,,,,,,21618,15288,31837
2020-03-10,4,23,,,,,,,23525,16811,34545
2020-03-11,6,29,,,,,,,25525,18385,37360
2020-03-12,2,31,,,,,,,27608,20007,40225
2020-03-13,6,37,,,,,,,29759,21665,43097
2020-03-14,0,37,,,,,,,31965,23355,45953
2020-03-15,3,40,,,,,,,34208,25060,48786
2020-03-16,8,48,,,,,,,36471,26773,51667
2020-03-17,7,55,,,,,,,38739,28483,54594
2020-03-18,0,55,,,,,,,40997,30182,57523
2020-03-19,19,74,,,,,,,43232,31868,60432
2020-03-20,9,83,,,,,,,45434,33536,63298
2020-03-21,11,94,,,,,,,47598,35172,66127
2020-03-22,3,97,,,,,,,49717,36775,68901
2020-03-23,12,109,,,,,,,51790,38341,71617
2020-03-24,7,116,,,,,,,53814,39853,74280
2020-03-25,17,133,,,,,,,55788,41305,76871
2020-03-26,17,150,,,,,,,57712,42698,79404
2020-03-27,7,157,,,,,,,59587,44029,81904
2020-03-28,31,188,,,,,,,61414,45294,84354
2020-03-29,10,198,,,,,,,63193,46493,86768
2020-03-30,7,205,,,,,,,64925,47631,89162
2020-03-31,20,225,,,,,,,66613,48717,91535
2020-04-01,9,234,,,,,,,68257,49748,93871
2020-04-02,37,271,,,,,,,69859,50723,96183
2020-04-03,20,291,,,,,,,71420,51644,98474
2020-04-04,24,315,,,,,,,72942,52515,100753
2020-04-05,21,336,,,,,,,74425,53341,103019
2020-04-06,45,381,,,,,,,75873,54126,105265
2020-04-07,19,400,,,,,,,77285,54867,107496
2020-04-08,26,426,,,,,,,78663,55573,109711
2020-04-09,30,456,,,,,,,80008,56242,111914
2020-04-10,27,483,,,,,,,81322,56879,114091
2020-04-11,12,495,,,,,,,82605,57486,116247
2020-04-12,11,506,,,,,,,83859,58065,118395
2020-04-13,7,513,,,,,,,85084,58610,120534
2020-04-14,17,530,,,,,,,86283,59128,122663
2020-04-15,22,552,,,,,,,87455,59623,124773
2020-04-16,27,579,,,,,,,88601,60092,126870
2020-04-17,24,603,,,,,,,89723,60539,128955
2020-04-18,10,613,,,,,,,90821,60961,131027
2020-04-19,23,636,,,,,,,91895,61359,133087
2020-04-20,7,643,,,,,,,92948,61737,135136
2020-04-21,21,664,,,,,,,93979,62099,137174
2020-04-22,10,674,,,,,,,94989,62441,139201
2020-04-23,37,711,,,,,,,95979,62769,141212
2020-04-24,,,16,9,24,727,720,735,96949,63080,143207
2020-04-25,,,16,9,23,743,730,757,97900,63380,145192
2020-04-26,,,15,8,23,758,738,780,98832,63668,147167
2020-04-27,,,15,8,23,773,747,803,99746,63946,149130
2020-04-28,,,15,7,23,787,755,825,100643,64210,151082
2020-04-29,,,14,7,23,802,762,848,101523,64463,153022
2020-04-30,,,14,7,23,815,769,870,102386,64705,154951
2020-05-01,,,13,6,23,829,776,892,103233,64936,156869
2020-05-02,,,13,6,22,842,783,914,104064,65157,158774
2020-05-03,,,13,6,22,855,789,935,104880,65367,160668
2020-05-04,,,13,5,22,867,795,957,105681,65566,162550
2020-05-05,,,12,5,22,880,800,978,106467,65756,164419
2020-05-06,,,12,5,22,892,805,999,107239,65936,166273
2020-05-07,,,12,4,22,903,810,1020,107997,66108,168111
2020-05-08,,,11,4,21,915,815,1041,108741,66272,169933
2020-05-09,,,11,4,21,926,820,1062,109472,66428,171739
2020-05-10,,,11,4,21,937,824,1083,110190,66576,173529
