country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23674,23898,23686,25025,2020-05-18,4424,15.2,2020-11-01
US,CA,Los Angeles,5784,7450,6507,9004,2020-08-12,113,2.9,2020-11-01
Canada,,Quebec,5760,5923,5777,6437,2020-05-31,202,59.7,2020-11-01
US,IL,Cook,5058,5487,5098,6279,2020-05-13,140,21.4,2020-11-01
US,AZ,Maricopa,2961,3678,3301,4197,2020-08-12,111,-44.9,2020-11-01
US,TX,Harris,2192,3261,2632,4195,2020-08-12,63,6.5,2020-11-01
US,FL,Miami-Dade,2437,3019,2724,3490,2020-07-31,96,0.9,2020-11-01
US,MI,Wayne,2883,3010,2916,3261,2020-04-22,173,35.5,2020-11-01
Canada,,Ontario,2857,2956,2868,3233,2020-05-04,120,64.2,2020-11-01
US,MA,Middlesex,2070,2219,2092,2522,2020-04-25,201,23.3,2020-11-01
US,NY,Nassau,2198,2211,2202,2258,2020-04-07,338,,2020-11-01
US,NJ,Essex,2115,2156,2127,2240,2020-06-25,247,25.1,2020-11-01
US,NJ,Bergen,2033,2068,2042,2140,2020-06-25,265,47.7,2020-11-01
US,NY,Suffolk,2002,2024,2006,2082,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1749,1855,1765,2091,2020-05-01,97,,2020-11-01
US,NV,Clark,1126,1768,1457,2227,2020-08-20,37,15.6,2020-11-01
US,TX,Bexar,1086,1700,1359,2200,2020-07-27,158,,2020-11-01
US,FL,Broward,1184,1604,1384,1919,2020-08-16,40,17.8,2020-11-01
US,CA,Orange,980,1594,1249,2232,2020-08-06,32,11.6,2020-11-01
US,NJ,Hudson,1508,1531,1516,1575,2020-04-19,178,36.9,2020-11-01
US,CA,Riverside,1019,1492,1242,1919,2020-08-24,45,0.8,2020-11-01
US,NY,Westchester,1451,1465,1455,1506,2020-04-06,144,,2020-11-01
US,FL,Palm Beach,1119,1425,1261,1739,2020-08-07,27,5.7,2020-11-01
US,TX,Dallas,947,1391,1139,1748,2020-07-29,36,,2020-11-01
US,CA,San Bernardino,716,1205,935,1601,2020-08-22,62,,2020-11-01
US,MA,Suffolk,1109,1189,1127,1323,2020-04-25,106,13.7,2020-11-01
US,TX,Tarrant,610,1022,804,1330,2020-08-31,58,0.1,2020-11-01
US,CA,San Diego,682,951,794,1247,2020-04-22,24,,2020-11-01
US,WA,King,723,796,733,929,2020-03-28,27,,2020-11-01
US,FL,Hillsborough,551,754,643,926,2020-07-16,40,2.1,2020-11-01
US,LA,Orleans,577,599,585,633,2020-04-14,32,,2020-11-01
US,CA,Sacramento,293,589,409,928,2020-08-31,19,0.3,2020-11-01
US,FL,Orange,377,535,450,688,2020-08-06,25,6.7,2020-11-01
US,CA,Alameda,258,402,315,550,2020-08-06,13,,2020-11-01
US,CA,Santa Clara,244,379,298,528,2020-07-14,13,-2.9,2020-11-01
Canada,,Alberta,239,333,265,459,2020-05-04,9,1.3,2020-11-01
Canada,,British Columbia,208,255,216,350,2020-04-13,11,0.9,2020-11-01
US,NV,Washoe,139,195,162,244,2020-05-25,6,0.6,2020-11-01
