date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean,r_values_lower,r_values_upper
2020-02-17,,,,,,,,,230,119,317,230,119,317,230,119,317,1.49843358266,1,1.8
2020-02-18,,,,,,,,,230,119,317,460,238,633,460,238,633,1.49841226588,1,1.79999866028
2020-02-19,,,,,,,,,230,119,317,690,357,949,690,357,949,1.49840344505,1,1.79999780142
2020-02-20,,,,,,,,,230,119,317,921,476,1266,921,476,1266,1.49839091937,1,1.79999639197
2020-02-21,,,,,,,,,230,119,317,1151,595,1582,1151,595,1582,1.49837310621,1,1.79999407892
2020-02-22,,,,,,,,,230,119,317,1381,714,1898,1381,714,1898,1.49834773415,1,1.79999028301
2020-02-23,,,,,,,,,230,119,317,1611,833,2215,1611,833,2215,1.49831153719,1,1.79998405359
2020-02-24,,,,,,,,,230,119,317,1841,952,2531,1841,952,2531,1.49825981064,1,1.79997383057
2020-02-25,,,,,,,,,230,119,317,2071,1071,2847,2071,1071,2847,1.49818576504,1,1.79995705387
2020-02-26,,,,,,,,,569,318,811,2640,1389,3658,2640,1389,3658,1.49802920054,0.999959942626,1.79987361578
2020-02-27,,,,,,,,,567,317,808,3207,1706,4466,3207,1706,4466,1.49787038299,0.999954375949,1.79982150423
2020-02-28,,,,,,,,,590,331,844,3797,2038,5309,3797,2038,5309,1.49763513527,0.999943689818,1.79973173813
2020-02-29,,,,,,,,,638,361,920,4434,2399,6229,4434,2399,6229,1.4973031133,0.999932587931,1.79959851738
2020-03-01,,,,,,,,,739,423,1078,5173,2823,7307,5173,2823,7307,1.49683017725,0.999920767269,1.79938962347
2020-03-02,,,,,,,,,895,509,1325,6068,3332,8631,6068,3332,8631,1.4961526048,0.999909567306,1.79905324894
2020-03-03,,,,,,,,,1015,573,1518,6853,3786,9833,7083,3905,10149,1.49517762542,0.999897394364,1.7985913147
2020-03-04,,,,,,,,,1115,627,1684,7738,4295,11200,8198,4533,11832,1.49377188559,0.999883663835,1.79780146115
2020-03-05,,,,,,,,,1229,683,1906,8737,4859,12789,9428,5216,13737,1.49174741579,0.999868815291,1.79655911369
2020-03-06,,,,,,,,,1363,744,2168,9870,5485,14640,10791,5961,15905,1.4888364463,0.999853175494,1.79453172207
2020-03-07,,,,,,,,,1529,823,2499,11169,6189,16822,12320,6784,18404,1.48466383578,0.9998367425,1.79163282337
2020-03-08,,,,,,,,,1700,883,2847,12639,6954,19352,14020,7668,21250,1.47871913658,0.999819493197,1.78714026331
2020-03-09,,,,,,,,,1869,946,3203,14278,7782,22239,15889,8615,24453,1.47033493566,0.99980102331,1.78063805931
2020-03-10,,,,,,,,,2042,994,3570,16090,8657,25492,17931,9609,28023,1.4586932395,0.999781754221,1.77148694733
2020-03-11,,,,,,,,,2223,1039,3972,18082,9577,29147,20154,10648,31994,1.44288763262,0.99976158499,1.75704455789
