date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-03-04,,,,,,,,,36,25,40,36,25,40,36,25,40,2.31570794949
2020-03-05,,,,,,,,,36,25,40,72,50,80,72,50,80,2.2892183734
2020-03-06,,,,,,,,,36,25,40,108,75,120,108,75,120,2.28320734918
2020-03-07,,,,,,,,,36,25,40,144,100,160,144,100,160,2.27585465284
2020-03-08,,,,,,,,,36,25,40,180,125,200,180,125,200,2.26687823291
2020-03-09,,,,,,,,,36,25,40,216,150,240,216,150,240,2.25594738126
2020-03-10,,,,,,,,,36,25,40,252,175,280,252,175,280,2.24268041698
2020-03-11,,,,,,,,,36,25,40,288,200,320,288,200,320,2.22664597392
2020-03-12,,,,,,,,,36,25,40,324,225,360,324,225,360,2.20736996545
2020-03-13,,,,,,,,,114,75,142,438,300,502,438,300,502,2.18418873371
2020-03-14,,,,,,,,,113,74,140,551,374,641,551,374,641,2.15690263621
2020-03-15,,,,,,,,,120,78,151,671,452,792,671,452,792,2.12485167418
2020-03-16,,,,,,,,,134,85,173,805,538,964,805,538,964,2.08768169202
2020-03-17,,,,,,,,,164,103,219,969,642,1183,969,642,1183,2.04511007835
2020-03-18,,,,,,,,,210,129,288,1179,772,1470,1179,772,1470,1.9970226249
2020-03-19,,,,,,,,,243,146,339,1386,893,1769,1422,918,1809,1.94351095784
2020-03-20,,,,,,,,,270,159,382,1621,1028,2111,1693,1078,2191,1.88491170387
2020-03-21,,,,,,,,,302,173,444,1887,1176,2514,1995,1251,2634,1.82184458035
2020-03-22,,,,,,,,,340,185,518,2191,1337,2991,2335,1437,3151,1.75520304706
2020-03-23,,,,,,,,,383,200,606,2538,1513,3556,2718,1638,3756,1.68614068599
2020-03-24,,,,,,,,,423,215,691,2925,1703,4207,3141,1853,4447,1.61603404132
2020-03-25,,,,,,,,,459,225,770,3348,1903,4937,3600,2078,5217,1.54640416101
2020-03-26,,,,,,,,,492,234,836,3804,2113,5732,4092,2313,6052,1.47880887599
2020-03-27,,,,,,,,,524,244,888,4292,2332,6579,4616,2557,6939,1.41470415855
2020-03-28,2,2,,,,,,,555,253,933,4733,2510,7370,5171,2810,7871,1.35530847254
2020-03-29,0,2,,,,,,,584,261,971,5204,2698,8201,5755,3072,8842,1.30149833066
2020-03-30,0,2,,,,,,,609,269,1033,5693,2889,9083,6364,3342,9874,1.25375682025
2020-03-31,1,3,,,,,,,630,279,1059,6189,3083,9969,6994,3621,10933,1.21218479959
2020-04-01,1,4,,,,,,,649,285,1097,6674,3264,10847,7643,3906,12029,1.17656325979
2020-04-02,1,5,,,,,,,667,291,1130,7130,3426,11689,8309,4198,13159,1.14644468129
