country,region,daily_deaths,daily_deaths_lower,daily_deaths_upper
France,,1288,986,1640
Spain,,1127,855,1410
United Kingdom,,794,752,846
Italy,,669,456,843
Germany,,202,170,238
Belgium,,190,165,219
Netherlands,,173,136,201
Iran,,106,51,177
Switzerland,,77,62,99
