date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-05-16,,22,6,73,22828,18750,28696
2020-05-17,,21,6,69,22849,18755,28764
2020-05-18,,20,5,65,22870,18760,28829
2020-05-19,,19,5,62,22889,18765,28890
2020-05-20,,18,5,58,22907,18770,28948
2020-05-21,,17,5,55,22925,18775,29002
2020-05-22,,17,5,52,22941,18780,29054
2020-05-23,,16,5,49,22957,18785,29103
2020-05-24,,15,5,46,22973,18790,29150
2020-05-25,,15,5,44,22987,18795,29194
2020-05-26,,14,5,42,23001,18800,29237
2020-05-27,,14,4,40,23015,18804,29277
2020-05-28,,13,4,38,23028,18808,29315
2020-05-29,,13,4,36,23040,18812,29352
2020-05-30,,12,4,34,23053,18816,29386
2020-05-31,,12,4,33,23064,18820,29419
2020-06-01,,11,4,31,23075,18823,29451
2020-06-02,,11,4,30,23086,18827,29481
2020-06-03,,10,4,28,23097,18831,29509
2020-06-04,,10,4,27,23107,18835,29537
2020-06-05,,10,4,26,23116,18839,29563
2020-06-06,,9,4,25,23126,18843,29588
2020-06-07,,9,4,24,23135,18847,29613
2020-06-08,,9,3,23,23144,18850,29636
2020-06-09,,9,3,22,23152,18853,29658
2020-06-10,,8,3,21,23161,18856,29679
2020-06-11,,8,3,20,23169,18859,29700
2020-06-12,,8,3,19,23177,18862,29719
2020-06-13,,7,3,18,23184,18865,29737
2020-06-14,,7,3,18,23191,18868,29755
2020-06-15,,7,3,17,23198,18871,29773
2020-06-16,,7,3,16,23205,18874,29789
2020-06-17,,7,3,16,23212,18877,29805
2020-06-18,,6,3,15,23218,18880,29820
2020-06-19,,6,3,14,23225,18883,29834
2020-06-20,,6,2,14,23230,18885,29849
2020-06-21,,6,2,13,23236,18887,29862
2020-06-22,,5,2,13,23242,18889,29875
2020-06-23,,5,2,12,23247,18891,29887
2020-06-24,,5,2,12,23252,18893,29899
2020-06-25,,5,2,11,23257,18895,29911
2020-06-26,,5,2,11,23262,18897,29922
2020-06-27,,5,2,11,23267,18898,29933
2020-06-28,,4,2,10,23272,18900,29943
2020-06-29,,4,2,10,23276,18902,29953
2020-06-30,,4,2,9,23280,18904,29962
