date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-09,,,,,,,
2020-02-10,,,,,,,
2020-02-11,,,,,,,
2020-02-12,,,,,,,
2020-02-13,,,,,,,
2020-02-14,,,,,,,
2020-02-15,,,,,,,
2020-02-16,,,,,,,
2020-02-17,,,,,,,
2020-02-18,,,,,,,
2020-02-19,,,,,,,
2020-02-20,,,,,,,
2020-02-21,,,,,,,
2020-02-22,,,,,,,
2020-02-23,,,,,,,
2020-02-24,,,,,,,
2020-02-25,,,,,,,
2020-02-26,,,,,,,
2020-02-27,,,,,,,
2020-02-28,,,,,,,
2020-02-29,,,,,,,
2020-03-01,,,,,,,
2020-03-02,,,,,,,
2020-03-03,,,,,,,
2020-03-04,,,,,,,
2020-03-05,1,,,,,,
2020-03-06,0,,,,,,
2020-03-07,0,,,,,,
2020-03-08,1,,,,,,
2020-03-09,0,,,,,,
2020-03-10,1,,,,,,
2020-03-11,1,,,,,,
2020-03-12,0,,,,,,
2020-03-13,7,,,,,,
2020-03-14,2,,,,,,
2020-03-15,1,,,,,,
2020-03-16,0,,,,,,
2020-03-17,13,,,,,,
2020-03-18,1,,,,,,
2020-03-19,13,,,,,,
2020-03-20,13,,,,,,
2020-03-21,21,,,,,,
2020-03-22,23,,,,,,
2020-03-23,22,,,,,,
2020-03-24,2,,,,,,
2020-03-25,31,,,,,,
2020-03-26,38,,,,,,
2020-03-27,40,,,,,,
2020-03-28,33,,,,,,
2020-03-29,36,,,,,,
2020-03-30,59,,,,,,
2020-03-31,74,,,,,,
2020-04-01,55,,,,,,
2020-04-02,48,,,,,,
2020-04-03,55,,,,,,
2020-04-04,75,,,,,,
2020-04-05,,74,61,90,740,727,756
2020-04-06,,75,58,97,815,786,853
2020-04-07,,76,53,105,891,839,958
2020-04-08,,76,47,112,967,886,1069
2020-04-09,,75,40,120,1042,926,1189
2020-04-10,,74,35,129,1116,961,1317
2020-04-11,,72,30,137,1189,991,1454
2020-04-12,,70,25,144,1258,1016,1598
2020-04-13,,67,20,151,1326,1036,1749
2020-04-14,,65,16,157,1391,1052,1906
2020-04-15,,62,13,161,1453,1066,2066
2020-04-16,,59,11,164,1512,1077,2231
2020-04-17,,56,9,166,1568,1086,2397
2020-04-18,,53,7,168,1622,1093,2564
2020-04-19,,51,6,167,1672,1099,2732
2020-04-20,,48,5,167,1720,1104,2898
2020-04-21,,45,4,164,1765,1108,3062
2020-04-22,,43,3,161,1808,1112,3223
2020-04-23,,40,3,157,1848,1115,3380
2020-04-24,,38,2,153,1885,1117,3533
2020-04-25,,35,2,149,1921,1119,3682
2020-04-26,,33,2,145,1954,1121,3827
2020-04-27,,31,1,139,1984,1122,3966
2020-04-28,,29,1,134,2013,1123,4100
2020-04-29,,27,1,128,2040,1124,4228
2020-04-30,,25,1,123,2065,1125,4350
2020-05-01,,23,1,117,2089,1126,4467
2020-05-02,,22,1,111,2111,1127,4578
2020-05-03,,20,1,106,2131,1128,4684
2020-05-04,,19,1,100,2150,1129,4784
2020-05-05,,18,0,95,2167,1129,4879
2020-05-06,,16,0,90,2184,1129,4969
2020-05-07,,15,0,85,2199,1129,5054
2020-05-08,,14,0,79,2213,1129,5133
2020-05-09,,13,0,75,2226,1129,5208
2020-05-10,,12,0,70,2238,1129,5278
2020-05-11,,11,0,66,2250,1129,5344
2020-05-12,,11,0,62,2260,1129,5407
2020-05-13,,10,0,59,2270,1129,5466
2020-05-14,,9,0,56,2279,1129,5521
2020-05-15,,8,0,52,2288,1129,5574
2020-05-16,,8,0,49,2296,1129,5623
2020-05-17,,7,0,47,2303,1129,5669
2020-05-18,,7,0,44,2310,1129,5713
2020-05-19,,6,0,41,2316,1129,5754
2020-05-20,,6,0,38,2322,1129,5792
2020-05-21,,6,0,36,2328,1129,5827
2020-05-22,,5,0,34,2333,1129,5861
2020-05-23,,5,0,32,2338,1129,5892
2020-05-24,,5,0,30,2343,1129,5922
2020-05-25,,4,0,28,2347,1129,5950
2020-05-26,,4,0,26,2351,1129,5976
2020-05-27,,4,0,24,2355,1129,6000
2020-05-28,,4,0,23,2358,1129,6023
2020-05-29,,3,0,21,2361,1129,6044
2020-05-30,,3,0,20,2364,1129,6063
2020-05-31,,3,0,19,2367,1129,6082
2020-06-01,,3,0,18,2370,1129,6100
2020-06-02,,3,0,16,2373,1129,6116
2020-06-03,,2,0,15,2375,1129,6131
2020-06-04,,2,0,14,2377,1129,6145
2020-06-05,,2,0,13,2379,1129,6158
2020-06-06,,2,0,12,2381,1129,6170
2020-06-07,,2,0,12,2383,1129,6182
2020-06-08,,2,0,11,2385,1129,6193
2020-06-09,,2,0,10,2387,1129,6203
2020-06-10,,2,0,9,2389,1129,6213
2020-06-11,,2,0,9,2390,1129,6222
2020-06-12,,1,0,8,2392,1129,6230
2020-06-13,,1,0,8,2393,1129,6238
2020-06-14,,1,0,8,2394,1129,6246
2020-06-15,,1,0,7,2395,1129,6252
2020-06-16,,1,0,7,2396,1129,6259
2020-06-17,,1,0,6,2397,1129,6265
2020-06-18,,1,0,6,2398,1129,6271
2020-06-19,,1,0,6,2399,1129,6276
2020-06-20,,1,0,5,2400,1129,6281
2020-06-21,,1,0,5,2401,1129,6286
2020-06-22,,1,0,5,2402,1129,6291
2020-06-23,,1,0,4,2402,1129,6295
2020-06-24,,1,0,4,2403,1129,6299
2020-06-25,,1,0,4,2404,1129,6303
2020-06-26,,1,0,4,2405,1129,6307
2020-06-27,,1,0,4,2405,1129,6311
2020-06-28,,1,0,3,2406,1129,6314
2020-06-29,,1,0,3,2406,1129,6317
2020-06-30,,1,0,3,2407,1129,6320
