date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-09,,,,,,,
2020-02-10,,,,,,,
2020-02-11,,,,,,,
2020-02-12,,,,,,,
2020-02-13,,,,,,,
2020-02-14,,,,,,,
2020-02-15,,,,,,,
2020-02-16,,,,,,,
2020-02-17,,,,,,,
2020-02-18,,,,,,,
2020-02-19,,,,,,,
2020-02-20,,,,,,,
2020-02-21,,,,,,,
2020-02-22,,,,,,,
2020-02-23,,,,,,,
2020-02-24,,,,,,,
2020-02-25,,,,,,,
2020-02-26,,,,,,,
2020-02-27,,,,,,,
2020-02-28,,,,,,,
2020-02-29,,,,,,,
2020-03-01,,,,,,,
2020-03-02,,,,,,,
2020-03-03,,,,,,,
2020-03-04,,,,,,,
2020-03-05,1,,,,,,
2020-03-06,1,,,,,,
2020-03-07,0,,,,,,
2020-03-08,1,,,,,,
2020-03-09,1,,,,,,
2020-03-10,2,,,,,,
2020-03-11,2,,,,,,
2020-03-12,0,,,,,,
2020-03-13,0,,,,,,
2020-03-14,13,,,,,,
2020-03-15,0,,,,,,
2020-03-16,35,,,,,,
2020-03-17,0,,,,,,
2020-03-18,16,,,,,,
2020-03-19,66,,,,,,
2020-03-20,40,,,,,,
2020-03-21,56,,,,,,
2020-03-22,48,,,,,,
2020-03-23,54,,,,,,
2020-03-24,87,,,,,,
2020-03-25,43,,,,,,
2020-03-26,114,,,,,,
2020-03-27,181,,,,,,
2020-03-28,260,,,,,,
2020-03-29,210,,,,,,
2020-03-30,180,,,,,,
2020-03-31,382,,,,,,
2020-04-01,564,,,,,,
2020-04-02,569,,,,,,
2020-04-03,685,,,,,,
2020-04-04,709,,,,,,
2020-04-05,,627,395,918,4947,4715,5238
2020-04-06,,668,393,1012,5615,5108,6250
2020-04-07,,698,368,1092,6312,5476,7341
2020-04-08,,715,338,1139,7027,5814,8480
2020-04-09,,718,309,1179,7745,6123,9659
2020-04-10,,709,285,1203,8454,6408,10862
2020-04-11,,687,253,1196,9141,6661,12058
2020-04-12,,657,219,1180,9797,6880,13238
2020-04-13,,620,195,1152,10417,7075,14390
2020-04-14,,579,164,1083,10996,7239,15474
2020-04-15,,536,142,1058,11532,7382,16532
2020-04-16,,494,117,993,12026,7499,17525
2020-04-17,,453,98,973,12479,7597,18497
2020-04-18,,414,82,925,12892,7679,19423
2020-04-19,,378,69,877,13270,7748,20300
2020-04-20,,344,56,826,13614,7804,21126
2020-04-21,,313,45,787,13927,7849,21914
2020-04-22,,285,37,743,14212,7887,22656
2020-04-23,,259,31,685,14471,7918,23341
2020-04-24,,236,26,641,14707,7944,23982
2020-04-25,,215,22,602,14922,7966,24584
2020-04-26,,196,18,565,15118,7984,25149
2020-04-27,,179,16,530,15297,8000,25678
2020-04-28,,164,14,497,15461,8014,26175
2020-04-29,,150,12,465,15611,8026,26640
2020-04-30,,137,10,436,15748,8036,27076
2020-05-01,,126,9,408,15873,8045,27483
2020-05-02,,115,8,375,15988,8053,27859
2020-05-03,,106,7,345,16094,8060,28204
2020-05-04,,97,6,320,16192,8066,28524
2020-05-05,,90,6,300,16281,8072,28823
2020-05-06,,83,5,280,16364,8077,29103
2020-05-07,,76,5,262,16440,8082,29365
2020-05-08,,70,4,244,16511,8086,29608
2020-05-09,,65,4,225,16576,8090,29833
2020-05-10,,60,4,210,16636,8094,30043
2020-05-11,,56,4,197,16691,8098,30240
2020-05-12,,52,4,184,16743,8102,30424
2020-05-13,,48,4,172,16791,8106,30596
2020-05-14,,44,3,161,16835,8109,30756
2020-05-15,,41,3,150,16876,8112,30906
2020-05-16,,38,3,140,16915,8115,31047
2020-05-17,,36,3,131,16951,8118,31178
2020-05-18,,33,3,123,16984,8121,31301
2020-05-19,,31,3,115,17015,8124,31417
2020-05-20,,29,3,108,17044,8127,31524
2020-05-21,,27,3,101,17071,8130,31625
2020-05-22,,25,3,94,17096,8133,31719
2020-05-23,,24,3,89,17120,8136,31808
2020-05-24,,22,3,83,17142,8139,31891
2020-05-25,,21,3,78,17163,8142,31968
2020-05-26,,20,3,73,17183,8145,32041
2020-05-27,,18,3,69,17201,8148,32109
2020-05-28,,17,2,63,17218,8150,32172
2020-05-29,,16,2,59,17234,8152,32231
2020-05-30,,15,2,55,17249,8154,32286
2020-05-31,,14,2,51,17263,8156,32337
2020-06-01,,13,2,48,17277,8158,32384
2020-06-02,,13,2,45,17290,8160,32429
2020-06-03,,12,2,42,17302,8162,32470
2020-06-04,,11,2,40,17313,8164,32510
2020-06-05,,11,2,37,17324,8166,32547
2020-06-06,,10,2,35,17334,8168,32582
2020-06-07,,10,2,32,17344,8170,32614
2020-06-08,,9,2,30,17353,8172,32644
2020-06-09,,9,2,28,17361,8174,32672
2020-06-10,,8,2,26,17369,8176,32698
2020-06-11,,8,2,24,17377,8178,32722
2020-06-12,,7,2,23,17385,8180,32745
2020-06-13,,7,2,22,17392,8182,32767
2020-06-14,,7,2,21,17399,8184,32788
2020-06-15,,6,2,19,17405,8186,32807
2020-06-16,,6,2,18,17411,8188,32825
2020-06-17,,6,1,17,17417,8189,32842
2020-06-18,,5,1,16,17422,8190,32858
2020-06-19,,5,1,16,17427,8191,32874
2020-06-20,,5,1,15,17432,8192,32889
2020-06-21,,5,1,14,17437,8193,32903
2020-06-22,,5,1,13,17442,8194,32916
2020-06-23,,4,1,12,17446,8195,32928
2020-06-24,,4,1,12,17450,8196,32940
2020-06-25,,4,1,11,17454,8197,32951
2020-06-26,,4,1,11,17457,8198,32962
2020-06-27,,4,1,10,17461,8199,32972
2020-06-28,,3,1,10,17464,8200,32982
2020-06-29,,3,1,9,17467,8201,32991
2020-06-30,,3,1,9,17471,8202,33000
