date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-06-13,,3,1,8,4813,3013,8280
2020-06-14,,2,1,8,4816,3014,8288
2020-06-15,,2,1,7,4818,3015,8295
2020-06-16,,2,1,7,4820,3016,8302
2020-06-17,,2,1,7,4823,3017,8309
2020-06-18,,2,1,6,4825,3018,8316
2020-06-19,,2,1,6,4827,3019,8322
2020-06-20,,2,1,6,4829,3020,8328
2020-06-21,,2,1,5,4831,3021,8333
2020-06-22,,2,1,5,4833,3022,8338
2020-06-23,,2,1,5,4835,3023,8343
2020-06-24,,2,0,5,4836,3023,8348
2020-06-25,,2,0,4,4838,3023,8352
2020-06-26,,2,0,4,4840,3023,8356
2020-06-27,,1,0,4,4841,3023,8361
2020-06-28,,1,0,4,4842,3023,8365
2020-06-29,,1,0,4,4844,3023,8369
2020-06-30,,1,0,3,4845,3023,8372
