country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,135202,224039,178150,300746,2020-04-17,2614,5.5,2020-11-01
US,NY,,32350,33639,32388,39076,2020-04-07,1081,138.7,2020-11-01
US,CA,,7051,20671,9251,42451,2020-08-25,151,6.3,2020-11-01
US,NJ,,15525,16823,15608,19056,2020-06-25,1796,,2020-11-01
US,FL,,4242,15018,7483,26138,2020-08-19,132,2.9,2020-11-01
US,TX,,3216,14099,8262,25750,2020-07-09,131,1.5,2020-11-01
US,PA,,6904,9196,7115,14653,2020-05-05,341,19.6,2020-11-01
US,MA,,8325,9078,8458,10647,2020-04-19,302,11.5,2020-11-01
US,IL,,7388,8616,7609,10110,2020-07-07,247,7.2,2020-11-01
US,MI,,6314,8025,6433,12613,2020-04-22,241,144.0,2020-11-01
US,GA,,3003,7186,3862,14343,2020-04-07,100,6.9,2020-11-01
US,AZ,,2237,6545,4489,9988,2020-07-07,98,0.7,2020-11-01
US,OH,,3058,6478,3320,14037,2020-04-29,138,2.1,2020-11-01
US,LA,,3416,5826,3719,8324,2020-04-14,129,4.8,2020-11-01
US,VA,,1966,4616,2148,9687,2020-05-28,57,7.8,2020-11-01
US,CT,,4348,4479,4370,4636,2020-04-20,204,,2020-11-01
US,MD,,3319,4166,3483,5527,2020-05-02,171,6.6,2020-11-01
US,IN,,2760,4080,2858,7812,2020-05-06,166,12.0,2020-11-01
US,AL,,1121,3984,2057,6730,2020-08-22,37,5.3,2020-11-01
US,SC,,961,3933,2397,6413,2020-04-29,39,3.7,2020-11-01
US,NC,,1522,3463,1807,8925,2020-06-22,55,2.3,2020-11-01
US,TN,,741,3318,1819,6640,2020-08-26,28,9.3,2020-11-01
US,WA,,1438,2947,1640,6101,2020-04-06,45,1.6,2020-11-01
US,MS,,1249,2884,1685,4711,2020-07-07,44,1.2,2020-11-01
US,CO,,1725,2507,1785,5004,2020-04-24,122,,2020-11-01
US,MO,,1092,2209,1221,5096,2020-06-18,36,17.0,2020-11-01
US,MN,,1540,2206,1653,3452,2020-06-10,39,8.7,2020-11-01
US,NV,,593,2164,1156,3776,2020-04-07,26,18.0,2020-11-01
US,KY,,625,1840,844,3956,2020-05-19,20,4.3,2020-11-01
US,WI,,820,1703,955,4670,2020-05-27,22,-10.0,2020-11-01
US,AR,,321,1299,505,2836,2020-08-26,11,5.5,2020-11-01
US,IA,,752,1234,793,2553,2020-05-20,26,3.2,2020-11-01
US,RI,,976,1127,1000,1299,2020-04-17,31,,2020-11-01
US,NM,,545,1063,605,2181,2020-05-24,15,4.0,2020-11-01
US,UT,,215,1004,341,2374,2020-09-06,8,2.7,2020-11-01
US,OR,,234,971,304,2437,2020-04-09,11,4.5,2020-11-01
US,OK,,422,846,495,1764,2020-04-21,21,7.0,2020-11-01
US,DC,,568,701,587,1041,2020-05-08,19,,2020-11-01
US,DE,,517,675,535,1033,2020-06-23,69,,2020-11-01
US,KS,,297,608,332,1464,2020-04-11,13,2.5,2020-11-01
US,NH,,391,454,398,523,2020-05-07,22,,2020-11-01
US,NE,,285,454,345,628,2020-06-11,21,,2020-11-01
US,ID,,102,422,137,1027,2020-04-15,6,,2020-11-01
US,PR,,167,284,177,648,2020-04-09,9,,2020-11-01
US,SD,,109,217,138,349,2020-07-10,6,,2020-11-01
US,MT,,29,196,83,483,2020-03-30,4,,2020-11-01
US,ME,,114,194,124,434,2020-06-02,5,1.0,2020-11-01
US,ND,,87,189,103,445,2020-05-06,6,,2020-11-01
US,WV,,96,153,104,302,2020-04-20,6,,2020-11-01
US,VT,,56,81,58,157,2020-04-16,4,,2020-11-01
US,AK,,17,52,19,181,2020-06-26,2,,2020-11-01
US,WY,,21,47,27,96,2020-04-22,4,,2020-11-01
US,HI,,19,42,21,112,2020-04-27,2,,2020-11-01
US,VI,,6,15,6,34,2020-05-12,1,,2020-11-01
US,GU,,5,9,5,28,2020-04-11,1,,2020-11-01
US,MP,,2,4,2,11,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
