country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,134935,161058,149237,181064,2020-07-29,1595,1.3,2020-11-01
India,,,83198,135206,103879,169167,2020-09-15,2344,1.0,2020-11-01
Mexico,,,72179,88914,81647,98664,2020-06-03,1092,3.1,2020-11-01
United Kingdom,,,41794,43184,41823,48584,2020-04-21,1224,45.6,2020-11-01
Spain,,,30405,40048,32421,60852,2020-06-19,1179,4.2,2020-11-01
Italy,,,35658,36504,35674,40370,2020-03-27,919,62.3,2020-11-01
France,,,31103,34197,31142,51251,2020-04-15,1438,17.6,2020-11-01
Peru,,,31051,34191,31807,38434,2020-08-14,4143,2.1,2020-11-01
Colombia,,,23665,29828,26828,35229,2020-09-09,442,1.7,2020-11-01
Iran,,,23808,28805,26196,33435,2020-07-28,235,1.1,2020-11-01
Russia,,,18996,24431,20332,34217,2020-05-29,232,1.1,2020-11-01
Argentina,,,12460,21483,17665,26867,2020-08-24,381,0.7,2020-11-01
South Africa,,,15772,18371,16865,20996,2020-07-22,572,3.5,2020-11-01
Chile,,,12142,14556,12442,19629,2020-07-17,1057,2.2,2020-11-01
Indonesia,,,9222,13432,11119,18341,2020-07-22,139,0.9,2020-11-01
Ecuador,,,11029,11886,11093,13784,2020-09-07,3852,2.6,2020-11-01
Belgium,,,9936,10088,9950,10600,2020-04-10,496,309.2,2020-11-01
Germany,,,9376,9635,9388,10647,2020-04-15,510,82.4,2020-11-01
Canada,,,9249,9521,9270,10334,2020-04-16,251,36.8,2020-11-01
Bolivia,,,7511,9240,8257,10888,2020-09-07,1656,2.1,2020-11-01
Turkey,,,7315,9040,7480,12168,2020-04-19,127,1.5,2020-11-01
Philippines,,,4785,7992,6109,11039,2020-09-14,259,1.6,2020-11-01
Pakistan,,,6408,6584,6418,6762,2020-06-14,178,13.9,2020-11-01
Egypt,,,5715,6519,5814,8299,2020-06-15,97,3.9,2020-11-01
Netherlands,,,6310,6505,6321,7134,2020-04-07,234,23.3,2020-11-01
Bangladesh,,,4859,6310,5322,8024,2020-06-30,64,1.2,2020-11-01
Ukraine,,,3465,6291,4621,8796,2020-11-01,82,1.3,2020-11-01
Sweden,,,5864,5934,5871,6169,2020-04-14,115,27.0,2020-11-01
Romania,,,4312,5807,4974,7053,2020-09-01,60,1.6,2020-11-01
Saudi Arabia,,,4399,5464,4713,6609,2020-07-05,58,1.4,2020-11-01
China,,,4736,4794,4736,5262,2020-04-17,1290,,2020-11-01
Morocco,,,1714,3336,2321,4824,2020-11-01,45,1.6,2020-11-01
Dominican Republic,,,2022,2710,2284,3446,2020-09-05,39,1.5,2020-11-01
Honduras,,,2122,2680,2301,3295,2020-08-27,56,1.2,2020-11-01
Poland,,,2253,2593,2360,2923,2020-04-24,40,1.4,2020-11-01
Panama,,,2213,2574,2329,2942,2020-07-24,41,1.7,2020-11-01
Switzerland,,,2042,2141,2055,2369,2020-04-04,75,19.3,2020-11-01
Portugal,,,1888,2048,1896,2413,2020-04-03,37,3.0,2020-11-01
Algeria,,,1654,1941,1718,2338,2020-04-09,30,1.3,2020-11-01
Japan,,,1490,1850,1591,2273,2020-05-01,29,2.2,2020-11-01
Israel,,,1169,1829,1403,2774,2020-08-19,73,4.0,2020-11-01
Ireland,,,1789,1822,1795,1926,2020-04-24,220,52.2,2020-11-01
Moldova,,,1170,1569,1329,1964,2020-09-16,16,0.9,2020-11-01
Nigeria,,,1093,1238,1132,1443,2020-06-16,31,5.4,2020-11-01
Bulgaria,,,749,1037,884,1268,2020-08-24,18,0.8,2020-11-01
Belarus,,,771,1024,856,1379,2020-08-16,7,1.7,2020-11-01
Australia,,,837,994,891,1150,2020-09-03,59,3.4,2020-11-01
Austria,,,758,821,771,961,2020-04-08,30,,2020-11-01
Hungary,,,663,813,691,1067,2020-04-24,23,1.4,2020-11-01
Serbia,,,738,796,760,853,2020-07-10,18,4.9,2020-11-01
Czechia,,,489,704,569,950,2020-04-14,18,1.0,2020-11-01
Kuwait,,,575,690,601,878,2020-05-30,11,1.8,2020-11-01
Denmark,,,635,673,643,765,2020-04-04,22,7.1,2020-11-01
Greece,,,325,533,413,726,2020-04-03,10,0.7,2020-11-01
South Korea,,,377,499,389,742,2020-03-02,11,1.0,2020-11-01
United Arab Emirates,,,402,476,408,664,2020-05-10,13,,2020-11-01
Croatia,,,238,420,327,612,2020-04-19,8,2.8,2020-11-01
Finland,,,339,354,342,400,2020-04-21,43,,2020-11-01
Norway,,,266,282,269,319,2020-04-20,16,7.2,2020-11-01
Slovenia,,,136,151,138,181,2020-04-07,6,3.1,2020-11-01
Cuba,,,109,144,118,198,2020-04-24,6,,2020-11-01
Luxembourg,,,124,138,128,157,2020-04-11,8,,2020-11-01
Malaysia,,,128,136,130,146,2020-03-29,8,,2020-11-01
Lithuania,,,87,95,89,108,2020-04-10,6,,2020-11-01
Estonia,,,64,69,66,73,2020-04-02,6,,2020-11-01
Slovakia,,,39,54,43,73,2020-09-03,4,0.9,2020-11-01
Latvia,,,36,43,37,53,2020-04-21,4,0.6,2020-11-01
Malta,,,16,28,21,38,2020-08-30,2,,2020-11-01
Cyprus,,,22,27,24,31,2020-03-30,2,,2020-11-01
Iceland,,,10,11,10,13,2020-03-15,5,,2020-11-01
