country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,59594,131695,102696,199236,2020-06-04,1473,0.9,2020-10-01
India,,,17400,99501,39785,210823,2020-06-16,2003,2.1,2020-10-01
Mexico,,,27769,92443,59862,128222,2020-06-03,1092,1.3,2020-10-01
United Kingdom,,,43815,48849,44697,53179,2020-04-21,1172,5.9,2020-10-01
Italy,,,34767,36784,35042,41008,2020-03-27,919,36.1,2020-10-01
France,,,29846,30942,29882,35523,2020-04-15,1438,29.8,2020-10-01
Spain,,,28355,29317,28409,31629,2020-06-19,1179,96.7,2020-10-01
Peru,,,9677,22571,15683,32786,2020-06-14,380,1.1,2020-10-01
Iran,,,10817,20119,16414,25404,2020-06-29,162,1.0,2020-10-01
Colombia,,,3376,19585,11604,27991,2020-06-28,310,1.7,2020-10-01
Russia,,,9306,18673,12191,31134,2020-05-29,232,1.0,2020-10-01
Pakistan,,,4395,17032,9108,31150,2020-06-14,178,1.7,2020-10-01
South Africa,,,2657,17026,8573,24893,2020-08-26,182,1.4,2020-10-01
Chile,,,5688,13266,7907,19409,2020-06-08,627,1.4,2020-10-01
Egypt,,,2953,13111,7563,20835,2020-09-01,128,1.6,2020-10-01
Canada,,,8650,10536,8978,14713,2020-04-16,251,7.7,2020-10-01
Germany,,,8990,10506,9089,13722,2020-04-15,510,17.2,2020-10-01
Belgium,,,9747,10028,9771,10866,2020-04-10,496,21.0,2020-10-01
Bangladesh,,,1847,8795,4455,14935,2020-08-19,83,1.3,2020-10-01
Indonesia,,,2876,8671,4352,14255,2020-09-28,83,1.2,2020-10-01
Turkey,,,5131,7792,5448,12920,2020-04-19,127,7.2,2020-10-01
Argentina,,,1307,6634,3314,12309,2020-09-15,74,2.7,2020-10-01
Bolivia,,,1123,6575,3149,9898,2020-08-18,69,1.3,2020-10-01
Netherlands,,,6132,6506,6172,7200,2020-04-07,234,27.8,2020-10-01
Sweden,,,5333,6337,5557,7805,2020-04-21,185,4.0,2020-10-01
Ecuador,,,4527,6325,4844,10774,2020-05-10,410,3.5,2020-10-01
Saudi Arabia,,,1649,5132,3072,7160,2020-06-30,50,0.9,2020-10-01
China,,,4641,4648,4641,4686,2020-04-17,1290,,2020-10-01
Romania,,,1651,3504,2126,4599,2020-05-08,35,1.4,2020-10-01
Ukraine,,,1173,3247,1828,5005,2020-06-17,31,2.1,2020-10-01
Poland,,,1463,2996,1863,4390,2020-04-24,40,1.0,2020-10-01
Dominican Republic,,,747,2973,1063,5840,2020-04-12,38,2.4,2020-10-01
Honduras,,,497,2850,1820,4297,2020-06-26,45,2.5,2020-10-01
Philippines,,,1266,2479,1359,4345,2020-04-12,50,1.5,2020-10-01
Panama,,,631,2413,1277,3469,2020-08-25,22,2.0,2020-10-01
Algeria,,,912,2120,1266,4298,2020-04-09,30,3.3,2020-10-01
Switzerland,,,1963,2053,1975,2374,2020-04-04,75,61.0,2020-10-01
Portugal,,,1576,1917,1642,2533,2020-04-03,37,4.0,2020-10-01
Nigeria,,,590,1910,853,4147,2020-06-16,31,0.9,2020-10-01
Ireland,,,1736,1829,1745,2223,2020-04-24,220,53.0,2020-10-01
Moldova,,,545,1434,983,2121,2020-06-20,14,1.2,2020-10-01
Japan,,,972,1234,976,1715,2020-05-04,49,,2020-10-01
Belarus,,,392,847,535,1720,2020-06-18,7,1.0,2020-10-01
Austria,,,705,784,718,967,2020-04-08,30,10.5,2020-10-01
Hungary,,,585,779,608,1133,2020-04-24,23,,2020-10-01
Bulgaria,,,230,687,372,1062,2020-06-05,12,0.9,2020-10-01
Denmark,,,605,673,622,826,2020-04-04,22,,2020-10-01
Kuwait,,,354,602,406,1031,2020-05-30,11,1.5,2020-10-01
Czechia,,,349,447,358,571,2020-04-14,18,9.0,2020-10-01
United Arab Emirates,,,315,432,336,754,2020-05-10,13,7.0,2020-10-01
Israel,,,320,429,334,686,2020-04-18,13,8.0,2020-10-01
Serbia,,,277,414,300,685,2020-04-01,12,2.0,2020-10-01
Finland,,,328,366,333,477,2020-04-21,43,,2020-10-01
South Korea,,,282,355,284,559,2020-03-02,11,,2020-10-01
Malaysia,,,121,277,136,474,2020-03-29,8,,2020-10-01
Norway,,,250,273,256,313,2020-04-20,16,8.0,2020-10-01
Morocco,,,228,270,235,401,2020-03-27,12,2.0,2020-10-01
Greece,,,192,222,203,273,2020-04-03,10,5.0,2020-10-01
Croatia,,,107,128,113,159,2020-04-19,8,,2020-10-01
Slovenia,,,111,122,112,146,2020-04-07,6,,2020-10-01
Luxembourg,,,110,119,112,138,2020-04-11,8,,2020-10-01
Australia,,,104,116,104,154,2020-04-23,8,,2020-10-01
Lithuania,,,78,109,86,155,2020-04-10,6,,2020-10-01
Cuba,,,86,103,90,139,2020-04-24,6,,2020-10-01
Estonia,,,69,90,75,156,2020-04-02,6,,2020-10-01
Latvia,,,30,48,33,82,2020-04-21,4,,2020-10-01
Slovakia,,,28,35,28,58,2020-04-15,4,,2020-10-01
Cyprus,,,19,29,20,47,2020-03-30,2,,2020-10-01
Malta,,,9,13,11,15,2020-05-29,2,,2020-10-01
Iceland,,,10,12,10,19,2020-03-15,5,,2020-10-01
