country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,82373,181765,110056,319839,2020-04-16,4591,1.2
US,NY,27284,34089,29893,45493,2020-04-16,3215,2.5
US,NJ,9531,16590,11428,25576,2020-04-30,457,1.4
US,IL,3601,15960,7340,28819,2020-07-22,211,1.5
US,PA,3914,11596,5739,20909,2020-05-05,341,1.5
US,MA,5141,9388,6606,16536,2020-04-19,302,5.2
US,MI,4674,7363,5723,11279,2020-04-22,238,1.5
US,IN,1578,7265,2952,14517,2020-05-06,166,2.5
US,CA,2879,7072,3660,13803,2020-04-22,139,0.8
US,FL,1779,5225,2320,11507,2020-04-23,94,1.1
US,OH,1436,5114,2325,9509,2020-04-29,138,0.7
US,TX,1146,5058,2161,10825,2020-06-26,60,2.1
US,CT,3041,5017,3689,8435,2020-04-20,204,3.0
US,MD,1756,4795,2407,9459,2020-04-20,121,0.8
US,GA,1498,4231,2075,8307,2020-04-07,100,0.7
US,LA,2347,3889,2892,5979,2020-04-14,129,1.6
US,AZ,562,3729,1595,7553,2020-05-08,67,2.6
US,VA,892,3620,1371,9269,2020-05-07,56,1.1
US,MN,614,3152,1083,7051,2020-06-27,40,1.7
US,CO,1010,2795,1339,5875,2020-04-24,122,1.1
US,MS,457,2638,1173,5252,2020-06-30,36,1.6
US,IA,289,2361,1132,4251,2020-06-25,34,1.9
US,MO,529,2272,1036,4438,2020-04-27,47,1.7
US,AL,435,2182,1034,4111,2020-05-12,32,0.8
US,NC,600,1944,915,4358,2020-05-05,30,0.8
US,WA,962,1531,1124,2743,2020-04-06,45,1.3
US,SC,355,1435,669,2774,2020-04-29,39,1.9
US,RI,444,1423,749,2608,2020-04-17,31,1.0
US,NM,219,1006,410,1992,2020-05-03,13,1.1
US,DC,336,905,482,1600,2020-05-08,19,1.2
US,NV,321,870,496,1618,2020-04-07,26,0.9
US,DE,237,825,385,1548,2020-05-12,12,0.7
US,WI,418,810,565,1318,2020-04-05,20,1.2
US,KY,321,771,447,1503,2020-04-07,20,0.8
US,NH,142,695,349,1253,2020-05-07,22,1.0
US,OK,278,583,392,969,2020-04-21,21,1.8
US,TN,266,495,362,829,2020-05-12,15,0.5
US,NE,100,448,217,917,2020-04-30,14,2.5
US,KS,184,443,238,995,2020-04-11,13,1.2
US,UT,73,345,146,754,2020-05-05,6,0.8
US,AR,95,334,179,712,2020-05-02,8,3.0
US,OR,130,244,165,423,2020-04-09,11,
US,SD,39,235,100,496,2020-05-12,5,0.6
US,ND,38,216,98,447,2020-05-06,6,1.5
US,PR,114,201,147,306,2020-04-09,9,3.0
US,WV,58,160,93,324,2020-04-20,6,0.5
US,ME,65,143,104,220,2020-04-23,5,
US,ID,69,100,83,122,2020-04-15,6,
US,VT,53,80,68,95,2020-04-16,4,
US,HI,17,30,23,38,2020-04-27,2,
US,MT,16,25,21,35,2020-03-30,4,
US,WY,7,20,16,27,2020-04-22,4,
US,AK,10,15,13,17,2020-04-04,2,
US,GU,5,13,10,21,2020-04-11,1,
US,VI,6,12,11,14,2020-05-12,1,
US,MP,2,7,6,10,2020-04-07,1,
US,AS,0,,,,,,
