date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-03-08,,,,,,,,,19,10,35,19,10,35,19,10,35
2020-03-09,,,,,,,,,19,10,35,38,20,70,38,20,70
2020-03-10,,,,,,,,,19,10,35,58,30,105,58,30,105
2020-03-11,,,,,,,,,19,10,35,77,40,140,77,40,140
2020-03-12,,,,,,,,,19,10,35,96,50,175,96,50,175
2020-03-13,,,,,,,,,19,10,35,115,60,210,115,60,210
2020-03-14,,,,,,,,,19,10,35,134,70,245,134,70,245
2020-03-15,,,,,,,,,19,10,35,153,80,280,153,80,280
2020-03-16,,,,,,,,,19,10,35,173,90,315,173,90,315
2020-03-17,,,,,,,,,48,27,84,221,117,399,221,117,399
2020-03-18,,,,,,,,,48,27,84,269,145,482,269,145,482
2020-03-19,,,,,,,,,50,29,86,319,174,568,319,174,568
2020-03-20,,,,,,,,,54,32,91,373,206,658,373,206,658
2020-03-21,,,,,,,,,62,38,102,435,245,760,435,245,760
2020-03-22,,,,,,,,,75,47,118,510,293,877,510,293,877
2020-03-23,,,,,,,,,84,54,126,574,337,967,593,347,1002
2020-03-24,,,,,,,,,90,60,128,645,388,1060,683,408,1130
2020-03-25,,,,,,,,,96,67,129,722,446,1153,779,476,1258
2020-03-26,,,,,,,,,103,75,130,805,511,1247,882,551,1387
2020-03-27,,,,,,,,,110,83,136,896,585,1348,992,635,1523
2020-03-28,,,,,,,,,116,90,145,992,666,1457,1108,726,1667
2020-03-29,,,,,,,,,119,94,152,1092,750,1573,1226,820,1818
2020-03-30,,,,,,,,,120,94,153,1193,835,1691,1347,915,1971
2020-03-31,,,,,,,,,120,93,154,1294,918,1810,1467,1008,2125
2020-04-01,1,1,,,,,,,119,92,155,1365,982,1880,1586,1100,2279
2020-04-02,0,1,,,,,,,117,89,152,1434,1044,1948,1703,1190,2430
2020-04-03,0,1,,,,,,,114,86,147,1499,1102,2009,1818,1277,2577
